"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2015,"June 26, 2015","Regular season","Atlanta Dream","Washington Mystics","Philips Arena","Atlanta","GA",5861
2015,"June 26, 2015","Regular season","Tulsa Shock","New York Liberty","BOK Center","Tulsa","OK",5125
2015,"June 27, 2015","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",9113
2015,"June 27, 2015","Regular season","San Antonio Stars","Seattle Storm","Freeman Coliseum","San Antonio","TX",4067
2015,"June 28, 2015","Regular season","New York Liberty","Los Angeles Sparks","Madison Square Garden","New York","NY",8926
2015,"June 28, 2015","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",7400
2015,"June 28, 2015","Regular season","Tulsa Shock","Seattle Storm","BOK Center","Tulsa","OK",4985
2015,"June 30, 2015","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",5083
2015,"June 30, 2015","Regular season","Chicago Sky","New York Liberty","Allstate Arena","Rosemont","IL",5048
2015,"June 30, 2015","Regular season","Phoenix Mercury","San Antonio Stars","US Airways Center","Phoenix","AZ",8319
2015,"June 30, 2015","Regular season","Seattle Storm","Tulsa Shock","KeyArena","Seattle","WA",4352
2015,"July 2, 2015","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",5607
2015,"July 2, 2015","Regular season","Indiana Fever","Washington Mystics","Bankers Life Fieldhouse","Indianapolis","IN",7573
2015,"July 2, 2015","Regular season","Phoenix Mercury","Tulsa Shock","US Airways Center","Phoenix","AZ",8996
2015,"July 2, 2015","Regular season","Los Angeles Sparks","San Antonio Stars","Staples Center","Los Angeles","CA",6287
2015,"July 3, 2015","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",7523
2015,"July 3, 2015","Regular season","Los Angeles Sparks","Tulsa Shock","Staples Center","Los Angeles","CA",6358
2015,"July 5, 2015","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",9069
2015,"July 5, 2015","Regular season","Atlanta Dream","Seattle Storm","Philips Arena","Atlanta","GA",5385
2015,"July 7, 2015","Regular season","Atlanta Dream","Tulsa Shock","Philips Arena","Atlanta","GA",6744
2015,"July 8, 2015","Regular season","Indiana Fever","Seattle Storm","Bankers Life Fieldhouse","Indianapolis","IN",12189
2015,"July 8, 2015","Regular season","San Antonio Stars","Los Angeles Sparks","Freeman Coliseum","San Antonio","TX",3100
2015,"July 9, 2015","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",7028
2015,"July 10, 2015","Regular season","Indiana Fever","San Antonio Stars","Bankers Life Fieldhouse","Indianapolis","IN",6457
2015,"July 10, 2015","Regular season","Chicago Sky","Minnesota Lynx","Allstate Arena","Rosemont","IL",6709
2015,"July 10, 2015","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",9686
2015,"July 11, 2015","Regular season","Tulsa Shock","Los Angeles Sparks","BOK Center","Tulsa","OK",6144
2015,"July 12, 2015","Regular season","Atlanta Dream","New York Liberty","Philips Arena","Atlanta","GA",6028
2015,"July 12, 2015","Regular season","Chicago Sky","Connecticut Sun","Allstate Arena","Rosemont","IL",5051
2015,"July 12, 2015","Regular season","Phoenix Mercury","Seattle Storm","US Airways Center","Phoenix","AZ",9916
2015,"July 12, 2015","Regular season","Minnesota Lynx","San Antonio Stars","Target Center","Minneapolis","MN",8951
2015,"July 14, 2015","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",6246
2015,"July 14, 2015","Regular season","Phoenix Mercury","Atlanta Dream","US Airways Center","Phoenix","AZ",10472
2015,"July 15, 2015","Regular season","New York Liberty","San Antonio Stars","Madison Square Garden","New York","NY",18617
2015,"July 15, 2015","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",16304
2015,"July 15, 2015","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9686
2015,"July 15, 2015","Regular season","Indiana Fever","Tulsa Shock","Bankers Life Fieldhouse","Indianapolis","IN",6435
2015,"July 16, 2015","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",14510
2015,"July 16, 2015","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",8813
2015,"July 17, 2015","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7111
2015,"July 17, 2015","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",9033
2015,"July 17, 2015","Regular season","San Antonio Stars","Tulsa Shock","Freeman Coliseum","San Antonio","TX",9080
2015,"July 18, 2015","Regular season","Seattle Storm","Atlanta Dream","KeyArena","Seattle","WA",9686
2015,"July 18, 2015","Regular season","Phoenix Mercury","New York Liberty","US Airways Center","Phoenix","AZ",10096
2015,"July 19, 2015","Regular season","Tulsa Shock","Minnesota Lynx","BOK Center","Tulsa","OK",5987
2015,"July 19, 2015","Regular season","Chicago Sky","San Antonio Stars","Allstate Arena","Rosemont","IL",5011
2015,"July 19, 2015","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",6964
2015,"July 21, 2015","Regular season","Tulsa Shock","Washington Mystics","BOK Center","Tulsa","OK",6147
2015,"July 21, 2015","Regular season","San Antonio Stars","Indiana Fever","Freeman Coliseum","San Antonio","TX",6846
2015,"July 21, 2015","Regular season","Chicago Sky","Atlanta Dream","Allstate Arena","Rosemont","IL",5967
2015,"July 21, 2015","Regular season","Seattle Storm","New York Liberty","KeyArena","Seattle","WA",4978
2015,"July 21, 2015","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",7146
2015,"July 22, 2015","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",17414
2015,"July 22, 2015","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",7354
2015,"July 28, 2015","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",4868
2015,"July 28, 2015","Regular season","Phoenix Mercury","Chicago Sky","US Airways Center","Phoenix","AZ",10707
2015,"July 29, 2015","Regular season","Washington Mystics","Seattle Storm","Verizon Center","Washington","DC",17114
2015,"July 29, 2015","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",6807
2015,"July 29, 2015","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",8913
2015,"July 29, 2015","Regular season","San Antonio Stars","Atlanta Dream","Freeman Coliseum","San Antonio","TX",3613
2015,"July 30, 2015","Regular season","Tulsa Shock","Phoenix Mercury","BOK Center","Tulsa","OK",4637
2015,"July 31, 2015","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",6157
2015,"July 31, 2015","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",9134
2015,"July 31, 2015","Regular season","San Antonio Stars","Washington Mystics","Freeman Coliseum","San Antonio","TX",4311
2015,"July 31, 2015","Regular season","Chicago Sky","Los Angeles Sparks","Allstate Arena","Rosemont","IL",7014
2015,"August 1, 2015","Regular season","Tulsa Shock","Minnesota Lynx","BOK Center","Tulsa","OK",4776
2015,"August 2, 2015","Regular season","New York Liberty","Seattle Storm","Madison Square Garden","New York","NY",10682
2015,"August 2, 2015","Regular season","Atlanta Dream","Phoenix Mercury","Philips Arena","Atlanta","GA",7352
2015,"August 2, 2015","Regular season","San Antonio Stars","Los Angeles Sparks","Freeman Coliseum","San Antonio","TX",5416
2015,"August 2, 2015","Regular season","Indiana Fever","Connecticut Sun","Bankers Life Fieldhouse","Indianapolis","IN",6601
2015,"August 2, 2015","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",4141
2015,"August 4, 2015","Regular season","Connecticut Sun","San Antonio Stars","Mohegan Sun Arena","Uncasville","CT",4490
2015,"August 4, 2015","Regular season","Chicago Sky","Indiana Fever","Allstate Arena","Rosemont","IL",4979
2015,"August 4, 2015","Regular season","Phoenix Mercury","Tulsa Shock","US Airways Center","Phoenix","AZ",8824
2015,"August 4, 2015","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",8746
2015,"August 5, 2015","Regular season","Washington Mystics","San Antonio Stars","Verizon Center","Washington","DC",7078
2015,"August 6, 2015","Regular season","Los Angeles Sparks","Tulsa Shock","Staples Center","Los Angeles","CA",8056
2015,"August 7, 2015","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",5663
2015,"August 7, 2015","Regular season","Indiana Fever","Atlanta Dream","Bankers Life Fieldhouse","Indianapolis","IN",7869
2015,"August 7, 2015","Regular season","Chicago Sky","New York Liberty","Allstate Arena","Rosemont","IL",5992
2015,"August 7, 2015","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",10120
2015,"August 8, 2015","Regular season","San Antonio Stars","Seattle Storm","Freeman Coliseum","San Antonio","TX",4691
2015,"August 9, 2015","Regular season","Chicago Sky","Phoenix Mercury","Allstate Arena","Rosemont","IL",7181
2015,"August 9, 2015","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",7400
2015,"August 9, 2015","Regular season","Tulsa Shock","Atlanta Dream","BOK Center","Tulsa","OK",5345
2015,"August 9, 2015","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",9021
2015,"August 11, 2015","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",9987
2015,"August 11, 2015","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7236
2015,"August 11, 2015","Regular season","Minnesota Lynx","San Antonio Stars","Target Center","Minneapolis","MN",8851
2015,"August 11, 2015","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",8068
2015,"August 12, 2015","Regular season","Connecticut Sun","Tulsa Shock","Mohegan Sun Arena","Uncasville","CT",4682
2015,"August 12, 2015","Regular season","Phoenix Mercury","Seattle Storm","US Airways Center","Phoenix","AZ",8906
2015,"August 14, 2015","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",5827
2015,"August 14, 2015","Regular season","Atlanta Dream","Minnesota Lynx","Philips Arena","Atlanta","GA",5890
2015,"August 14, 2015","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",5684
2015,"August 15, 2015","Regular season","New York Liberty","Tulsa Shock","Madison Square Garden","New York","NY",9857
2015,"August 16, 2015","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",5661
2015,"August 16, 2015","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",7400
2015,"August 16, 2015","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",9053
2015,"August 16, 2015","Regular season","Phoenix Mercury","Indiana Fever","US Airways Center","Phoenix","AZ",11336
2015,"August 16, 2015","Regular season","Seattle Storm","San Antonio Stars","KeyArena","Seattle","WA",5748
2015,"August 18, 2015","Regular season","Tulsa Shock","Phoenix Mercury","BOK Center","Tulsa","OK",4566
2015,"August 18, 2015","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",7046
2015,"August 19, 2015","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",9032
2015,"August 19, 2015","Regular season","San Antonio Stars","New York Liberty","Freeman Coliseum","San Antonio","TX",3626
2015,"August 21, 2015","Regular season","New York Liberty","Atlanta Dream","Madison Square Garden","New York","NY",9303
2015,"August 21, 2015","Regular season","Tulsa Shock","Connecticut Sun","BOK Center","Tulsa","OK",4225
2015,"August 21, 2015","Regular season","San Antonio Stars","Minnesota Lynx","Freeman Coliseum","San Antonio","TX",4298
2015,"August 21, 2015","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",5861
2015,"August 21, 2015","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",11237
2015,"August 21, 2015","Regular season","Seattle Storm","Indiana Fever","KeyArena","Seattle","WA",5726
2015,"August 23, 2015","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",7400
2015,"August 23, 2015","Regular season","San Antonio Stars","Los Angeles Sparks","Freeman Coliseum","San Antonio","TX",3972
2015,"August 23, 2015","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",5319
2015,"August 23, 2015","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",7240
2015,"August 23, 2015","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",9492
2015,"August 25, 2015","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",5573
2015,"August 26, 2015","Regular season","Indiana Fever","Los Angeles Sparks","Bankers Life Fieldhouse","Indianapolis","IN",6822
2015,"August 27, 2015","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",5171
2015,"August 28, 2015","Regular season","Washington Mystics","Phoenix Mercury","Verizon Center","Washington","DC",7400
2015,"August 28, 2015","Regular season","Indiana Fever","Atlanta Dream","Bankers Life Fieldhouse","Indianapolis","IN",7303
2015,"August 28, 2015","Regular season","New York Liberty","Minnesota Lynx","Madison Square Garden","New York","NY",10059
2015,"August 28, 2015","Regular season","Tulsa Shock","Los Angeles Sparks","BOK Center","Tulsa","OK",4776
2015,"August 28, 2015","Regular season","Seattle Storm","San Antonio Stars","KeyArena","Seattle","WA",5676
2015,"August 29, 2015","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",5874
2015,"August 29, 2015","Regular season","Atlanta Dream","Chicago Sky","Philips Arena","Atlanta","GA",6872
2015,"August 30, 2015","Regular season","Tulsa Shock","Indiana Fever","BOK Center","Tulsa","OK",4512
2015,"August 30, 2015","Regular season","Los Angeles Sparks","San Antonio Stars","Staples Center","Los Angeles","CA",19076
2015,"August 30, 2015","Regular season","Chicago Sky","Connecticut Sun","Allstate Arena","Rosemont","IL",5969
2015,"August 30, 2015","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",9123
2015,"August 30, 2015","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",5724
2015,"September 1, 2015","Regular season","New York Liberty","Atlanta Dream","Madison Square Garden","New York","NY",7482
2015,"September 1, 2015","Regular season","Indiana Fever","Connecticut Sun","Bankers Life Fieldhouse","Indianapolis","IN",5768
2015,"September 2, 2015","Regular season","Phoenix Mercury","Washington Mystics","US Airways Center","Phoenix","AZ",8370
2015,"September 3, 2015","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",8496
2015,"September 3, 2015","Regular season","Seattle Storm","Tulsa Shock","KeyArena","Seattle","WA",4352
2015,"September 3, 2015","Regular season","Los Angeles Sparks","Washington Mystics","Staples Center","Los Angeles","CA",7223
2015,"September 4, 2015","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",9034
2015,"September 4, 2015","Regular season","San Antonio Stars","Connecticut Sun","Freeman Coliseum","San Antonio","TX",4633
2015,"September 5, 2015","Regular season","San Antonio Stars","Phoenix Mercury","Freeman Coliseum","San Antonio","TX",6076
2015,"September 6, 2015","Regular season","Atlanta Dream","Washington Mystics","Philips Arena","Atlanta","GA",5584
2015,"September 6, 2015","Regular season","Los Angeles Sparks","Tulsa Shock","Staples Center","Los Angeles","CA",10114
2015,"September 6, 2015","Regular season","Chicago Sky","Seattle Storm","Allstate Arena","Rosemont","IL",6205
2015,"September 6, 2015","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",9121
2015,"September 8, 2015","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",5262
2015,"September 8, 2015","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",8951
2015,"September 8, 2015","Regular season","Tulsa Shock","San Antonio Stars","BOK Center","Tulsa","OK",4145
2015,"September 9, 2015","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",7898
2015,"September 9, 2015","Regular season","Atlanta Dream","Los Angeles Sparks","Philips Arena","Atlanta","GA",3856
2015,"September 11, 2015","Regular season","New York Liberty","Washington Mystics","Madison Square Garden","New York","NY",9741
2015,"September 11, 2015","Regular season","Atlanta Dream","Indiana Fever","Philips Arena","Atlanta","GA",5823
2015,"September 11, 2015","Regular season","Chicago Sky","Tulsa Shock","Allstate Arena","Rosemont","IL",7753
2015,"September 11, 2015","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",12296
2015,"September 11, 2015","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",7012
2015,"September 13, 2015","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",8049
2015,"September 13, 2015","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",7196
2015,"September 13, 2015","Regular season","Tulsa Shock","Phoenix Mercury","BOK Center","Tulsa","OK",6064
2015,"September 13, 2015","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",9210
2015,"September 13, 2015","Regular season","Seattle Storm","San Antonio Stars","KeyArena","Seattle","WA",6256
