"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2011,"June 21, 2011","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7980
2011,"June 21, 2011","Regular season","San Antonio Stars","Phoenix Mercury","AT&T Center","San Antonio","TX",7072
2011,"June 21, 2011","Regular season","Tulsa Shock","Seattle Storm","BOK Center","Tulsa","OK",4612
2011,"June 21, 2011","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",10389
2011,"June 23, 2011","Regular season","Tulsa Shock","New York Liberty","BOK Center","Tulsa","OK",4682
2011,"June 23, 2011","Regular season","Chicago Sky","Connecticut Sun","Allstate Arena","Rosemont","IL",3319
2011,"June 24, 2011","Regular season","Atlanta Dream","Phoenix Mercury","Philips Arena","Atlanta","GA",5492
2011,"June 24, 2011","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",8617
2011,"June 24, 2011","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",7914
2011,"June 25, 2011","Regular season","Indiana Fever","Connecticut Sun","Conseco Fieldhouse","Indianapolis","IN",7100
2011,"June 25, 2011","Regular season","Chicago Sky","Phoenix Mercury","Allstate Arena","Rosemont","IL",5547
2011,"June 26, 2011","Regular season","Atlanta Dream","San Antonio Silver Stars","Philips Arena","Atlanta","GA",5718
2011,"June 26, 2011","Regular season","New York Liberty","Los Angeles Sparks","Prudential Center","Newark","NJ",7625
2011,"June 26, 2011","Regular season","Washington Mystics","Tulsa Shock","Verizon Center","Washington","DC",10675
2011,"June 26, 2011","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",7117
2011,"June 28, 2011","Regular season","Indiana Fever","Phoenix Mercury","Conseco Fieldhouse","Indianapolis","IN",6625
2011,"June 28, 2011","Regular season","Chicago Sky","San Antonio Silver Stars","Allstate Arena","Rosemont","IL",3894
2011,"June 28, 2011","Regular season","Connecticut Sun","Los Angeles Sparks","Mohegan Sun Arena","Uncasville","CT",6515
2011,"June 30, 2011","Regular season","Atlanta Dream","New York Liberty","Philips Arena","Atlanta","GA",4423
2011,"June 30, 2011","Regular season","Tulsa Shock","Minnesota Lynx","BOK Center","Tulsa","OK",3970
2011,"July 1, 2011","Regular season","New York Liberty","San Antonio Silver Stars","Prudential Center","Newark","NJ",6714
2011,"July 1, 2011","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",7748
2011,"July 1, 2011","Regular season","Phoenix Mercury","Chicago Sky","US Airways Center","Phoenix","AZ",9517
2011,"July 3, 2011","Regular season","Washington Mystics","Seattle Storm","Verizon Center","Washington","DC",11604
2011,"July 5, 2011","Regular season","Indiana Fever","Seattle Storm","Conseco Fieldhouse","Indianapolis","IN",6525
2011,"July 5, 2011","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",3187
2011,"July 5, 2011","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",9826
2011,"July 8, 2011","Regular season","San Antonio Stars","New York Liberty","AT&T Center","San Antonio","TX",8100
2011,"July 8, 2011","Regular season","Tulsa Shock","Phoenix Mercury","BOK Center","Tulsa","OK",4081
2011,"July 9, 2011","Regular season","Indiana Fever","Washington Mystics","Conseco Fieldhouse","Indianapolis","IN",7056
2011,"July 9, 2011","Regular season","Chicago Sky","Atlanta Dream","Allstate Arena","Rosemont","IL",5679
2011,"July 9, 2011","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",8205
2011,"July 9, 2011","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9686
2011,"July 10, 2011","Regular season","New York Liberty","Chicago Sky","Prudential Center","Newark","NJ",7315
2011,"July 10, 2011","Regular season","Phoenix Mercury","Tulsa Shock","US Airways Center","Phoenix","AZ",7696
2011,"July 12, 2011","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",13384
2011,"July 12, 2011","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",6769
2011,"July 13, 2011","Regular season","New York Liberty","Atlanta Dream","Prudential Center","Newark","NJ",14314
2011,"July 13, 2011","Regular season","Chicago Sky","Tulsa Shock","Allstate Arena","Rosemont","IL",13838
2011,"July 13, 2011","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",11820
2011,"July 13, 2011","Regular season","Indiana Fever","Connecticut Sun","Conseco Fieldhouse","Indianapolis","IN",9045
2011,"July 14, 2011","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",9167
2011,"July 15, 2011","Regular season","Indiana Fever","Minnesota Lynx","Conseco Fieldhouse","Indianapolis","IN",7538
2011,"July 15, 2011","Regular season","New York Liberty","Connecticut Sun","Prudential Center","Newark","NJ",7722
2011,"July 15, 2011","Regular season","Tulsa Shock","Los Angeles Sparks","BOK Center","Tulsa","OK",5034
2011,"July 15, 2011","Regular season","Phoenix Mercury","Washington Mystics","US Airways Center","Phoenix","AZ",9075
2011,"July 16, 2011","Regular season","Atlanta Dream","Chicago Sky","Philips Arena","Atlanta","GA",7413
2011,"July 16, 2011","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",7733
2011,"July 17, 2011","Regular season","New York Liberty","Tulsa Shock","Prudential Center","Newark","NJ",6735
2011,"July 17, 2011","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",7075
2011,"July 17, 2011","Regular season","Los Angeles Sparks","Washington Mystics","Staples Center","Los Angeles","CA",10398
2011,"July 18, 2011","Regular season","Los Angeles Sparks","San Antonio Silver Stars","Staples Center","Los Angeles","CA",8818
2011,"July 19, 2011","Regular season","Atlanta Dream","Indiana Fever","Philips Arena","Atlanta","GA",7645
2011,"July 19, 2011","Regular season","Chicago Sky","Seattle Storm","Allstate Arena","Rosemont","IL",6026
2011,"July 19, 2011","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",6096
2011,"July 20, 2011","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",13954
2011,"July 20, 2011","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",12118
2011,"July 21, 2011","Regular season","Indiana Fever","Chicago Sky","Conseco Fieldhouse","Indianapolis","IN",8050
2011,"July 21, 2011","Regular season","Seattle Storm","San Antonio Silver Stars","KeyArena","Seattle","WA",6922
2011,"July 26, 2011","Regular season","Washington Mystics","San Antonio Silver Stars","Verizon Center","Washington","DC",11331
2011,"July 26, 2011","Regular season","Chicago Sky","Connecticut Sun","Allstate Arena","Rosemont","IL",3091
2011,"July 26, 2011","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",8044
2011,"July 26, 2011","Regular season","Tulsa Shock","Atlanta Dream","BOK Center","Tulsa","OK",3435
2011,"July 26, 2011","Regular season","Phoenix Mercury","Seattle Storm","US Airways Center","Phoenix","AZ",6108
2011,"July 28, 2011","Regular season","San Antonio Stars","Phoenix Mercury","AT&T Center","San Antonio","TX",14797
2011,"July 28, 2011","Regular season","Atlanta Dream","Los Angeles Sparks","Philips Arena","Atlanta","GA",6701
2011,"July 28, 2011","Regular season","New York Liberty","Washington Mystics","Prudential Center","Newark","NJ",6808
2011,"July 28, 2011","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",6329
2011,"July 28, 2011","Regular season","Tulsa Shock","Chicago Sky","BOK Center","Tulsa","OK",4012
2011,"July 29, 2011","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",11587
2011,"July 29, 2011","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",7856
2011,"July 30, 2011","Regular season","New York Liberty","Phoenix Mercury","Prudential Center","Newark","NJ",7214
2011,"July 30, 2011","Regular season","Chicago Sky","Los Angeles Sparks","Allstate Arena","Rosemont","IL",5909
2011,"July 30, 2011","Regular season","Tulsa Shock","Seattle Storm","BOK Center","Tulsa","OK",5067
2011,"July 31, 2011","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",7260
2011,"July 31, 2011","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",6955
2011,"July 31, 2011","Regular season","Indiana Fever","Los Angeles Sparks","Conseco Fieldhouse","Indianapolis","IN",9256
2011,"August 2, 2011","Regular season","Atlanta Dream","New York Liberty","Philips Arena","Atlanta","GA",4573
2011,"August 2, 2011","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",7126
2011,"August 2, 2011","Regular season","Seattle Storm","San Antonio Silver Stars","KeyArena","Seattle","WA",6179
2011,"August 3, 2011","Regular season","Los Angeles Sparks","Connecticut Sun","Staples Center","Los Angeles","CA",14266
2011,"August 4, 2011","Regular season","New York Liberty","Chicago Sky","Prudential Center","Newark","NJ",10133
2011,"August 4, 2011","Regular season","Minnesota Lynx","San Antonio Silver Stars","Target Center","Minneapolis","MN",8123
2011,"August 5, 2011","Regular season","Tulsa Shock","Indiana Fever","BOK Center","Tulsa","OK",5013
2011,"August 5, 2011","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",7289
2011,"August 6, 2011","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",10741
2011,"August 6, 2011","Regular season","San Antonio Stars","Tulsa Shock","AT&T Center","San Antonio","TX",8273
2011,"August 7, 2011","Regular season","Atlanta Dream","Seattle Storm","Philips Arena","Atlanta","GA",7337
2011,"August 7, 2011","Regular season","Phoenix Mercury","Connecticut Sun","US Airways Center","Phoenix","AZ",8514
2011,"August 7, 2011","Regular season","Chicago Sky","Indiana Fever","Allstate Arena","Rosemont","IL",5794
2011,"August 7, 2011","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",13528
2011,"August 9, 2011","Regular season","Indiana Fever","San Antonio Silver Stars","Conseco Fieldhouse","Indianapolis","IN",7520
2011,"August 9, 2011","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",9536
2011,"August 9, 2011","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",6049
2011,"August 9, 2011","Regular season","New York Liberty","Seattle Storm","Prudential Center","Newark","NJ",6732
2011,"August 9, 2011","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",6726
2011,"August 9, 2011","Regular season","Los Angeles Sparks","Tulsa Shock","Staples Center","Los Angeles","CA",8255
2011,"August 11, 2011","Regular season","Connecticut Sun","San Antonio Silver Stars","Mohegan Sun Arena","Uncasville","CT",5334
2011,"August 11, 2011","Regular season","Phoenix Mercury","Atlanta Dream","US Airways Center","Phoenix","AZ",7940
2011,"August 11, 2011","Regular season","Seattle Storm","Tulsa Shock","KeyArena","Seattle","WA",6503
2011,"August 12, 2011","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",10092
2011,"August 12, 2011","Regular season","Chicago Sky","Minnesota Lynx","Allstate Arena","Rosemont","IL",6289
2011,"August 12, 2011","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",10512
2011,"August 13, 2011","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",6717
2011,"August 13, 2011","Regular season","Indiana Fever","New York Liberty","Conseco Fieldhouse","Indianapolis","IN",9237
2011,"August 13, 2011","Regular season","Seattle Storm","Atlanta Dream","KeyArena","Seattle","WA",9686
2011,"August 14, 2011","Regular season","San Antonio Stars","Chicago Sky","AT&T Center","San Antonio","TX",7060
2011,"August 14, 2011","Regular season","Minnesota Lynx","Tulsa Shock","Target Center","Minneapolis","MN",8388
2011,"August 16, 2011","Regular season","New York Liberty","Washington Mystics","Prudential Center","Newark","NJ",6223
2011,"August 16, 2011","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",9323
2011,"August 16, 2011","Regular season","San Antonio Stars","Indiana Fever","AT&T Center","San Antonio","TX",6358
2011,"August 16, 2011","Regular season","Phoenix Mercury","Seattle Storm","US Airways Center","Phoenix","AZ",8870
2011,"August 16, 2011","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",7522
2011,"August 18, 2011","Regular season","New York Liberty","Connecticut Sun","Prudential Center","Newark","NJ",7245
2011,"August 18, 2011","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",9483
2011,"August 18, 2011","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",8102
2011,"August 19, 2011","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",7225
2011,"August 20, 2011","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",10273
2011,"August 20, 2011","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",8816
2011,"August 20, 2011","Regular season","Phoenix Mercury","San Antonio Silver Stars","US Airways Center","Phoenix","AZ",10134
2011,"August 20, 2011","Regular season","Seattle Storm","New York Liberty","KeyArena","Seattle","WA",7139
2011,"August 21, 2011","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",6636
2011,"August 21, 2011","Regular season","Indiana Fever","Washington Mystics","Conseco Fieldhouse","Indianapolis","IN",7935
2011,"August 21, 2011","Regular season","Tulsa Shock","Los Angeles Sparks","BOK Center","Tulsa","OK",6012
2011,"August 23, 2011","Regular season","Washington Mystics","Los Angeles Sparks","Verizon Center","Washington","DC",8441
2011,"August 23, 2011","Regular season","Chicago Sky","Atlanta Dream","Allstate Arena","Rosemont","IL",2876
2011,"August 23, 2011","Regular season","Tulsa Shock","Minnesota Lynx","BOK Center","Tulsa","OK",3750
2011,"August 23, 2011","Regular season","Seattle Storm","San Antonio Silver Stars","KeyArena","Seattle","WA",6559
2011,"August 23, 2011","Regular season","Phoenix Mercury","New York Liberty","US Airways Center","Phoenix","AZ",8871
2011,"August 25, 2011","Regular season","Seattle Storm","Tulsa Shock","KeyArena","Seattle","WA",6887
2011,"August 26, 2011","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",9007
2011,"August 26, 2011","Regular season","Minnesota Lynx","San Antonio Silver Stars","Target Center","Minneapolis","MN",9212
2011,"August 26, 2011","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",4434
2011,"August 26, 2011","Regular season","Los Angeles Sparks","Tulsa Shock","Staples Center","Los Angeles","CA",8997
2011,"August 27, 2011","Regular season","Indiana Fever","Atlanta Dream","Conseco Fieldhouse","Indianapolis","IN",9242
2011,"August 28, 2011","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",7924
2011,"August 28, 2011","Regular season","Tulsa Shock","Connecticut Sun","BOK Center","Tulsa","OK",4813
2011,"August 28, 2011","Regular season","Washington Mystics","Phoenix Mercury","Verizon Center","Washington","DC",11614
2011,"August 28, 2011","Regular season","Chicago Sky","New York Liberty","Allstate Arena","Rosemont","IL",5707
2011,"August 28, 2011","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9686
2011,"August 30, 2011","Regular season","New York Liberty","Chicago Sky","Prudential Center","Newark","NJ",6334
2011,"August 30, 2011","Regular season","Atlanta Dream","Indiana Fever","Philips Arena","Atlanta","GA",6467
2011,"August 30, 2011","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",8065
2011,"August 30, 2011","Regular season","San Antonio Stars","Connecticut Sun","AT&T Center","San Antonio","TX",6934
2011,"August 30, 2011","Regular season","Tulsa Shock","Phoenix Mercury","BOK Center","Tulsa","OK",3590
2011,"August 30, 2011","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",9023
2011,"September 1, 2011","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",7954
2011,"September 1, 2011","Regular season","San Antonio Stars","Phoenix Mercury","AT&T Center","San Antonio","TX",6502
2011,"September 2, 2011","Regular season","Atlanta Dream","Washington Mystics","Philips Arena","Atlanta","GA",6579
2011,"September 2, 2011","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",6991
2011,"September 2, 2011","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",8929
2011,"September 2, 2011","Regular season","Tulsa Shock","Seattle Storm","BOK Center","Tulsa","OK",6117
2011,"September 3, 2011","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",9575
2011,"September 3, 2011","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",9620
2011,"September 4, 2011","Regular season","Atlanta Dream","Tulsa Shock","Philips Arena","Atlanta","GA",7661
2011,"September 4, 2011","Regular season","New York Liberty","Minnesota Lynx","Prudential Center","Newark","NJ",8247
2011,"September 4, 2011","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",13403
2011,"September 4, 2011","Regular season","Chicago Sky","Indiana Fever","Allstate Arena","Rosemont","IL",6199
2011,"September 6, 2011","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",6558
2011,"September 6, 2011","Regular season","Los Angeles Sparks","San Antonio Silver Stars","Staples Center","Los Angeles","CA",8502
2011,"September 7, 2011","Regular season","Indiana Fever","Washington Mystics","Conseco Fieldhouse","Indianapolis","IN",8514
2011,"September 8, 2011","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",8781
2011,"September 8, 2011","Regular season","Phoenix Mercury","Tulsa Shock","US Airways Center","Phoenix","AZ",8189
2011,"September 9, 2011","Regular season","New York Liberty","Indiana Fever","Prudential Center","Newark","NJ",8015
2011,"September 9, 2011","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",9686
2011,"September 9, 2011","Regular season","Los Angeles Sparks","Tulsa Shock","Staples Center","Los Angeles","CA",10299
2011,"September 10, 2011","Regular season","San Antonio Stars","Washington Mystics","AT&T Center","San Antonio","TX",12813
2011,"September 10, 2011","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",13501
2011,"September 11, 2011","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",9115
2011,"September 11, 2011","Regular season","Indiana Fever","Atlanta Dream","Conseco Fieldhouse","Indianapolis","IN",11521
2011,"September 11, 2011","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",12666
2011,"September 11, 2011","Regular season","Tulsa Shock","San Antonio Silver Stars","BOK Center","Tulsa","OK",5949
2011,"September 11, 2011","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",13659
