"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2016,"May 24, 2016","Regular season","Chicago Sky","Los Angeles Sparks","Allstate Arena","Rosemont","IL",5554
2016,"May 25, 2016","Regular season","Phoenix Mercury","Minnesota Lynx","Talking Stick Resort Arena","Phoenix","AZ",9368
2016,"May 26, 2016","Regular season","Connecticut Sun","Los Angeles Sparks","Mohegan Sun Arena","Uncasville","CT",4766
2016,"May 26, 2016","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",5239
2016,"May 27, 2016","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",7503
2016,"May 27, 2016","Regular season","San Antonio Stars","Chicago Sky","AT&T Center","San Antonio","TX",5210
2016,"May 27, 2016","Regular season","Dallas Wings","Atlanta Dream","College Park Center","Arlington","TX",4712
2016,"May 28, 2016","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",4456
2016,"May 29, 2016","Regular season","Atlanta Dream","Indiana Fever","Philips Arena","Atlanta","GA",5233
2016,"May 29, 2016","Regular season","Dallas Wings","Chicago Sky","College Park Center","Arlington","TX",5297
2016,"May 29, 2016","Regular season","Phoenix Mercury","Washington Mystics","Talking Stick Resort Arena","Phoenix","AZ",9228
2016,"May 31, 2016","Regular season","New York Liberty","Minnesota Lynx","Madison Square Garden","New York","NY",7356
2016,"May 31, 2016","Regular season","Phoenix Mercury","Connecticut Sun","Talking Stick Resort Arena","Phoenix","AZ",8412
2016,"June 1, 2016","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",5649
2016,"June 1, 2016","Regular season","Indiana Fever","Seattle Storm","Bankers Life Fieldhouse","Indianapolis","IN",6721
2016,"June 2, 2016","Regular season","Los Angeles Sparks","San Antonio Stars","Staples Center","Los Angeles","CA",8341
2016,"June 3, 2016","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",4541
2016,"June 3, 2016","Regular season","New York Liberty","Indiana Fever","Madison Square Garden","New York","NY",8566
2016,"June 3, 2016","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",5489
2016,"June 3, 2016","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",6510
2016,"June 4, 2016","Regular season","Minnesota Lynx","Dallas Wings","Target Center","Minneapolis","MN",7634
2016,"June 4, 2016","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",5403
2016,"June 5, 2016","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",5346
2016,"June 5, 2016","Regular season","Atlanta Dream","Washington Mystics","Philips Arena","Atlanta","GA",3611
2016,"June 5, 2016","Regular season","Seattle Storm","New York Liberty","KeyArena","Seattle","WA",6240
2016,"June 7, 2016","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",7207
2016,"June 7, 2016","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",7103
2016,"June 8, 2016","Regular season","Dallas Wings","Washington Mystics","College Park Center","Arlington","TX",4177
2016,"June 9, 2016","Regular season","Phoenix Mercury","San Antonio Stars","Talking Stick Resort Arena","Phoenix","AZ",9048
2016,"June 10, 2016","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",8075
2016,"June 10, 2016","Regular season","Indiana Fever","Chicago Sky","Bankers Life Fieldhouse","Indianapolis","IN",7533
2016,"June 10, 2016","Regular season","Atlanta Dream","Minnesota Lynx","Philips Arena","Atlanta","GA",5368
2016,"June 11, 2016","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",7751
2016,"June 11, 2016","Regular season","San Antonio Stars","New York Liberty","AT&T Center","San Antonio","TX",5219
2016,"June 11, 2016","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",5061
2016,"June 12, 2016","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",4486
2016,"June 12, 2016","Regular season","Phoenix Mercury","Chicago Sky","Talking Stick Resort Arena","Phoenix","AZ",9055
2016,"June 12, 2016","Regular season","Indiana Fever","Seattle Storm","Bankers Life Fieldhouse","Indianapolis","IN",6724
2016,"June 14, 2016","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",4442
2016,"June 14, 2016","Regular season","New York Liberty","Dallas Wings","Madison Square Garden","New York","NY",7939
2016,"June 14, 2016","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",7623
2016,"June 14, 2016","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",3319
2016,"June 14, 2016","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",7348
2016,"June 16, 2016","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",4786
2016,"June 16, 2016","Regular season","Dallas Wings","Seattle Storm","College Park Center","Arlington","TX",4622
2016,"June 17, 2016","Regular season","Atlanta Dream","Chicago Sky","Philips Arena","Atlanta","GA",4560
2016,"June 17, 2016","Regular season","San Antonio Stars","Indiana Fever","AT&T Center","San Antonio","TX",6107
2016,"June 17, 2016","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",8964
2016,"June 18, 2016","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",6977
2016,"June 18, 2016","Regular season","Phoenix Mercury","Dallas Wings","Talking Stick Resort Arena","Phoenix","AZ",10235
2016,"June 19, 2016","Regular season","Connecticut Sun","San Antonio Stars","Mohegan Sun Arena","Uncasville","CT",5596
2016,"June 19, 2016","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",7440
2016,"June 19, 2016","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",5749
2016,"June 21, 2016","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",9112
2016,"June 21, 2016","Regular season","Chicago Sky","San Antonio Stars","Allstate Arena","Rosemont","IL",5744
2016,"June 21, 2016","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",6819
2016,"June 22, 2016","Regular season","Atlanta Dream","New York Liberty","Philips Arena","Atlanta","GA",10345
2016,"June 22, 2016","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",4430
2016,"June 23, 2016","Regular season","Dallas Wings","San Antonio Stars","College Park Center","Arlington","TX",4027
2016,"June 24, 2016","Regular season","Washington Mystics","Phoenix Mercury","Verizon Center","Washington","DC",5136
2016,"June 24, 2016","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",10120
2016,"June 24, 2016","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",13003
2016,"June 24, 2016","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",6568
2016,"June 25, 2016","Regular season","San Antonio Stars","Atlanta Dream","AT&T Center","San Antonio","TX",9439
2016,"June 25, 2016","Regular season","Dallas Wings","Indiana Fever","College Park Center","Arlington","TX",5206
2016,"June 26, 2016","Regular season","New York Liberty","Phoenix Mercury","Madison Square Garden","New York","NY",9591
2016,"June 26, 2016","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",6322
2016,"June 26, 2016","Regular season","Los Angeles Sparks","Connecticut Sun","Staples Center","Los Angeles","CA",9441
2016,"June 28, 2016","Regular season","Seattle Storm","Atlanta Dream","KeyArena","Seattle","WA",4648
2016,"June 28, 2016","Regular season","Los Angeles Sparks","Dallas Wings","Staples Center","Los Angeles","CA",7823
2016,"June 29, 2016","Regular season","Washington Mystics","San Antonio Stars","Verizon Center","Washington","DC",6314
2016,"June 29, 2016","Regular season","Chicago Sky","Indiana Fever","Allstate Arena","Rosemont","IL",11892
2016,"June 29, 2016","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",7721
2016,"June 29, 2016","Regular season","Phoenix Mercury","Connecticut Sun","Talking Stick Resort Arena","Phoenix","AZ",10551
2016,"June 30, 2016","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",10215
2016,"June 30, 2016","Regular season","Seattle Storm","Dallas Wings","KeyArena","Seattle","WA",5365
2016,"July 1, 2016","Regular season","Indiana Fever","San Antonio Stars","Bankers Life Fieldhouse","Indianapolis","IN",7519
2016,"July 1, 2016","Regular season","Chicago Sky","Washington Mystics","Allstate Arena","Rosemont","IL",5320
2016,"July 1, 2016","Regular season","Phoenix Mercury","New York Liberty","Talking Stick Resort Arena","Phoenix","AZ",11606
2016,"July 2, 2016","Regular season","Minnesota Lynx","San Antonio Stars","Target Center","Minneapolis","MN",7534
2016,"July 2, 2016","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",5108
2016,"July 3, 2016","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",10003
2016,"July 3, 2016","Regular season","Atlanta Dream","Phoenix Mercury","Philips Arena","Atlanta","GA",6557
2016,"July 5, 2016","Regular season","Atlanta Dream","Seattle Storm","Philips Arena","Atlanta","GA",3983
2016,"July 5, 2016","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",7433
2016,"July 5, 2016","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",5480
2016,"July 6, 2016","Regular season","New York Liberty","Seattle Storm","Madison Square Garden","New York","NY",9852
2016,"July 6, 2016","Regular season","San Antonio Stars","Washington Mystics","AT&T Center","San Antonio","TX",3701
2016,"July 6, 2016","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",8224
2016,"July 7, 2016","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",6739
2016,"July 8, 2016","Regular season","Atlanta Dream","Dallas Wings","Philips Arena","Atlanta","GA",6745
2016,"July 8, 2016","Regular season","Chicago Sky","New York Liberty","Allstate Arena","Rosemont","IL",5633
2016,"July 8, 2016","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",8955
2016,"July 8, 2016","Regular season","Phoenix Mercury","Indiana Fever","Talking Stick Resort Arena","Phoenix","AZ",10371
2016,"July 9, 2016","Regular season","Minnesota Lynx","Dallas Wings","Target Center","Minneapolis","MN",7613
2016,"July 10, 2016","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",5857
2016,"July 10, 2016","Regular season","New York Liberty","San Antonio Stars","Madison Square Garden","New York","NY",9790
2016,"July 10, 2016","Regular season","Chicago Sky","Phoenix Mercury","Allstate Arena","Rosemont","IL",7021
2016,"July 10, 2016","Regular season","Los Angeles Sparks","Washington Mystics","Staples Center","Los Angeles","CA",19076
2016,"July 10, 2016","Regular season","Seattle Storm","Indiana Fever","KeyArena","Seattle","WA",5975
2016,"July 12, 2016","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",11171
2016,"July 13, 2016","Regular season","New York Liberty","Atlanta Dream","Madison Square Garden","New York","NY",11317
2016,"July 13, 2016","Regular season","Indiana Fever","Connecticut Sun","Bankers Life Fieldhouse","Indianapolis","IN",12272
2016,"July 13, 2016","Regular season","Chicago Sky","Los Angeles Sparks","Allstate Arena","Rosemont","IL",16444
2016,"July 13, 2016","Regular season","Phoenix Mercury","Washington Mystics","Talking Stick Resort Arena","Phoenix","AZ",10628
2016,"July 15, 2016","Regular season","Connecticut Sun","Los Angeles Sparks","Mohegan Sun Arena","Uncasville","CT",6430
2016,"July 15, 2016","Regular season","Indiana Fever","Atlanta Dream","Bankers Life Fieldhouse","Indianapolis","IN",8612
2016,"July 15, 2016","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",8123
2016,"July 15, 2016","Regular season","Chicago Sky","Dallas Wings","Allstate Arena","Rosemont","IL",6012
2016,"July 15, 2016","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",9686
2016,"July 16, 2016","Regular season","Phoenix Mercury","San Antonio Stars","Talking Stick Resort Arena","Phoenix","AZ",11539
2016,"July 17, 2016","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",9464
2016,"July 17, 2016","Regular season","Atlanta Dream","Los Angeles Sparks","Philips Arena","Atlanta","GA",7551
2016,"July 17, 2016","Regular season","Dallas Wings","Minnesota Lynx","College Park Center","Arlington","TX",5752
2016,"July 17, 2016","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",5318
2016,"July 19, 2016","Regular season","Indiana Fever","Los Angeles Sparks","Bankers Life Fieldhouse","Indianapolis","IN",7269
2016,"July 19, 2016","Regular season","Phoenix Mercury","Chicago Sky","Talking Stick Resort Arena","Phoenix","AZ",9318
2016,"July 20, 2016","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",12778
2016,"July 20, 2016","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",4873
2016,"July 20, 2016","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",16132
2016,"July 20, 2016","Regular season","Seattle Storm","San Antonio Stars","KeyArena","Seattle","WA",9686
2016,"July 21, 2016","Regular season","New York Liberty","Indiana Fever","Madison Square Garden","New York","NY",11253
2016,"July 22, 2016","Regular season","Washington Mystics","Los Angeles Sparks","Verizon Center","Washington","DC",5455
2016,"July 22, 2016","Regular season","Atlanta Dream","Dallas Wings","McCamish Pavilion","Atlanta","GA",4749
2016,"July 22, 2016","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",12124
2016,"July 22, 2016","Regular season","Chicago Sky","Connecticut Sun","Allstate Arena","Rosemont","IL",6893
2016,"August 26, 2016","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",7381
2016,"August 26, 2016","Regular season","San Antonio Stars","New York Liberty","AT&T Center","San Antonio","TX",6831
2016,"August 26, 2016","Regular season","Chicago Sky","Atlanta Dream","Allstate Arena","Rosemont","IL",6016
2016,"August 26, 2016","Regular season","Phoenix Mercury","Dallas Wings","Talking Stick Resort Arena","Phoenix","AZ",11396
2016,"August 26, 2016","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9481
2016,"August 27, 2016","Regular season","Indiana Fever","Washington Mystics","Bankers Life Fieldhouse","Indianapolis","IN",8081
2016,"August 28, 2016","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",7055
2016,"August 28, 2016","Regular season","Dallas Wings","Chicago Sky","College Park Center","Arlington","TX",5651
2016,"August 28, 2016","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",11834
2016,"August 28, 2016","Regular season","Washington Mystics","San Antonio Stars","Verizon Center","Washington","DC",5509
2016,"August 28, 2016","Regular season","Phoenix Mercury","Los Angeles Sparks","Talking Stick Resort Arena","Phoenix","AZ",11905
2016,"August 30, 2016","Regular season","Connecticut Sun","San Antonio Stars","Mohegan Sun Arena","Uncasville","CT",5291
2016,"August 30, 2016","Regular season","Indiana Fever","Phoenix Mercury","Bankers Life Fieldhouse","Indianapolis","IN",7250
2016,"August 31, 2016","Regular season","Seattle Storm","Dallas Wings","KeyArena","Seattle","WA",6771
2016,"September 1, 2016","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",6524
2016,"September 1, 2016","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",3992
2016,"September 2, 2016","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",6709
2016,"September 2, 2016","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",7523
2016,"September 2, 2016","Regular season","Chicago Sky","Seattle Storm","Allstate Arena","Rosemont","IL",5997
2016,"September 2, 2016","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",5176
2016,"September 3, 2016","Regular season","New York Liberty","Phoenix Mercury","Madison Square Garden","New York","NY",10026
2016,"September 4, 2016","Regular season","Dallas Wings","Washington Mystics","College Park Center","Arlington","TX",5162
2016,"September 4, 2016","Regular season","Chicago Sky","San Antonio Stars","Allstate Arena","Rosemont","IL",6034
2016,"September 4, 2016","Regular season","Atlanta Dream","Seattle Storm","Philips Arena","Atlanta","GA",5695
2016,"September 4, 2016","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",11332
2016,"September 4, 2016","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",7632
2016,"September 6, 2016","Regular season","Atlanta Dream","Phoenix Mercury","Philips Arena","Atlanta","GA",3625
2016,"September 6, 2016","Regular season","San Antonio Stars","Indiana Fever","AT&T Center","San Antonio","TX",5838
2016,"September 6, 2016","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",7224
2016,"September 7, 2016","Regular season","New York Liberty","Seattle Storm","Madison Square Garden","New York","NY",8159
2016,"September 7, 2016","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",5373
2016,"September 8, 2016","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",6152
2016,"September 9, 2016","Regular season","Washington Mystics","Seattle Storm","Verizon Center","Washington","DC",5564
2016,"September 9, 2016","Regular season","Indiana Fever","Chicago Sky","Bankers Life Fieldhouse","Indianapolis","IN",10533
2016,"September 9, 2016","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",9482
2016,"September 9, 2016","Regular season","San Antonio Stars","Dallas Wings","AT&T Center","San Antonio","TX",7425
2016,"September 11, 2016","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",6620
2016,"September 11, 2016","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",6542
2016,"September 11, 2016","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",5662
2016,"September 11, 2016","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",5705
2016,"September 11, 2016","Regular season","Phoenix Mercury","Atlanta Dream","Talking Stick Resort Arena","Phoenix","AZ",9877
2016,"September 11, 2016","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9348
2016,"September 13, 2016","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",4407
2016,"September 13, 2016","Regular season","New York Liberty","Washington Mystics","Madison Square Garden","New York","NY",8345
2016,"September 13, 2016","Regular season","Atlanta Dream","San Antonio Stars","Philips Arena","Atlanta","GA",5312
2016,"September 13, 2016","Regular season","Chicago Sky","Minnesota Lynx","Allstate Arena","Rosemont","IL",6050
2016,"September 13, 2016","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",9371
2016,"September 15, 2016","Regular season","Atlanta Dream","Washington Mystics","Philips Arena","Atlanta","GA",4404
2016,"September 15, 2016","Regular season","Phoenix Mercury","Seattle Storm","Talking Stick Resort Arena","Phoenix","AZ",10380
2016,"September 16, 2016","Regular season","Connecticut Sun","Dallas Wings","Mohegan Sun Arena","Uncasville","CT",6228
2016,"September 16, 2016","Regular season","Indiana Fever","Minnesota Lynx","Bankers Life Fieldhouse","Indianapolis","IN",8663
2016,"September 16, 2016","Regular season","Chicago Sky","New York Liberty","Allstate Arena","Rosemont","IL",7295
2016,"September 16, 2016","Regular season","Los Angeles Sparks","San Antonio Stars","Staples Center","Los Angeles","CA",13519
2016,"September 17, 2016","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",11663
2016,"September 18, 2016","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",8991
2016,"September 18, 2016","Regular season","Indiana Fever","Dallas Wings","Bankers Life Fieldhouse","Indianapolis","IN",17704
2016,"September 18, 2016","Regular season","San Antonio Stars","Phoenix Mercury","AT&T Center","San Antonio","TX",6397
2016,"September 18, 2016","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",12186
