"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2022,"July 19, 2022","Regular season","Los Angeles Sparks","Indiana Fever","Crypto.com Arena","Los Angeles","CA",5478
2022,"July 20, 2022","Regular season","Chicago Sky","Seattle Storm","Wintrust Arena","Chicago","IL",8893
2022,"July 21, 2022","Regular season","Washington Mystics","New York Liberty","Capital One Arena","Washington","DC",7431
2022,"July 21, 2022","Regular season","Los Angeles Sparks","Atlanta Dream","Crypto.com Arena","Los Angeles","CA",10021
2022,"July 21, 2022","Regular season","Las Vegas Aces","Indiana Fever","Michelob ULTRA Arena","Las Vegas","NV",5737
2022,"July 22, 2022","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",8321
2022,"July 22, 2022","Regular season","Chicago Sky","Dallas Wings","Wintrust Arena","Chicago","IL",7014
2022,"July 22, 2022","Regular season","Phoenix Mercury","Seattle Storm","Footprint Center","Phoenix","AZ",14162
2022,"July 23, 2022","Regular season","New York Liberty","Chicago Sky","Barclays Center","Brooklyn","NY",6926
2022,"July 23, 2022","Regular season","Las Vegas Aces","Los Angeles Sparks","Michelob ULTRA Arena","Las Vegas","NV",7522
2022,"July 24, 2022","Regular season","Indiana Fever","Dallas Wings","Hinkle Fieldhouse","Indianapolis","IN",1159
2022,"July 24, 2022","Regular season","Seattle Storm","Atlanta Dream","Climate Pledge Arena","Seattle","WA",12654
2022,"July 24, 2022","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",7231
2022,"July 28, 2022","Regular season","Atlanta Dream","Minnesota Lynx","Gateway Center Arena @ College Park","Atlanta","GA",2396
2022,"July 28, 2022","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",9137
2022,"July 28, 2022","Regular season","Dallas Wings","Washington Mystics","College Park Center","Arlington","TX",4382
2022,"July 28, 2022","Regular season","Phoenix Mercury","Los Angeles Sparks","Footprint Center","Phoenix","AZ",8124
2022,"July 29, 2022","Regular season","Indiana Fever","Las Vegas Aces","Hinkle Fieldhouse","Indianapolis","IN",1828
2022,"July 29, 2022","Regular season","Chicago Sky","New York Liberty","Wintrust Arena","Chicago","IL",6924
2022,"July 30, 2022","Regular season","Washington Mystics","Seattle Storm","Entertainment and Sports Arena","Washington","DC",4200
2022,"July 30, 2022","Regular season","Atlanta Dream","Dallas Wings","Gateway Center Arena @ College Park","Atlanta","GA",3138
2022,"July 31, 2022","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",6254
2022,"July 31, 2022","Regular season","New York Liberty","Phoenix Mercury","Barclays Center","Brooklyn","NY",6433
2022,"July 31, 2022","Regular season","Indiana Fever","Las Vegas Aces","Hinkle Fieldhouse","Indianapolis","IN",1822
2022,"July 31, 2022","Regular season","Washington Mystics","Seattle Storm","Entertainment and Sports Arena","Washington","DC",4200
2022,"July 31, 2022","Regular season","Los Angeles Sparks","Minnesota Lynx","Crypto.com Arena","Los Angeles","CA",6857
2022,"August 2, 2022","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",6130
2022,"August 2, 2022","Regular season","New York Liberty","Los Angeles Sparks","Barclays Center","Brooklyn","NY",4891
2022,"August 2, 2022","Regular season","Washington Mystics","Las Vegas Aces","Entertainment and Sports Arena","Washington","DC",4200
2022,"August 2, 2022","Regular season","Chicago Sky","Dallas Wings","Wintrust Arena","Chicago","IL",5602
2022,"August 3, 2022","Regular season","Atlanta Dream","Indiana Fever","Gateway Center Arena @ College Park","Atlanta","GA",2071
2022,"August 3, 2022","Regular season","New York Liberty","Los Angeles Sparks","Barclays Center","Brooklyn","NY",5315
2022,"August 3, 2022","Regular season","Seattle Storm","Minnesota Lynx","Climate Pledge Arena","Seattle","WA",13500
2022,"August 4, 2022","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",6215
2022,"August 4, 2022","Regular season","Dallas Wings","Las Vegas Aces","College Park Center","Arlington","TX",3492
2022,"August 5, 2022","Regular season","Atlanta Dream","Los Angeles Sparks","Gateway Center Arena @ College Park","Atlanta","GA",3138
2022,"August 5, 2022","Regular season","Chicago Sky","Washington Mystics","Wintrust Arena","Chicago","IL",8042
2022,"August 6, 2022","Regular season","Dallas Wings","Indiana Fever","College Park Center","Arlington","TX",4184
2022,"August 6, 2022","Regular season","Phoenix Mercury","New York Liberty","Footprint Center","Phoenix","AZ",11724
2022,"August 7, 2022","Regular season","Chicago Sky","Connecticut Sun","Wintrust Arena","Chicago","IL",8224
2022,"August 7, 2022","Regular season","Washington Mystics","Los Angeles Sparks","Entertainment and Sports Arena","Washington","DC",4200
2022,"August 7, 2022","Regular season","Seattle Storm","Las Vegas Aces","Climate Pledge Arena","Seattle","WA",18100
2022,"August 7, 2022","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",9421
2022,"August 8, 2022","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",3036
2022,"August 9, 2022","Regular season","Chicago Sky","Seattle Storm","Wintrust Arena","Chicago","IL",9314
2022,"August 9, 2022","Regular season","Las Vegas Aces","Atlanta Dream","Michelob ULTRA Arena","Las Vegas","NV",5151
2022,"August 9, 2022","Regular season","Los Angeles Sparks","Connecticut Sun","Crypto.com Arena","Los Angeles","CA",5789
2022,"August 10, 2022","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",3795
2022,"August 10, 2022","Regular season","Phoenix Mercury","Minnesota Lynx","Footprint Center","Phoenix","AZ",7307
2022,"August 11, 2022","Regular season","Las Vegas Aces","Chicago Sky","Michelob ULTRA Arena","Las Vegas","NV",6055
2022,"August 11, 2022","Regular season","Los Angeles Sparks","Connecticut Sun","Crypto.com Arena","Los Angeles","CA",4987
2022,"August 12, 2022","Regular season","Indiana Fever","Washington Mystics","Hinkle Fieldhouse","Indianapolis","IN",1700
2022,"August 12, 2022","Regular season","Atlanta Dream","New York Liberty","Gateway Center Arena @ College Park","Atlanta","GA",3138
2022,"August 12, 2022","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",12134
2022,"August 12, 2022","Regular season","Phoenix Mercury","Dallas Wings","Footprint Center","Phoenix","AZ",8047
2022,"August 14, 2022","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",7489
2022,"August 14, 2022","Regular season","New York Liberty","Atlanta Dream","Barclays Center","Brooklyn","NY",7561
2022,"August 14, 2022","Regular season","Washington Mystics","Indiana Fever","Entertainment and Sports Arena","Washington","DC",4200
2022,"August 14, 2022","Regular season","Las Vegas Aces","Seattle Storm","Michelob ULTRA Arena","Las Vegas","NV",10015
2022,"August 14, 2022","Regular season","Phoenix Mercury","Chicago Sky","Footprint Center","Phoenix","AZ",12383
2022,"August 14, 2022","Regular season","Los Angeles Sparks","Dallas Wings","Crypto.com Arena","Los Angeles","CA",7245
