"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
1999,"July 8, 1999","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",9505
1999,"July 9, 1999","Regular season","Charlotte Sting","Orlando Miracle","Spectrum Center","Charlotte","NC",5839
1999,"July 9, 1999","Regular season","Phoenix Mercury","Houston Comets","US Airways Center","Phoenix","AZ",12236
1999,"July 9, 1999","Regular season","Los Angeles Sparks","Sacramento Monarchs","Great Western Forum","Los Angeles","CA",5436
1999,"July 10, 1999","Regular season","Detroit Shock","Washington Mystics","Palace of Auburn Hills","Detroit","MI",8358
1999,"July 10, 1999","Regular season","Cleveland Rockers","Charlotte Sting","Quicken Loans Arena","Cleveland","OH",9098
1999,"July 10, 1999","Regular season","Orlando Miracle","Utah Starzz","Amway Arena","Orlando","FL",11186
1999,"July 11, 1999","Regular season","New York Liberty","Minnesota Lynx","Madison Square Garden","New York","NY",12975
1999,"July 11, 1999","Regular season","Los Angeles Sparks","Phoenix Mercury","Great Western Forum","Los Angeles","CA",6392
1999,"July 11, 1999","Regular season","Houston Comets","Sacramento Monarchs","Compaq Center","Houston","TX",12255
1999,"July 12, 1999","Regular season","Orlando Miracle","Detroit Shock","Amway Arena","Orlando","FL",8487
1999,"July 12, 1999","Regular season","Utah Starzz","Phoenix Mercury","EnergySolutions Arena","Salt Lake City","UT",5030
1999,"July 12, 1999","Regular season","Washington Mystics","Charlotte Sting","Verizon Center","Washington","DC",12124
1999,"July 12, 1999","Regular season","Cleveland Rockers","Minnesota Lynx","Quicken Loans Arena","Cleveland","OH",7386
1999,"July 16, 1999","Regular season","Washington Mystics","Detroit Shock","Verizon Center","Washington","DC",13600
1999,"July 16, 1999","Regular season","Orlando Miracle","Charlotte Sting","Amway Arena","Orlando","FL",8826
1999,"July 16, 1999","Regular season","Cleveland Rockers","Sacramento Monarchs","Quicken Loans Arena","Cleveland","OH",9943
1999,"July 16, 1999","Regular season","Utah Starzz","Houston Comets","EnergySolutions Arena","Salt Lake City","UT",6702
1999,"July 17, 1999","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",10290
1999,"July 17, 1999","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",13483
1999,"July 17, 1999","Regular season","Charlotte Sting","Washington Mystics","Spectrum Center","Charlotte","NC",7819
1999,"July 17, 1999","Regular season","Orlando Miracle","Sacramento Monarchs","Amway Arena","Orlando","FL",10194
1999,"July 17, 1999","Regular season","Detroit Shock","Cleveland Rockers","Palace of Auburn Hills","Detroit","MI",7632
1999,"July 18, 1999","Regular season","New York Liberty","Utah Starzz","Madison Square Garden","New York","NY",14107
1999,"July 18, 1999","Regular season","Los Angeles Sparks","Houston Comets","Great Western Forum","Los Angeles","CA",12178
1999,"July 19, 1999","Regular season","Washington Mystics","Orlando Miracle","Verizon Center","Washington","DC",11008
1999,"July 19, 1999","Regular season","Charlotte Sting","Utah Starzz","Spectrum Center","Charlotte","NC",4190
1999,"July 19, 1999","Regular season","Minnesota Lynx","Sacramento Monarchs","Target Center","Minneapolis","MN",9233
1999,"July 19, 1999","Regular season","Phoenix Mercury","Houston Comets","US Airways Center","Phoenix","AZ",12285
1999,"July 20, 1999","Regular season","New York Liberty","Orlando Miracle","Madison Square Garden","New York","NY",11902
1999,"July 21, 1999","Regular season","Washington Mystics","Cleveland Rockers","Verizon Center","Washington","DC",20674
1999,"July 21, 1999","Regular season","Detroit Shock","Utah Starzz","Palace of Auburn Hills","Detroit","MI",11253
1999,"July 21, 1999","Regular season","Charlotte Sting","Minnesota Lynx","Spectrum Center","Charlotte","NC",4665
1999,"July 21, 1999","Regular season","Los Angeles Sparks","Phoenix Mercury","Great Western Forum","Los Angeles","CA",5723
1999,"July 22, 1999","Regular season","Sacramento Monarchs","New York Liberty","ARCO Arena","Sacramento","CA",9467
1999,"July 23, 1999","Regular season","Cleveland Rockers","Detroit Shock","Quicken Loans Arena","Cleveland","OH",8106
1999,"July 23, 1999","Regular season","Charlotte Sting","Houston Comets","Spectrum Center","Charlotte","NC",8829
1999,"July 23, 1999","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",10098
1999,"July 23, 1999","Regular season","Phoenix Mercury","Orlando Miracle","US Airways Center","Phoenix","AZ",12226
1999,"July 24, 1999","Regular season","Los Angeles Sparks","New York Liberty","Great Western Forum","Los Angeles","CA",6896
1999,"July 24, 1999","Regular season","Cleveland Rockers","Utah Starzz","Quicken Loans Arena","Cleveland","OH",8556
1999,"July 24, 1999","Regular season","Sacramento Monarchs","Orlando Miracle","ARCO Arena","Sacramento","CA",9810
1999,"July 25, 1999","Regular season","Detroit Shock","Charlotte Sting","Palace of Auburn Hills","Detroit","MI",7215
1999,"July 25, 1999","Regular season","Minnesota Lynx","Houston Comets","Target Center","Minneapolis","MN",11399
1999,"July 25, 1999","Regular season","Phoenix Mercury","Washington Mystics","US Airways Center","Phoenix","AZ",11776
1999,"July 26, 1999","Regular season","New York Liberty","Charlotte Sting","Madison Square Garden","New York","NY",14778
1999,"July 26, 1999","Regular season","Utah Starzz","Washington Mystics","EnergySolutions Arena","Salt Lake City","UT",10054
1999,"July 27, 1999","Regular season","Houston Comets","Detroit Shock","Compaq Center","Houston","TX",11105
1999,"July 27, 1999","Regular season","Phoenix Mercury","Utah Starzz","US Airways Center","Phoenix","AZ",11990
1999,"July 27, 1999","Regular season","Sacramento Monarchs","Minnesota Lynx","ARCO Arena","Sacramento","CA",5262
1999,"July 27, 1999","Regular season","Los Angeles Sparks","Orlando Miracle","Great Western Forum","Los Angeles","CA",5079
1999,"July 28, 1999","Regular season","Charlotte Sting","Detroit Shock","Spectrum Center","Charlotte","NC",6588
1999,"July 29, 1999","Regular season","Cleveland Rockers","Houston Comets","Quicken Loans Arena","Cleveland","OH",11407
1999,"July 29, 1999","Regular season","Orlando Miracle","New York Liberty","Amway Arena","Orlando","FL",11384
1999,"July 29, 1999","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",12120
1999,"July 29, 1999","Regular season","Sacramento Monarchs","Washington Mystics","ARCO Arena","Sacramento","CA",7909
1999,"July 30, 1999","Regular season","Charlotte Sting","New York Liberty","Spectrum Center","Charlotte","NC",6537
1999,"July 30, 1999","Regular season","Los Angeles Sparks","Utah Starzz","Great Western Forum","Los Angeles","CA",5576
1999,"July 31, 1999","Regular season","Houston Comets","Phoenix Mercury","Compaq Center","Houston","TX",16285
1999,"July 31, 1999","Regular season","Detroit Shock","Cleveland Rockers","Palace of Auburn Hills","Detroit","MI",6771
1999,"July 31, 1999","Regular season","Minnesota Lynx","Charlotte Sting","Target Center","Minneapolis","MN",12690
1999,"July 31, 1999","Regular season","Utah Starzz","Sacramento Monarchs","EnergySolutions Arena","Salt Lake City","UT",8155
1999,"July 31, 1999","Regular season","Los Angeles Sparks","Washington Mystics","Great Western Forum","Los Angeles","CA",7716
1999,"August 1, 1999","Regular season","New York Liberty","Orlando Miracle","Madison Square Garden","New York","NY",14719
1999,"August 2, 1999","Regular season","Charlotte Sting","Cleveland Rockers","Spectrum Center","Charlotte","NC",5841
1999,"August 2, 1999","Regular season","Detroit Shock","Washington Mystics","Palace of Auburn Hills","Detroit","MI",7029
1999,"August 2, 1999","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",9374
1999,"August 2, 1999","Regular season","Houston Comets","Sacramento Monarchs","Compaq Center","Houston","TX",10668
1999,"August 3, 1999","Regular season","Utah Starzz","New York Liberty","EnergySolutions Arena","Salt Lake City","UT",6426
1999,"August 4, 1999","Regular season","Charlotte Sting","Sacramento Monarchs","Spectrum Center","Charlotte","NC",7913
1999,"August 4, 1999","Regular season","Orlando Miracle","Cleveland Rockers","Amway Arena","Orlando","FL",9099
1999,"August 4, 1999","Regular season","Detroit Shock","Minnesota Lynx","Palace of Auburn Hills","Detroit","MI",8253
1999,"August 5, 1999","Regular season","Washington Mystics","Orlando Miracle","Verizon Center","Washington","DC",12763
1999,"August 5, 1999","Regular season","Utah Starzz","Los Angeles Sparks","EnergySolutions Arena","Salt Lake City","UT",4960
1999,"August 6, 1999","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",11097
1999,"August 6, 1999","Regular season","Houston Comets","Charlotte Sting","Compaq Center","Houston","TX",13308
1999,"August 6, 1999","Regular season","Phoenix Mercury","New York Liberty","US Airways Center","Phoenix","AZ",12884
1999,"August 6, 1999","Regular season","Sacramento Monarchs","Detroit Shock","ARCO Arena","Sacramento","CA",6893
1999,"August 7, 1999","Regular season","Cleveland Rockers","Washington Mystics","Quicken Loans Arena","Cleveland","OH",10479
1999,"August 7, 1999","Regular season","Charlotte Sting","Orlando Miracle","Spectrum Center","Charlotte","NC",10523
1999,"August 7, 1999","Regular season","Utah Starzz","Minnesota Lynx","EnergySolutions Arena","Salt Lake City","UT",7583
1999,"August 7, 1999","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",7590
1999,"August 8, 1999","Regular season","New York Liberty","Houston Comets","Madison Square Garden","New York","NY",19563
1999,"August 8, 1999","Regular season","Washington Mystics","Cleveland Rockers","Verizon Center","Washington","DC",15512
1999,"August 9, 1999","Regular season","Orlando Miracle","New York Liberty","Amway Arena","Orlando","FL",9059
1999,"August 9, 1999","Regular season","Utah Starzz","Charlotte Sting","EnergySolutions Arena","Salt Lake City","UT",7385
1999,"August 9, 1999","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",11964
1999,"August 9, 1999","Regular season","Los Angeles Sparks","Detroit Shock","Great Western Forum","Los Angeles","CA",6858
1999,"August 10, 1999","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",7649
1999,"August 11, 1999","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",15388
1999,"August 11, 1999","Regular season","Minnesota Lynx","Utah Starzz","Target Center","Minneapolis","MN",10104
1999,"August 11, 1999","Regular season","Phoenix Mercury","Detroit Shock","US Airways Center","Phoenix","AZ",11352
1999,"August 12, 1999","Regular season","Orlando Miracle","Cleveland Rockers","Amway Arena","Orlando","FL",7028
1999,"August 12, 1999","Regular season","Houston Comets","Los Angeles Sparks","Compaq Center","Houston","TX",13154
1999,"August 13, 1999","Regular season","Detroit Shock","New York Liberty","Palace of Auburn Hills","Detroit","MI",12106
1999,"August 13, 1999","Regular season","Utah Starzz","Phoenix Mercury","Dee Event Center","Ogden","UT",7493
1999,"August 13, 1999","Regular season","Sacramento Monarchs","Charlotte Sting","ARCO Arena","Sacramento","CA",8406
1999,"August 14, 1999","Regular season","Washington Mystics","Los Angeles Sparks","Verizon Center","Washington","DC",19974
1999,"August 14, 1999","Regular season","Houston Comets","Minnesota Lynx","Compaq Center","Houston","TX",13859
1999,"August 14, 1999","Regular season","Cleveland Rockers","Orlando Miracle","Quicken Loans Arena","Cleveland","OH",11392
1999,"August 14, 1999","Regular season","Sacramento Monarchs","Utah Starzz","ARCO Arena","Sacramento","CA",11215
1999,"August 15, 1999","Regular season","New York Liberty","Detroit Shock","Madison Square Garden","New York","NY",15755
1999,"August 15, 1999","Regular season","Orlando Miracle","Washington Mystics","Amway Arena","Orlando","FL",11283
1999,"August 15, 1999","Regular season","Phoenix Mercury","Charlotte Sting","US Airways Center","Phoenix","AZ",11868
1999,"August 16, 1999","Regular season","Minnesota Lynx","Cleveland Rockers","Target Center","Minneapolis","MN",11230
1999,"August 16, 1999","Regular season","Houston Comets","Utah Starzz","Compaq Center","Houston","TX",10014
1999,"August 16, 1999","Regular season","Los Angeles Sparks","Charlotte Sting","Great Western Forum","Los Angeles","CA",9243
1999,"August 17, 1999","Regular season","New York Liberty","Washington Mystics","Madison Square Garden","New York","NY",15688
1999,"August 17, 1999","Regular season","Phoenix Mercury","Sacramento Monarchs","US Airways Center","Phoenix","AZ",11328
1999,"August 18, 1999","Regular season","Orlando Miracle","Detroit Shock","Amway Arena","Orlando","FL",12039
1999,"August 18, 1999","Regular season","Houston Comets","Phoenix Mercury","Compaq Center","Houston","TX",11497
1999,"August 18, 1999","Regular season","Los Angeles Sparks","Minnesota Lynx","Great Western Forum","Los Angeles","CA",8943
1999,"August 19, 1999","Regular season","New York Liberty","Cleveland Rockers","Madison Square Garden","New York","NY",16782
1999,"August 20, 1999","Regular season","Charlotte Sting","Detroit Shock","Spectrum Center","Charlotte","NC",13565
1999,"August 20, 1999","Regular season","Minnesota Lynx","Orlando Miracle","Target Center","Minneapolis","MN",14171
1999,"August 20, 1999","Regular season","Phoenix Mercury","Utah Starzz","US Airways Center","Phoenix","AZ",12378
1999,"August 20, 1999","Regular season","Los Angeles Sparks","Houston Comets","Great Western Forum","Los Angeles","CA",13116
1999,"August 21, 1999","Regular season","Cleveland Rockers","New York Liberty","Quicken Loans Arena","Cleveland","OH",11460
1999,"August 21, 1999","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",19839
1999,"August 21, 1999","Regular season","Detroit Shock","Orlando Miracle","Palace of Auburn Hills","Detroit","MI",12378
1999,"August 21, 1999","Regular season","Utah Starzz","Los Angeles Sparks","EnergySolutions Arena","Salt Lake City","UT",14116
1999,"August 21, 1999","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",15689
