"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2024,"June 7, 2024","Regular season","Washington Mystics","Indiana Fever","Capital One Arena","Washington","DC",20333
2024,"June 7, 2024","Regular season","Las Vegas Aces","Seattle Storm","Michelob ULTRA Arena","Las Vegas","NV",10380
2024,"June 7, 2024","Regular season","Los Angeles Sparks","Dallas Wings","Crypto.com Arena","Los Angeles","CA",10123
2024,"June 7, 2024","Regular season","Phoenix Mercury","Minnesota Lynx","Footprint Center","Phoenix","AZ",9052
2024,"June 8, 2024","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",8910
2024,"June 8, 2024","Regular season","Chicago Sky","Atlanta Dream","Wintrust Arena","Chicago","IL",8804
2024,"June 9, 2024","Regular season","New York Liberty","Washington Mystics","Barclays Center","Brooklyn","NY",12477
2024,"June 9, 2024","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",5568
2024,"June 9, 2024","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",7121
2024,"June 9, 2024","Regular season","Los Angeles Sparks","Las Vegas Aces","Crypto.com Arena","Los Angeles","CA",13900
2024,"June 10, 2024","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",8910
2024,"June 11, 2024","Regular season","Atlanta Dream","Washington Mystics","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"June 11, 2024","Regular season","Las Vegas Aces","Minnesota Lynx","Michelob ULTRA Arena","Las Vegas","NV",10368
2024,"June 11, 2024","Regular season","Seattle Storm","Los Angeles Sparks","Climate Pledge Arena","Seattle","WA",8202
2024,"June 12, 2024","Regular season","Chicago Sky","Connecticut Sun","Wintrust Arena","Chicago","IL",7815
2024,"June 13, 2024","Regular season","Indiana Fever","Atlanta Dream","Gainbridge Fieldhouse","Indianapolis","IN",16651
2024,"June 13, 2024","Regular season","Dallas Wings","Seattle Storm","College Park Center","Arlington","TX",5568
2024,"June 13, 2024","Regular season","Phoenix Mercury","Las Vegas Aces","Footprint Center","Phoenix","AZ",9325
2024,"June 14, 2024","Regular season","Washington Mystics","Chicago Sky","Entertainment and Sports Arena","Washington","DC",4200
2024,"June 14, 2024","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",8117
2024,"June 15, 2024","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",5977
2024,"June 15, 2024","Regular season","Las Vegas Aces","New York Liberty","Michelob ULTRA Arena","Las Vegas","NV",10424
2024,"June 16, 2024","Regular season","Indiana Fever","Chicago Sky","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"June 16, 2024","Regular season","Phoenix Mercury","Seattle Storm","Footprint Center","Phoenix","AZ",9444
2024,"June 16, 2024","Regular season","Atlanta Dream","Los Angeles Sparks","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"June 17, 2024","Regular season","Minnesota Lynx","Dallas Wings","Target Center","Minneapolis","MN",8314
2024,"June 18, 2024","Regular season","Connecticut Sun","Los Angeles Sparks","Mohegan Sun Arena","Uncasville","CT",7853
2024,"June 18, 2024","Regular season","Phoenix Mercury","New York Liberty","Footprint Center","Phoenix","AZ",9824
2024,"June 19, 2024","Regular season","Indiana Fever","Washington Mystics","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"June 19, 2024","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",8206
2024,"June 19, 2024","Regular season","Las Vegas Aces","Seattle Storm","Michelob ULTRA Arena","Las Vegas","NV",10380
2024,"June 20, 2024","Regular season","Chicago Sky","Dallas Wings","Wintrust Arena","Chicago","IL",9025
2024,"June 20, 2024","Regular season","New York Liberty","Los Angeles Sparks","Barclays Center","Brooklyn","NY",10955
2024,"June 21, 2024","Regular season","Atlanta Dream","Indiana Fever","State Farm Arena","Atlanta","GA",17575
2024,"June 21, 2024","Regular season","Las Vegas Aces","Connecticut Sun","Michelob ULTRA Arena","Las Vegas","NV",10385
2024,"June 22, 2024","Regular season","Washington Mystics","Dallas Wings","Entertainment and Sports Arena","Washington","DC",4200
2024,"June 22, 2024","Regular season","New York Liberty","Los Angeles Sparks","Barclays Center","Brooklyn","NY",13639
2024,"June 22, 2024","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",8769
2024,"June 23, 2024","Regular season","Atlanta Dream","New York Liberty","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"June 23, 2024","Regular season","Washington Mystics","Dallas Wings","Entertainment and Sports Arena","Washington","DC",4200
2024,"June 23, 2024","Regular season","Seattle Storm","Connecticut Sun","Climate Pledge Arena","Seattle","WA",9935
2024,"June 23, 2024","Regular season","Chicago Sky","Indiana Fever","Wintrust Arena","Chicago","IL",9872
2024,"June 27, 2024","Regular season","Dallas Wings","Minnesota Lynx","College Park Center","Arlington","TX",6251
2024,"June 27, 2024","Regular season","Washington Mystics","Connecticut Sun","Entertainment and Sports Arena","Washington","DC",4200
2024,"June 27, 2024","Regular season","Chicago Sky","Las Vegas Aces","Wintrust Arena","Chicago","IL",9025
2024,"June 27, 2024","Regular season","Seattle Storm","Indiana Fever","Climate Pledge Arena","Seattle","WA",18343
2024,"June 28, 2024","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",7008
2024,"June 28, 2024","Regular season","Phoenix Mercury","Los Angeles Sparks","Footprint Center","Phoenix","AZ",14363
2024,"June 29, 2024","Regular season","Washington Mystics","Las Vegas Aces","Entertainment and Sports Arena","Washington","DC",4200
2024,"June 29, 2024","Regular season","Seattle Storm","Dallas Wings","Climate Pledge Arena","Seattle","WA",9080
2024,"June 30, 2024","Regular season","New York Liberty","Atlanta Dream","Barclays Center","Brooklyn","NY",10823
2024,"June 30, 2024","Regular season","Chicago Sky","Minnesota Lynx","Wintrust Arena","Chicago","IL",9025
2024,"June 30, 2024","Regular season","Phoenix Mercury","Indiana Fever","Footprint Center","Phoenix","AZ",17071
2024,"July 1, 2024","Regular season","Phoenix Mercury","Connecticut Sun","Footprint Center","Phoenix","AZ",8445
2024,"July 1, 2024","Regular season","Seattle Storm","Dallas Wings","Climate Pledge Arena","Seattle","WA",7202
2024,"July 2, 2024","Regular season","New York Liberty","Minnesota Lynx","Barclays Center","Brooklyn","NY",10846
2024,"July 2, 2024","Regular season","Atlanta Dream","Chicago Sky","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"July 2, 2024","Regular season","Las Vegas Aces","Indiana Fever","T-Mobile Arena","Las Vegas","NV",20366
2024,"July 2, 2024","Regular season","Los Angeles Sparks","Washington Mystics","Crypto.com Arena","Los Angeles","CA",9164
2024,"July 3, 2024","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",6129
2024,"July 4, 2024","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",7508
2024,"July 4, 2024","Regular season","Las Vegas Aces","Washington Mystics","Michelob ULTRA Arena","Las Vegas","NV",10376
2024,"July 5, 2024","Regular season","Dallas Wings","Atlanta Dream","College Park Center","Arlington","TX",5872
2024,"July 5, 2024","Regular season","Los Angeles Sparks","Las Vegas Aces","Crypto.com Arena","Los Angeles","CA",13840
2024,"July 5, 2024","Regular season","Seattle Storm","Chicago Sky","Climate Pledge Arena","Seattle","WA",10725
2024,"July 6, 2024","Regular season","Indiana Fever","New York Liberty","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"July 6, 2024","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",7610
2024,"July 7, 2024","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",7527
2024,"July 7, 2024","Regular season","Las Vegas Aces","Dallas Wings","Michelob ULTRA Arena","Las Vegas","NV",10369
2024,"July 7, 2024","Regular season","Seattle Storm","Chicago Sky","Climate Pledge Arena","Seattle","WA",11283
2024,"July 7, 2024","Regular season","Los Angeles Sparks","Phoenix Mercury","Crypto.com Arena","Los Angeles","CA",11618
2024,"July 9, 2024","Regular season","Los Angeles Sparks","Minnesota Lynx","Crypto.com Arena","Los Angeles","CA",9533
2024,"July 10, 2024","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",8910
2024,"July 10, 2024","Regular season","Indiana Fever","Washington Mystics","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"July 10, 2024","Regular season","Chicago Sky","Atlanta Dream","Wintrust Arena","Chicago","IL",9025
2024,"July 10, 2024","Regular season","Seattle Storm","Las Vegas Aces","Climate Pledge Arena","Seattle","WA",12500
2024,"July 10, 2024","Regular season","Phoenix Mercury","Dallas Wings","Footprint Center","Phoenix","AZ",11601
2024,"July 11, 2024","Regular season","New York Liberty","Chicago Sky","Barclays Center","Brooklyn","NY",17758
2024,"July 12, 2024","Regular season","Atlanta Dream","Las Vegas Aces","Gateway Center Arena @ College Park","Atlanta","GA",3344
2024,"July 12, 2024","Regular season","Indiana Fever","Phoenix Mercury","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"July 12, 2024","Regular season","Seattle Storm","Minnesota Lynx","Climate Pledge Arena","Seattle","WA",8320
2024,"July 13, 2024","Regular season","Chicago Sky","New York Liberty","Wintrust Arena","Chicago","IL",9025
2024,"July 13, 2024","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",6251
2024,"July 14, 2024","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",8910
2024,"July 14, 2024","Regular season","Washington Mystics","Las Vegas Aces","Entertainment and Sports Arena","Washington","DC",4200
2024,"July 14, 2024","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",18978
2024,"July 14, 2024","Regular season","Seattle Storm","Atlanta Dream","Climate Pledge Arena","Seattle","WA",10036
2024,"July 16, 2024","Regular season","Washington Mystics","Phoenix Mercury","Capital One Arena","Washington","DC",12586
2024,"July 16, 2024","Regular season","Los Angeles Sparks","Seattle Storm","Crypto.com Arena","Los Angeles","CA",18724
2024,"July 16, 2024","Regular season","New York Liberty","Connecticut Sun","Barclays Center","Brooklyn","NY",13694
2024,"July 16, 2024","Regular season","Las Vegas Aces","Chicago Sky","Michelob ULTRA Arena","Las Vegas","NV",10396
2024,"July 17, 2024","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",15013
2024,"July 17, 2024","Regular season","Dallas Wings","Indiana Fever","College Park Center","Arlington","TX",6251
2024,"August 15, 2024","Regular season","Chicago Sky","Phoenix Mercury","Wintrust Arena","Chicago","IL",9025
2024,"August 15, 2024","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",7224
2024,"August 15, 2024","Regular season","Los Angeles Sparks","New York Liberty","Crypto.com Arena","Los Angeles","CA",11120
2024,"August 16, 2024","Regular season","Atlanta Dream","Seattle Storm","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"August 16, 2024","Regular season","Indiana Fever","Phoenix Mercury","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"August 16, 2024","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",6191
2024,"August 17, 2024","Regular season","Washington Mystics","Minnesota Lynx","Entertainment and Sports Arena","Washington","DC",4200
2024,"August 17, 2024","Regular season","Las Vegas Aces","New York Liberty","Michelob ULTRA Arena","Las Vegas","NV",10397
2024,"August 17, 2024","Regular season","Los Angeles Sparks","Chicago Sky","Crypto.com Arena","Los Angeles","CA",16551
2024,"August 18, 2024","Regular season","Atlanta Dream","Connecticut Sun","Gateway Center Arena @ College Park","Atlanta","GA",3330
2024,"August 18, 2024","Regular season","Indiana Fever","Seattle Storm","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"August 18, 2024","Regular season","Las Vegas Aces","Los Angeles Sparks","Michelob ULTRA Arena","Las Vegas","NV",10311
2024,"August 18, 2024","Regular season","Phoenix Mercury","Chicago Sky","Footprint Center","Phoenix","AZ",14267
2024,"August 20, 2024","Regular season","Connecticut Sun","Los Angeles Sparks","TD Garden","Boston","MA",19125
2024,"August 20, 2024","Regular season","New York Liberty","Dallas Wings","Barclays Center","Brooklyn","NY",11455
2024,"August 20, 2024","Regular season","Washington Mystics","Seattle Storm","Entertainment and Sports Arena","Washington","DC",4200
2024,"August 21, 2024","Regular season","Atlanta Dream","Phoenix Mercury","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"August 21, 2024","Regular season","Las Vegas Aces","Minnesota Lynx","Michelob ULTRA Arena","Las Vegas","NV",10429
2024,"August 22, 2024","Regular season","New York Liberty","Dallas Wings","Barclays Center","Brooklyn","NY",10986
2024,"August 23, 2024","Regular season","Atlanta Dream","Phoenix Mercury","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"August 23, 2024","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",8910
2024,"August 23, 2024","Regular season","Washington Mystics","Los Angeles Sparks","Entertainment and Sports Arena","Washington","DC",4200
2024,"August 23, 2024","Regular season","Minnesota Lynx","Las Vegas Aces","Target Center","Minneapolis","MN",9124
2024,"August 24, 2024","Regular season","New York Liberty","Connecticut Sun","Barclays Center","Brooklyn","NY",13098
2024,"August 24, 2024","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",19023
2024,"August 25, 2024","Regular season","Chicago Sky","Las Vegas Aces","Wintrust Arena","Chicago","IL",9025
2024,"August 25, 2024","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",5925
2024,"August 26, 2024","Regular season","Atlanta Dream","Indiana Fever","State Farm Arena","Atlanta","GA",17608
2024,"August 26, 2024","Regular season","Phoenix Mercury","New York Liberty","Footprint Center","Phoenix","AZ",10299
2024,"August 26, 2024","Regular season","Seattle Storm","Washington Mystics","Climate Pledge Arena","Seattle","WA",9535
2024,"August 27, 2024","Regular season","Dallas Wings","Las Vegas Aces","College Park Center","Arlington","TX",6251
2024,"August 28, 2024","Regular season","Indiana Fever","Connecticut Sun","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"August 28, 2024","Regular season","Chicago Sky","Washington Mystics","Wintrust Arena","Chicago","IL",8763
2024,"August 28, 2024","Regular season","Los Angeles Sparks","New York Liberty","Crypto.com Arena","Los Angeles","CA",10403
2024,"August 28, 2024","Regular season","Phoenix Mercury","Minnesota Lynx","Footprint Center","Phoenix","AZ",9482
2024,"August 28, 2024","Regular season","Seattle Storm","Atlanta Dream","Climate Pledge Arena","Seattle","WA",9228
2024,"August 30, 2024","Regular season","Chicago Sky","Indiana Fever","Wintrust Arena","Chicago","IL",9445
2024,"August 30, 2024","Regular season","Dallas Wings","Minnesota Lynx","College Park Center","Arlington","TX",5581
2024,"August 30, 2024","Regular season","Las Vegas Aces","Atlanta Dream","Michelob ULTRA Arena","Las Vegas","NV",10397
2024,"August 30, 2024","Regular season","Seattle Storm","New York Liberty","Climate Pledge Arena","Seattle","WA",15800
2024,"August 31, 2024","Regular season","Washington Mystics","Connecticut Sun","Entertainment and Sports Arena","Washington","DC",4200
2024,"September 1, 2024","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",8910
2024,"September 1, 2024","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",8421
2024,"September 1, 2024","Regular season","Dallas Wings","Indiana Fever","College Park Center","Arlington","TX",6251
2024,"September 1, 2024","Regular season","Phoenix Mercury","Las Vegas Aces","Footprint Center","Phoenix","AZ",13981
2024,"September 1, 2024","Regular season","Los Angeles Sparks","Atlanta Dream","Crypto.com Arena","Los Angeles","CA",11165
2024,"September 3, 2024","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",7454
2024,"September 3, 2024","Regular season","Dallas Wings","Washington Mystics","College Park Center","Arlington","TX",5129
2024,"September 3, 2024","Regular season","Las Vegas Aces","Chicago Sky","T-Mobile Arena","Las Vegas","NV",18394
2024,"September 3, 2024","Regular season","Phoenix Mercury","Atlanta Dream","Footprint Center","Phoenix","AZ",7639
2024,"September 4, 2024","Regular season","Indiana Fever","Los Angeles Sparks","Gainbridge Fieldhouse","Indianapolis","IN",16645
2024,"September 5, 2024","Regular season","New York Liberty","Seattle Storm","Barclays Center","Brooklyn","NY",10873
2024,"September 5, 2024","Regular season","Phoenix Mercury","Washington Mystics","Footprint Center","Phoenix","AZ",7709
2024,"September 6, 2024","Regular season","Atlanta Dream","Dallas Wings","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"September 6, 2024","Regular season","Connecticut Sun","Las Vegas Aces","Mohegan Sun Arena","Uncasville","CT",8910
2024,"September 6, 2024","Regular season","Indiana Fever","Minnesota Lynx","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"September 6, 2024","Regular season","Chicago Sky","Los Angeles Sparks","Wintrust Arena","Chicago","IL",9025
2024,"September 7, 2024","Regular season","Seattle Storm","Phoenix Mercury","Climate Pledge Arena","Seattle","WA",14066
2024,"September 8, 2024","Regular season","Washington Mystics","Minnesota Lynx","Entertainment and Sports Arena","Washington","DC",4200
2024,"September 8, 2024","Regular season","Indiana Fever","Atlanta Dream","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"September 8, 2024","Regular season","New York Liberty","Las Vegas Aces","Barclays Center","Brooklyn","NY",15393
2024,"September 8, 2024","Regular season","Chicago Sky","Dallas Wings","Wintrust Arena","Chicago","IL",8704
2024,"September 8, 2024","Regular season","Los Angeles Sparks","Connecticut Sun","Crypto.com Arena","Los Angeles","CA",10627
2024,"September 10, 2024","Regular season","Atlanta Dream","Minnesota Lynx","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"September 10, 2024","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",5157
2024,"September 10, 2024","Regular season","Los Angeles Sparks","Connecticut Sun","Crypto.com Arena","Los Angeles","CA",8253
2024,"September 11, 2024","Regular season","Indiana Fever","Las Vegas Aces","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"September 11, 2024","Regular season","Chicago Sky","Washington Mystics","Wintrust Arena","Chicago","IL",7948
2024,"September 11, 2024","Regular season","Los Angeles Sparks","Seattle Storm","Crypto.com Arena","Los Angeles","CA",9561
2024,"September 12, 2024","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",5384
2024,"September 13, 2024","Regular season","Atlanta Dream","Washington Mystics","Gateway Center Arena @ College Park","Atlanta","GA",3260
2024,"September 13, 2024","Regular season","Indiana Fever","Las Vegas Aces","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"September 13, 2024","Regular season","Dallas Wings","Seattle Storm","College Park Center","Arlington","TX",5728
2024,"September 13, 2024","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",8810
2024,"September 13, 2024","Regular season","Phoenix Mercury","Connecticut Sun","Footprint Center","Phoenix","AZ",14190
2024,"September 15, 2024","Regular season","Indiana Fever","Dallas Wings","Gainbridge Fieldhouse","Indianapolis","IN",17274
2024,"September 15, 2024","Regular season","New York Liberty","Minnesota Lynx","Barclays Center","Brooklyn","NY",14246
2024,"September 15, 2024","Regular season","Washington Mystics","Atlanta Dream","Entertainment and Sports Arena","Washington","DC",4200
2024,"September 15, 2024","Regular season","Chicago Sky","Phoenix Mercury","Wintrust Arena","Chicago","IL",8577
2024,"September 15, 2024","Regular season","Las Vegas Aces","Connecticut Sun","Michelob ULTRA Arena","Las Vegas","NV",10431
2024,"September 15, 2024","Regular season","Seattle Storm","Los Angeles Sparks","Climate Pledge Arena","Seattle","WA",11301
2024,"September 17, 2024","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",8174
2024,"September 17, 2024","Regular season","Washington Mystics","New York Liberty","Entertainment and Sports Arena","Washington","DC",4200
2024,"September 17, 2024","Regular season","Atlanta Dream","Chicago Sky","Gateway Center Arena @ College Park","Atlanta","GA",3355
2024,"September 17, 2024","Regular season","Seattle Storm","Las Vegas Aces","Climate Pledge Arena","Seattle","WA",14298
2024,"September 17, 2024","Regular season","Los Angeles Sparks","Phoenix Mercury","Crypto.com Arena","Los Angeles","CA",11294
2024,"September 19, 2024","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",8092
2024,"September 19, 2024","Regular season","New York Liberty","Atlanta Dream","Barclays Center","Brooklyn","NY",12721
2024,"September 19, 2024","Regular season","Washington Mystics","Indiana Fever","Capital One Arena","Washington","DC",20711
2024,"September 19, 2024","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",7908
2024,"September 19, 2024","Regular season","Las Vegas Aces","Dallas Wings","Michelob ULTRA Arena","Las Vegas","NV",10376
2024,"September 19, 2024","Regular season","Phoenix Mercury","Seattle Storm","Footprint Center","Phoenix","AZ",11333
