"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2017,"July 16, 2017","Regular season","Dallas Wings","Chicago Sky","College Park Center","Arlington","TX",3693
2017,"July 16, 2017","Regular season","Minnesota Lynx","Phoenix Mercury","Xcel Energy Center","St. Paul","MN",10022
2017,"July 17, 2017","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",11386
2017,"July 18, 2017","Regular season","Atlanta Dream","San Antonio Stars","McCamish Pavilion","Atlanta","GA",7413
2017,"July 18, 2017","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",8358
2017,"July 19, 2017","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",17443
2017,"July 19, 2017","Regular season","Washington Mystics","Atlanta Dream","Capital One Arena","Washington","DC",15597
2017,"July 19, 2017","Regular season","Minnesota Lynx","Dallas Wings","Xcel Energy Center","St. Paul","MN",17834
2017,"July 19, 2017","Regular season","Phoenix Mercury","Indiana Fever","Talking Stick Resort Arena","Phoenix","AZ",11371
2017,"July 20, 2017","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",16166
2017,"July 20, 2017","Regular season","San Antonio Stars","Indiana Fever","AT&T Center","San Antonio","TX",7306
2017,"July 25, 2017","Regular season","San Antonio Stars","Washington Mystics","AT&T Center","San Antonio","TX",9244
2017,"July 25, 2017","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",5631
2017,"July 25, 2017","Regular season","Atlanta Dream","Phoenix Mercury","McCamish Pavilion","Atlanta","GA",4053
2017,"July 25, 2017","Regular season","Minnesota Lynx","New York Liberty","Xcel Energy Center","St. Paul","MN",10123
2017,"July 25, 2017","Regular season","Dallas Wings","Indiana Fever","College Park Center","Arlington","TX",3701
2017,"July 25, 2017","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",10012
2017,"July 28, 2017","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",6617
2017,"July 28, 2017","Regular season","Atlanta Dream","Minnesota Lynx","McCamish Pavilion","Atlanta","GA",4197
2017,"July 28, 2017","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",5777
2017,"July 28, 2017","Regular season","Chicago Sky","Phoenix Mercury","Allstate Arena","Rosemont","IL",6088
2017,"July 28, 2017","Regular season","Seattle Storm","Dallas Wings","KeyArena","Seattle","WA",7797
2017,"July 30, 2017","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",6145
2017,"July 30, 2017","Regular season","Atlanta Dream","Washington Mystics","McCamish Pavilion","Atlanta","GA",4185
2017,"July 30, 2017","Regular season","Los Angeles Sparks","Dallas Wings","Staples Center","Los Angeles","CA",11053
2017,"July 30, 2017","Regular season","Phoenix Mercury","San Antonio Stars","Talking Stick Resort Arena","Phoenix","AZ",10108
2017,"July 30, 2017","Regular season","Chicago Sky","New York Liberty","Allstate Arena","Rosemont","IL",5834
2017,"July 30, 2017","Regular season","Minnesota Lynx","Seattle Storm","Xcel Energy Center","St. Paul","MN",12432
2017,"August 1, 2017","Regular season","San Antonio Stars","New York Liberty","AT&T Center","San Antonio","TX",3430
2017,"August 3, 2017","Regular season","Minnesota Lynx","Atlanta Dream","Xcel Energy Center","St. Paul","MN",9622
2017,"August 4, 2017","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",7331
2017,"August 4, 2017","Regular season","Indiana Fever","Chicago Sky","Bankers Life Fieldhouse","Indianapolis","IN",8052
2017,"August 4, 2017","Regular season","Dallas Wings","Seattle Storm","College Park Center","Arlington","TX",3712
2017,"August 4, 2017","Regular season","San Antonio Stars","Washington Mystics","AT&T Center","San Antonio","TX",4955
2017,"August 4, 2017","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",11617
2017,"August 5, 2017","Regular season","Chicago Sky","Atlanta Dream","Allstate Arena","Rosemont","IL",5757
2017,"August 5, 2017","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",5869
2017,"August 6, 2017","Regular season","Washington Mystics","Phoenix Mercury","Capital One Arena","Washington","DC",7414
2017,"August 6, 2017","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",3903
2017,"August 6, 2017","Regular season","Indiana Fever","Minnesota Lynx","Bankers Life Fieldhouse","Indianapolis","IN",8226
2017,"August 8, 2017","Regular season","New York Liberty","Indiana Fever","Madison Square Garden","New York","NY",10068
2017,"August 8, 2017","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",7853
2017,"August 8, 2017","Regular season","Atlanta Dream","Minnesota Lynx","McCamish Pavilion","Atlanta","GA",4006
2017,"August 10, 2017","Regular season","Chicago Sky","San Antonio Stars","Allstate Arena","Rosemont","IL",4686
2017,"August 10, 2017","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",4165
2017,"August 11, 2017","Regular season","Atlanta Dream","New York Liberty","McCamish Pavilion","Atlanta","GA",5158
2017,"August 11, 2017","Regular season","Minnesota Lynx","Los Angeles Sparks","Xcel Energy Center","St. Paul","MN",11533
2017,"August 12, 2017","Regular season","Connecticut Sun","Dallas Wings","Mohegan Sun Arena","Uncasville","CT",6898
2017,"August 12, 2017","Regular season","Washington Mystics","Indiana Fever","Capital One Arena","Washington","DC",7337
2017,"August 12, 2017","Regular season","San Antonio Stars","Atlanta Dream","AT&T Center","San Antonio","TX",6953
2017,"August 12, 2017","Regular season","Phoenix Mercury","Seattle Storm","Talking Stick Resort Arena","Phoenix","AZ",11797
2017,"August 13, 2017","Regular season","New York Liberty","Los Angeles Sparks","Madison Square Garden","New York","NY",10083
2017,"August 15, 2017","Regular season","Atlanta Dream","Connecticut Sun","McCamish Pavilion","Atlanta","GA",4585
2017,"August 16, 2017","Regular season","Washington Mystics","Los Angeles Sparks","Capital One Arena","Washington","DC",7279
2017,"August 16, 2017","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",7876
2017,"August 18, 2017","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",7016
2017,"August 18, 2017","Regular season","Washington Mystics","Phoenix Mercury","Capital One Arena","Washington","DC",7208
2017,"August 18, 2017","Regular season","Minnesota Lynx","Indiana Fever","Xcel Energy Center","St. Paul","MN",9621
2017,"August 18, 2017","Regular season","Chicago Sky","Los Angeles Sparks","Allstate Arena","Rosemont","IL",6826
2017,"August 18, 2017","Regular season","Seattle Storm","San Antonio Stars","KeyArena","Seattle","WA",9686
2017,"August 19, 2017","Regular season","Dallas Wings","Atlanta Dream","College Park Center","Arlington","TX",4962
2017,"August 20, 2017","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",8353
2017,"August 20, 2017","Regular season","New York Liberty","Minnesota Lynx","Madison Square Garden","New York","NY",10007
2017,"August 20, 2017","Regular season","Indiana Fever","Washington Mystics","Bankers Life Fieldhouse","Indianapolis","IN",7593
2017,"August 20, 2017","Regular season","Chicago Sky","Seattle Storm","Allstate Arena","Rosemont","IL",6020
2017,"August 22, 2017","Regular season","Minnesota Lynx","Phoenix Mercury","Xcel Energy Center","St. Paul","MN",10723
2017,"August 22, 2017","Regular season","Los Angeles Sparks","San Antonio Stars","Staples Center","Los Angeles","CA",12433
2017,"August 23, 2017","Regular season","Connecticut Sun","Dallas Wings","Mohegan Sun Arena","Uncasville","CT",6465
2017,"August 23, 2017","Regular season","Atlanta Dream","Seattle Storm","McCamish Pavilion","Atlanta","GA",4878
2017,"August 23, 2017","Regular season","Indiana Fever","New York Liberty","Bankers Life Fieldhouse","Indianapolis","IN",7118
2017,"August 24, 2017","Regular season","Phoenix Mercury","Los Angeles Sparks","Talking Stick Resort Arena","Phoenix","AZ",9890
2017,"August 25, 2017","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",7761
2017,"August 25, 2017","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",7950
2017,"August 25, 2017","Regular season","New York Liberty","Washington Mystics","Madison Square Garden","New York","NY",9340
2017,"August 26, 2017","Regular season","Atlanta Dream","Indiana Fever","McCamish Pavilion","Atlanta","GA",5029
2017,"August 26, 2017","Regular season","Washington Mystics","Dallas Wings","Capital One Arena","Washington","DC",8656
2017,"August 27, 2017","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",9317
2017,"August 27, 2017","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",19282
2017,"August 27, 2017","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",13882
2017,"August 29, 2017","Regular season","Washington Mystics","Connecticut Sun","Capital One Arena","Washington","DC",10953
2017,"August 30, 2017","Regular season","Indiana Fever","Minnesota Lynx","Bankers Life Fieldhouse","Indianapolis","IN",7625
2017,"August 30, 2017","Regular season","Chicago Sky","Dallas Wings","Allstate Arena","Rosemont","IL",5896
2017,"September 1, 2017","Regular season","Washington Mystics","Seattle Storm","Capital One Arena","Washington","DC",11567
2017,"September 1, 2017","Regular season","New York Liberty","San Antonio Stars","Madison Square Garden","New York","NY",10108
2017,"September 1, 2017","Regular season","Minnesota Lynx","Chicago Sky","Xcel Energy Center","St. Paul","MN",9709
2017,"September 1, 2017","Regular season","Phoenix Mercury","Connecticut Sun","Talking Stick Resort Arena","Phoenix","AZ",9971
2017,"September 1, 2017","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",12163
2017,"September 2, 2017","Regular season","Indiana Fever","San Antonio Stars","Bankers Life Fieldhouse","Indianapolis","IN",9420
2017,"September 3, 2017","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",4701
2017,"September 3, 2017","Regular season","Los Angeles Sparks","Connecticut Sun","Staples Center","Los Angeles","CA",12236
2017,"September 3, 2017","Regular season","Phoenix Mercury","Atlanta Dream","Talking Stick Resort Arena","Phoenix","AZ",11222
2017,"September 3, 2017","Regular season","Minnesota Lynx","Washington Mystics","Xcel Energy Center","St. Paul","MN",10321
2017,"September 3, 2017","Regular season","Chicago Sky","Seattle Storm","Allstate Arena","Rosemont","IL",7199
