"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2007,"June 1, 2007","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",6391
2007,"June 1, 2007","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",6563
2007,"June 2, 2007","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",8811
2007,"June 2, 2007","Regular season","Houston Comets","Detroit Shock","Toyota Center","Houston","TX",8249
2007,"June 2, 2007","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",17317
2007,"June 2, 2007","Regular season","Seattle Storm","San Antonio Silver Stars","KeyArena","Seattle","WA",7035
2007,"June 3, 2007","Regular season","New York Liberty","Phoenix Mercury","Madison Square Garden","New York","NY",8535
2007,"June 3, 2007","Regular season","Chicago Sky","Minnesota Lynx","UIC Pavilion","Chicago","IL",3477
2007,"June 3, 2007","Regular season","Indiana Fever","Washington Mystics","Conseco Fieldhouse","Indianapolis","IN",6972
2007,"June 5, 2007","Regular season","New York Liberty","Indiana Fever","Madison Square Garden","New York","NY",7282
2007,"June 5, 2007","Regular season","Sacramento Monarchs","San Antonio Silver Stars","ARCO Arena","Sacramento","CA",6307
2007,"June 5, 2007","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",6378
2007,"June 6, 2007","Regular season","Indiana Fever","Houston Comets","Conseco Fieldhouse","Indianapolis","IN",5909
2007,"June 7, 2007","Regular season","Sacramento Monarchs","Seattle Storm","ARCO Arena","Sacramento","CA",6600
2007,"June 7, 2007","Regular season","Phoenix Mercury","Chicago Sky","US Airways Center","Phoenix","AZ",6161
2007,"June 8, 2007","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7110
2007,"June 8, 2007","Regular season","New York Liberty","Detroit Shock","Madison Square Garden","New York","NY",7320
2007,"June 8, 2007","Regular season","Houston Comets","Connecticut Sun","Toyota Center","Houston","TX",7339
2007,"June 8, 2007","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",8962
2007,"June 9, 2007","Regular season","San Antonio Stars","Chicago Sky","AT&T Center","San Antonio","TX",9899
2007,"June 9, 2007","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",6956
2007,"June 9, 2007","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",8105
2007,"June 10, 2007","Regular season","Connecticut Sun","Detroit Shock","Mohegan Sun Arena","Uncasville","CT",7724
2007,"June 10, 2007","Regular season","Indiana Fever","New York Liberty","Conseco Fieldhouse","Indianapolis","IN",6938
2007,"June 11, 2007","Regular season","Houston Comets","Sacramento Monarchs","Toyota Center","Houston","TX",5709
2007,"June 12, 2007","Regular season","New York Liberty","Washington Mystics","Madison Square Garden","New York","NY",6267
2007,"June 12, 2007","Regular season","Chicago Sky","Seattle Storm","UIC Pavilion","Chicago","IL",2645
2007,"June 13, 2007","Regular season","Washington Mystics","Phoenix Mercury","Verizon Center","Washington","DC",6838
2007,"June 13, 2007","Regular season","Indiana Fever","Seattle Storm","Conseco Fieldhouse","Indianapolis","IN",5838
2007,"June 13, 2007","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",9382
2007,"June 13, 2007","Regular season","Los Angeles Sparks","Houston Comets","Staples Center","Los Angeles","CA",7329
2007,"June 15, 2007","Regular season","Washington Mystics","Los Angeles Sparks","Verizon Center","Washington","DC",8570
2007,"June 15, 2007","Regular season","Indiana Fever","Phoenix Mercury","Conseco Fieldhouse","Indianapolis","IN",6579
2007,"June 15, 2007","Regular season","Detroit Shock","Connecticut Sun","Palace of Auburn Hills","Detroit","MI",8484
2007,"June 15, 2007","Regular season","Chicago Sky","New York Liberty","UIC Pavilion","Chicago","IL",3236
2007,"June 15, 2007","Regular season","Seattle Storm","Houston Comets","KeyArena","Seattle","WA",7756
2007,"June 16, 2007","Regular season","Detroit Shock","Indiana Fever","Palace of Auburn Hills","Detroit","MI",8812
2007,"June 16, 2007","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",5801
2007,"June 16, 2007","Regular season","San Antonio Stars","New York Liberty","AT&T Center","San Antonio","TX",6652
2007,"June 16, 2007","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",6999
2007,"June 17, 2007","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",7614
2007,"June 18, 2007","Regular season","Los Angeles Sparks","Detroit Shock","Staples Center","Los Angeles","CA",7525
2007,"June 19, 2007","Regular season","Chicago Sky","Sacramento Monarchs","UIC Pavilion","Chicago","IL",2505
2007,"June 20, 2007","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",6154
2007,"June 20, 2007","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",4070
2007,"June 20, 2007","Regular season","Houston Comets","Los Angeles Sparks","Toyota Center","Houston","TX",7742
2007,"June 20, 2007","Regular season","Phoenix Mercury","Washington Mystics","US Airways Center","Phoenix","AZ",6047
2007,"June 20, 2007","Regular season","Seattle Storm","Detroit Shock","KeyArena","Seattle","WA",7335
2007,"June 22, 2007","Regular season","Indiana Fever","Connecticut Sun","Conseco Fieldhouse","Indianapolis","IN",7240
2007,"June 22, 2007","Regular season","New York Liberty","San Antonio Silver Stars","Madison Square Garden","New York","NY",8625
2007,"June 22, 2007","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",6482
2007,"June 22, 2007","Regular season","Houston Comets","Washington Mystics","Toyota Center","Houston","TX",7425
2007,"June 22, 2007","Regular season","Phoenix Mercury","Detroit Shock","US Airways Center","Phoenix","AZ",6614
2007,"June 22, 2007","Regular season","Los Angeles Sparks","Sacramento Monarchs","Staples Center","Los Angeles","CA",7926
2007,"June 23, 2007","Regular season","Connecticut Sun","San Antonio Silver Stars","Mohegan Sun Arena","Uncasville","CT",6887
2007,"June 23, 2007","Regular season","Chicago Sky","Washington Mystics","UIC Pavilion","Chicago","IL",3617
2007,"June 23, 2007","Regular season","Sacramento Monarchs","Detroit Shock","ARCO Arena","Sacramento","CA",11309
2007,"June 24, 2007","Regular season","New York Liberty","Indiana Fever","Madison Square Garden","New York","NY",7554
2007,"June 24, 2007","Regular season","Phoenix Mercury","Houston Comets","US Airways Center","Phoenix","AZ",6033
2007,"June 24, 2007","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",8127
2007,"June 26, 2007","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",6353
2007,"June 26, 2007","Regular season","Houston Comets","San Antonio Silver Stars","Toyota Center","Houston","TX",6080
2007,"June 26, 2007","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",6752
2007,"June 26, 2007","Regular season","Sacramento Monarchs","New York Liberty","ARCO Arena","Sacramento","CA",6464
2007,"June 27, 2007","Regular season","Detroit Shock","Connecticut Sun","Palace of Auburn Hills","Detroit","MI",8521
2007,"June 27, 2007","Regular season","Los Angeles Sparks","Sacramento Monarchs","Staples Center","Los Angeles","CA",7857
2007,"June 28, 2007","Regular season","Houston Comets","Seattle Storm","Toyota Center","Houston","TX",7319
2007,"June 29, 2007","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",7617
2007,"June 29, 2007","Regular season","Washington Mystics","Detroit Shock","Verizon Center","Washington","DC",7407
2007,"June 29, 2007","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",7627
2007,"June 29, 2007","Regular season","Sacramento Monarchs","Chicago Sky","ARCO Arena","Sacramento","CA",6862
2007,"June 29, 2007","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",8031
2007,"June 30, 2007","Regular season","Houston Comets","Phoenix Mercury","Toyota Center","Houston","TX",8939
2007,"July 1, 2007","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7233
2007,"July 1, 2007","Regular season","Detroit Shock","San Antonio Silver Stars","Palace of Auburn Hills","Detroit","MI",8963
2007,"July 1, 2007","Regular season","Sacramento Monarchs","Minnesota Lynx","ARCO Arena","Sacramento","CA",7563
2007,"July 1, 2007","Regular season","Seattle Storm","New York Liberty","KeyArena","Seattle","WA",6938
2007,"July 1, 2007","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",7522
2007,"July 3, 2007","Regular season","Washington Mystics","San Antonio Silver Stars","Verizon Center","Washington","DC",6639
2007,"July 3, 2007","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",7949
2007,"July 3, 2007","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",7140
2007,"July 5, 2007","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",8262
2007,"July 6, 2007","Regular season","Detroit Shock","New York Liberty","Palace of Auburn Hills","Detroit","MI",8949
2007,"July 6, 2007","Regular season","Minnesota Lynx","Sacramento Monarchs","Target Center","Minneapolis","MN",5061
2007,"July 6, 2007","Regular season","Houston Comets","Seattle Storm","Toyota Center","Houston","TX",7645
2007,"July 6, 2007","Regular season","Phoenix Mercury","Connecticut Sun","US Airways Center","Phoenix","AZ",7131
2007,"July 7, 2007","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",7510
2007,"July 7, 2007","Regular season","Chicago Sky","Washington Mystics","UIC Pavilion","Chicago","IL",3161
2007,"July 7, 2007","Regular season","Los Angeles Sparks","Connecticut Sun","Staples Center","Los Angeles","CA",8769
2007,"July 8, 2007","Regular season","New York Liberty","Sacramento Monarchs","Madison Square Garden","New York","NY",8839
2007,"July 8, 2007","Regular season","Detroit Shock","Phoenix Mercury","Palace of Auburn Hills","Detroit","MI",9156
2007,"July 8, 2007","Regular season","Indiana Fever","Chicago Sky","Conseco Fieldhouse","Indianapolis","IN",8247
2007,"July 8, 2007","Regular season","Minnesota Lynx","Houston Comets","Target Center","Minneapolis","MN",5741
2007,"July 10, 2007","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",13092
2007,"July 10, 2007","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",6147
2007,"July 10, 2007","Regular season","Detroit Shock","Chicago Sky","Palace of Auburn Hills","Detroit","MI",8975
2007,"July 10, 2007","Regular season","Houston Comets","Indiana Fever","Toyota Center","Houston","TX",7226
2007,"July 11, 2007","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",10891
2007,"July 11, 2007","Regular season","Phoenix Mercury","San Antonio Silver Stars","US Airways Center","Phoenix","AZ",13569
2007,"July 12, 2007","Regular season","Houston Comets","Minnesota Lynx","Toyota Center","Houston","TX",13218
2007,"July 12, 2007","Regular season","Indiana Fever","New York Liberty","Conseco Fieldhouse","Indianapolis","IN",7095
2007,"July 12, 2007","Regular season","Chicago Sky","Detroit Shock","UIC Pavilion","Chicago","IL",3085
2007,"July 12, 2007","Regular season","Sacramento Monarchs","Connecticut Sun","ARCO Arena","Sacramento","CA",6498
2007,"July 17, 2007","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",8253
2007,"July 17, 2007","Regular season","Phoenix Mercury","Seattle Storm","US Airways Center","Phoenix","AZ",7804
2007,"July 17, 2007","Regular season","Los Angeles Sparks","San Antonio Silver Stars","Staples Center","Los Angeles","CA",8773
2007,"July 18, 2007","Regular season","Washington Mystics","Houston Comets","Verizon Center","Washington","DC",13997
2007,"July 18, 2007","Regular season","Detroit Shock","New York Liberty","Palace of Auburn Hills","Detroit","MI",14109
2007,"July 18, 2007","Regular season","Indiana Fever","Chicago Sky","Conseco Fieldhouse","Indianapolis","IN",10542
2007,"July 20, 2007","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",9003
2007,"July 20, 2007","Regular season","Indiana Fever","Detroit Shock","Conseco Fieldhouse","Indianapolis","IN",9210
2007,"July 20, 2007","Regular season","New York Liberty","Houston Comets","Madison Square Garden","New York","NY",8352
2007,"July 20, 2007","Regular season","San Antonio Stars","Sacramento Monarchs","AT&T Center","San Antonio","TX",7567
2007,"July 20, 2007","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",5771
2007,"July 20, 2007","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",6362
2007,"July 21, 2007","Regular season","Detroit Shock","Washington Mystics","Palace of Auburn Hills","Detroit","MI",8655
2007,"July 21, 2007","Regular season","Chicago Sky","Indiana Fever","UIC Pavilion","Chicago","IL",3383
2007,"July 22, 2007","Regular season","New York Liberty","Seattle Storm","Madison Square Garden","New York","NY",7531
2007,"July 22, 2007","Regular season","Connecticut Sun","Houston Comets","Mohegan Sun Arena","Uncasville","CT",7869
2007,"July 22, 2007","Regular season","Chicago Sky","San Antonio Silver Stars","UIC Pavilion","Chicago","IL",3286
2007,"July 22, 2007","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",6602
2007,"July 24, 2007","Regular season","Washington Mystics","Seattle Storm","Verizon Center","Washington","DC",7036
2007,"July 24, 2007","Regular season","Indiana Fever","San Antonio Silver Stars","Conseco Fieldhouse","Indianapolis","IN",6028
2007,"July 24, 2007","Regular season","Connecticut Sun","Detroit Shock","Mohegan Sun Arena","Uncasville","CT",8192
2007,"July 24, 2007","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",7196
2007,"July 25, 2007","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",13004
2007,"July 26, 2007","Regular season","Sacramento Monarchs","Indiana Fever","ARCO Arena","Sacramento","CA",13320
2007,"July 26, 2007","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",7021
2007,"July 26, 2007","Regular season","Detroit Shock","Chicago Sky","Palace of Auburn Hills","Detroit","MI",9238
2007,"July 27, 2007","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",6624
2007,"July 27, 2007","Regular season","San Antonio Stars","Houston Comets","AT&T Center","San Antonio","TX",10262
2007,"July 27, 2007","Regular season","Chicago Sky","Phoenix Mercury","UIC Pavilion","Chicago","IL",4053
2007,"July 27, 2007","Regular season","Seattle Storm","Indiana Fever","KeyArena","Seattle","WA",8052
2007,"July 28, 2007","Regular season","Washington Mystics","Detroit Shock","Verizon Center","Washington","DC",8700
2007,"July 29, 2007","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",8303
2007,"July 29, 2007","Regular season","Detroit Shock","Los Angeles Sparks","Palace of Auburn Hills","Detroit","MI",11425
2007,"July 29, 2007","Regular season","Chicago Sky","Houston Comets","UIC Pavilion","Chicago","IL",3469
2007,"July 29, 2007","Regular season","Phoenix Mercury","Indiana Fever","US Airways Center","Phoenix","AZ",7495
2007,"July 29, 2007","Regular season","Sacramento Monarchs","Minnesota Lynx","ARCO Arena","Sacramento","CA",7477
2007,"July 29, 2007","Regular season","Seattle Storm","San Antonio Silver Stars","KeyArena","Seattle","WA",7861
2007,"July 31, 2007","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",8048
2007,"July 31, 2007","Regular season","Indiana Fever","Washington Mystics","Conseco Fieldhouse","Indianapolis","IN",6012
2007,"July 31, 2007","Regular season","New York Liberty","Los Angeles Sparks","Madison Square Garden","New York","NY",8685
2007,"July 31, 2007","Regular season","San Antonio Stars","Detroit Shock","AT&T Center","San Antonio","TX",8267
2007,"July 31, 2007","Regular season","Houston Comets","Phoenix Mercury","Toyota Center","Houston","TX",8084
2007,"July 31, 2007","Regular season","Seattle Storm","Sacramento Monarchs","KeyArena","Seattle","WA",7568
2007,"August 2, 2007","Regular season","New York Liberty","Minnesota Lynx","Madison Square Garden","New York","NY",9233
2007,"August 2, 2007","Regular season","San Antonio Stars","Phoenix Mercury","AT&T Center","San Antonio","TX",6914
2007,"August 3, 2007","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",6801
2007,"August 3, 2007","Regular season","Houston Comets","Los Angeles Sparks","Toyota Center","Houston","TX",10031
2007,"August 3, 2007","Regular season","Chicago Sky","Detroit Shock","UIC Pavilion","Chicago","IL",4635
2007,"August 3, 2007","Regular season","Sacramento Monarchs","Seattle Storm","ARCO Arena","Sacramento","CA",8013
2007,"August 4, 2007","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",9493
2007,"August 4, 2007","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",8116
2007,"August 4, 2007","Regular season","Minnesota Lynx","Houston Comets","Target Center","Minneapolis","MN",7462
2007,"August 4, 2007","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",7759
2007,"August 5, 2007","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",8395
2007,"August 5, 2007","Regular season","Indiana Fever","Sacramento Monarchs","Conseco Fieldhouse","Indianapolis","IN",6645
2007,"August 7, 2007","Regular season","San Antonio Stars","Washington Mystics","AT&T Center","San Antonio","TX",7210
2007,"August 7, 2007","Regular season","Connecticut Sun","Sacramento Monarchs","Mohegan Sun Arena","Uncasville","CT",8930
2007,"August 7, 2007","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",5018
2007,"August 7, 2007","Regular season","Chicago Sky","Indiana Fever","UIC Pavilion","Chicago","IL",5029
2007,"August 7, 2007","Regular season","Houston Comets","New York Liberty","Toyota Center","Houston","TX",7209
2007,"August 7, 2007","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",10079
2007,"August 9, 2007","Regular season","Detroit Shock","Seattle Storm","Palace of Auburn Hills","Detroit","MI",9355
2007,"August 9, 2007","Regular season","San Antonio Stars","Sacramento Monarchs","AT&T Center","San Antonio","TX",6491
2007,"August 9, 2007","Regular season","Phoenix Mercury","New York Liberty","US Airways Center","Phoenix","AZ",6971
2007,"August 9, 2007","Regular season","Los Angeles Sparks","Washington Mystics","Staples Center","Los Angeles","CA",8510
2007,"August 10, 2007","Regular season","Houston Comets","Sacramento Monarchs","Toyota Center","Houston","TX",8812
2007,"August 11, 2007","Regular season","Detroit Shock","Indiana Fever","Palace of Auburn Hills","Detroit","MI",10857
2007,"August 11, 2007","Regular season","San Antonio Stars","Houston Comets","AT&T Center","San Antonio","TX",9516
2007,"August 11, 2007","Regular season","Chicago Sky","Connecticut Sun","UIC Pavilion","Chicago","IL",4261
2007,"August 11, 2007","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",9555
2007,"August 11, 2007","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",8443
2007,"August 12, 2007","Regular season","New York Liberty","Detroit Shock","Madison Square Garden","New York","NY",11247
2007,"August 12, 2007","Regular season","Sacramento Monarchs","Washington Mystics","ARCO Arena","Sacramento","CA",7695
2007,"August 12, 2007","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",9938
2007,"August 14, 2007","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",7054
2007,"August 14, 2007","Regular season","Detroit Shock","Houston Comets","Palace of Auburn Hills","Detroit","MI",11214
2007,"August 14, 2007","Regular season","Chicago Sky","New York Liberty","UIC Pavilion","Chicago","IL",5443
2007,"August 14, 2007","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",8144
2007,"August 14, 2007","Regular season","Los Angeles Sparks","San Antonio Silver Stars","Staples Center","Los Angeles","CA",6748
2007,"August 15, 2007","Regular season","Indiana Fever","Connecticut Sun","Conseco Fieldhouse","Indianapolis","IN",6433
2007,"August 15, 2007","Regular season","Sacramento Monarchs","San Antonio Silver Stars","ARCO Arena","Sacramento","CA",7172
2007,"August 16, 2007","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",8483
2007,"August 16, 2007","Regular season","Minnesota Lynx","Detroit Shock","Target Center","Minneapolis","MN",5318
2007,"August 16, 2007","Regular season","Houston Comets","Chicago Sky","Toyota Center","Houston","TX",6814
2007,"August 17, 2007","Regular season","New York Liberty","Connecticut Sun","Madison Square Garden","New York","NY",8622
2007,"August 17, 2007","Regular season","San Antonio Stars","Indiana Fever","AT&T Center","San Antonio","TX",8952
2007,"August 17, 2007","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",8831
2007,"August 17, 2007","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9255
2007,"August 19, 2007","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",9518
2007,"August 19, 2007","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",9520
2007,"August 19, 2007","Regular season","Minnesota Lynx","San Antonio Silver Stars","Target Center","Minneapolis","MN",7377
2007,"August 19, 2007","Regular season","Indiana Fever","Detroit Shock","Conseco Fieldhouse","Indianapolis","IN",8899
2007,"August 19, 2007","Regular season","Phoenix Mercury","Sacramento Monarchs","US Airways Center","Phoenix","AZ",8935
2007,"August 19, 2007","Regular season","Los Angeles Sparks","Houston Comets","Staples Center","Los Angeles","CA",10365
