"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2008,"May 27, 2008","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",6231
2008,"May 27, 2008","Regular season","Houston Comets","Minnesota Lynx","Reliant Arena","Houston","TX",7261
2008,"May 29, 2008","Regular season","Indiana Fever","Los Angeles Sparks","Conseco Fieldhouse","Indianapolis","IN",9235
2008,"May 29, 2008","Regular season","Chicago Sky","Minnesota Lynx","UIC Pavilion","Chicago","IL",3014
2008,"May 30, 2008","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",7052
2008,"May 30, 2008","Regular season","Seattle Storm","San Antonio Silver Stars","KeyArena","Seattle","WA",6810
2008,"May 30, 2008","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",6491
2008,"May 31, 2008","Regular season","Washington Mystics","Los Angeles Sparks","Verizon Center","Washington","DC",11517
2008,"May 31, 2008","Regular season","Indiana Fever","Detroit Shock","Conseco Fieldhouse","Indianapolis","IN",9219
2008,"May 31, 2008","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",6914
2008,"June 1, 2008","Regular season","Chicago Sky","Connecticut Sun","UIC Pavilion","Chicago","IL",2276
2008,"June 1, 2008","Regular season","Seattle Storm","Houston Comets","KeyArena","Seattle","WA",6116
2008,"June 3, 2008","Regular season","Atlanta Dream","Minnesota Lynx","Philips Arena","Atlanta","GA",5844
2008,"June 3, 2008","Regular season","New York Liberty","Seattle Storm","Madison Square Garden","New York","NY",6928
2008,"June 3, 2008","Regular season","Chicago Sky","Los Angeles Sparks","UIC Pavilion","Chicago","IL",6304
2008,"June 3, 2008","Regular season","Houston Comets","San Antonio Silver Stars","Reliant Arena","Houston","TX",7059
2008,"June 3, 2008","Regular season","Phoenix Mercury","Washington Mystics","US Airways Center","Phoenix","AZ",7561
2008,"June 4, 2008","Regular season","Detroit Shock","Seattle Storm","Palace of Auburn Hills","Detroit","MI",8108
2008,"June 6, 2008","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",6327
2008,"June 6, 2008","Regular season","New York Liberty","Houston Comets","Madison Square Garden","New York","NY",7358
2008,"June 6, 2008","Regular season","Atlanta Dream","Chicago Sky","Philips Arena","Atlanta","GA",7418
2008,"June 6, 2008","Regular season","San Antonio Stars","Washington Mystics","AT&T Center","San Antonio","TX",5800
2008,"June 6, 2008","Regular season","Sacramento Monarchs","Detroit Shock","ARCO Arena","Sacramento","CA",6663
2008,"June 6, 2008","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",13142
2008,"June 7, 2008","Regular season","Indiana Fever","Houston Comets","Conseco Fieldhouse","Indianapolis","IN",8214
2008,"June 7, 2008","Regular season","Chicago Sky","Atlanta Dream","UIC Pavilion","Chicago","IL",3182
2008,"June 7, 2008","Regular season","Seattle Storm","Detroit Shock","KeyArena","Seattle","WA",7105
2008,"June 8, 2008","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",7174
2008,"June 8, 2008","Regular season","New York Liberty","Sacramento Monarchs","Madison Square Garden","New York","NY",7056
2008,"June 8, 2008","Regular season","Minnesota Lynx","San Antonio Silver Stars","Target Center","Minneapolis","MN",5020
2008,"June 10, 2008","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",7186
2008,"June 11, 2008","Regular season","Washington Mystics","Sacramento Monarchs","Verizon Center","Washington","DC",6146
2008,"June 11, 2008","Regular season","Atlanta Dream","New York Liberty","Philips Arena","Atlanta","GA",5936
2008,"June 11, 2008","Regular season","San Antonio Stars","Indiana Fever","AT&T Center","San Antonio","TX",6262
2008,"June 11, 2008","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",7483
2008,"June 11, 2008","Regular season","Los Angeles Sparks","Detroit Shock","Staples Center","Los Angeles","CA",8520
2008,"June 12, 2008","Regular season","Minnesota Lynx","Sacramento Monarchs","Target Center","Minneapolis","MN",4875
2008,"June 13, 2008","Regular season","Atlanta Dream","Indiana Fever","Philips Arena","Atlanta","GA",8167
2008,"June 13, 2008","Regular season","San Antonio Stars","Seattle Storm","AT&T Center","San Antonio","TX",6478
2008,"June 13, 2008","Regular season","Chicago Sky","Washington Mystics","UIC Pavilion","Chicago","IL",2600
2008,"June 13, 2008","Regular season","Los Angeles Sparks","Connecticut Sun","Staples Center","Los Angeles","CA",8702
2008,"June 14, 2008","Regular season","Phoenix Mercury","Detroit Shock","US Airways Center","Phoenix","AZ",7696
2008,"June 14, 2008","Regular season","New York Liberty","Minnesota Lynx","Madison Square Garden","New York","NY",7452
2008,"June 14, 2008","Regular season","Houston Comets","Seattle Storm","Reliant Arena","Houston","TX",7023
2008,"June 14, 2008","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",10577
2008,"June 15, 2008","Regular season","Indiana Fever","San Antonio Silver Stars","Conseco Fieldhouse","Indianapolis","IN",7412
2008,"June 16, 2008","Regular season","Houston Comets","Atlanta Dream","Reliant Arena","Houston","TX",6139
2008,"June 16, 2008","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",6872
2008,"June 18, 2008","Regular season","Atlanta Dream","San Antonio Silver Stars","Philips Arena","Atlanta","GA",6225
2008,"June 18, 2008","Regular season","Indiana Fever","New York Liberty","Conseco Fieldhouse","Indianapolis","IN",6333
2008,"June 18, 2008","Regular season","Houston Comets","Washington Mystics","Reliant Arena","Houston","TX",7054
2008,"June 18, 2008","Regular season","Phoenix Mercury","Connecticut Sun","US Airways Center","Phoenix","AZ",4478
2008,"June 18, 2008","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",7245
2008,"June 20, 2008","Regular season","Washington Mystics","Atlanta Dream","Verizon Center","Washington","DC",7448
2008,"June 20, 2008","Regular season","Detroit Shock","Minnesota Lynx","Palace of Auburn Hills","Detroit","MI",8916
2008,"June 20, 2008","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",10221
2008,"June 20, 2008","Regular season","Phoenix Mercury","Chicago Sky","US Airways Center","Phoenix","AZ",7311
2008,"June 20, 2008","Regular season","Seattle Storm","Indiana Fever","KeyArena","Seattle","WA",7393
2008,"June 20, 2008","Regular season","Sacramento Monarchs","Connecticut Sun","ARCO Arena","Sacramento","CA",5895
2008,"June 21, 2008","Regular season","Minnesota Lynx","Houston Comets","Target Center","Minneapolis","MN",5865
2008,"June 22, 2008","Regular season","Atlanta Dream","Detroit Shock","Philips Arena","Atlanta","GA",7865
2008,"June 22, 2008","Regular season","New York Liberty","Phoenix Mercury","Madison Square Garden","New York","NY",8688
2008,"June 22, 2008","Regular season","Sacramento Monarchs","Chicago Sky","ARCO Arena","Sacramento","CA",6107
2008,"June 22, 2008","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",9463
2008,"June 24, 2008","Regular season","Connecticut Sun","Detroit Shock","Mohegan Sun Arena","Uncasville","CT",7501
2008,"June 24, 2008","Regular season","Washington Mystics","Phoenix Mercury","Verizon Center","Washington","DC",6662
2008,"June 24, 2008","Regular season","Indiana Fever","Sacramento Monarchs","Conseco Fieldhouse","Indianapolis","IN",6020
2008,"June 24, 2008","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",6280
2008,"June 24, 2008","Regular season","San Antonio Stars","Houston Comets","AT&T Center","San Antonio","TX",7226
2008,"June 24, 2008","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",8032
2008,"June 26, 2008","Regular season","New York Liberty","Indiana Fever","Madison Square Garden","New York","NY",7899
2008,"June 26, 2008","Regular season","Detroit Shock","Connecticut Sun","Palace of Auburn Hills","Detroit","MI",8636
2008,"June 26, 2008","Regular season","Minnesota Lynx","Sacramento Monarchs","Target Center","Minneapolis","MN",5722
2008,"June 26, 2008","Regular season","Houston Comets","San Antonio Silver Stars","Reliant Arena","Houston","TX",5983
2008,"June 26, 2008","Regular season","Chicago Sky","Phoenix Mercury","UIC Pavilion","Chicago","IL",3103
2008,"June 26, 2008","Regular season","Los Angeles Sparks","Washington Mystics","Staples Center","Los Angeles","CA",8144
2008,"June 27, 2008","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",7612
2008,"June 28, 2008","Regular season","Chicago Sky","Detroit Shock","UIC Pavilion","Chicago","IL",3407
2008,"June 28, 2008","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",7513
2008,"June 28, 2008","Regular season","Houston Comets","Indiana Fever","Reliant Arena","Houston","TX",7008
2008,"June 28, 2008","Regular season","Sacramento Monarchs","New York Liberty","ARCO Arena","Sacramento","CA",6878
2008,"June 29, 2008","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",9518
2008,"June 29, 2008","Regular season","Detroit Shock","Atlanta Dream","Palace of Auburn Hills","Detroit","MI",8798
2008,"June 29, 2008","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",7965
2008,"July 1, 2008","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",10388
2008,"July 1, 2008","Regular season","Connecticut Sun","Houston Comets","Mohegan Sun Arena","Uncasville","CT",6357
2008,"July 1, 2008","Regular season","Atlanta Dream","Phoenix Mercury","Philips Arena","Atlanta","GA",9795
2008,"July 1, 2008","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",4765
2008,"July 1, 2008","Regular season","San Antonio Stars","Detroit Shock","AT&T Center","San Antonio","TX",5656
2008,"July 1, 2008","Regular season","Sacramento Monarchs","Washington Mystics","ARCO Arena","Sacramento","CA",5705
2008,"July 2, 2008","Regular season","Indiana Fever","Chicago Sky","Conseco Fieldhouse","Indianapolis","IN",6196
2008,"July 3, 2008","Regular season","Atlanta Dream","Houston Comets","Philips Arena","Atlanta","GA",7430
2008,"July 3, 2008","Regular season","San Antonio Stars","Sacramento Monarchs","AT&T Center","San Antonio","TX",6568
2008,"July 3, 2008","Regular season","Seattle Storm","New York Liberty","KeyArena","Seattle","WA",6973
2008,"July 3, 2008","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",8587
2008,"July 5, 2008","Regular season","Houston Comets","Sacramento Monarchs","Reliant Arena","Houston","TX",6382
2008,"July 5, 2008","Regular season","Indiana Fever","Connecticut Sun","Conseco Fieldhouse","Indianapolis","IN",6329
2008,"July 5, 2008","Regular season","Atlanta Dream","Chicago Sky","Philips Arena","Atlanta","GA",8468
2008,"July 5, 2008","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",7553
2008,"July 5, 2008","Regular season","Phoenix Mercury","New York Liberty","US Airways Center","Phoenix","AZ",6481
2008,"July 6, 2008","Regular season","Washington Mystics","San Antonio Silver Stars","Verizon Center","Washington","DC",10439
2008,"July 6, 2008","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",10004
2008,"July 8, 2008","Regular season","Phoenix Mercury","Houston Comets","US Airways Center","Phoenix","AZ",15499
2008,"July 8, 2008","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7587
2008,"July 8, 2008","Regular season","Detroit Shock","Connecticut Sun","Palace of Auburn Hills","Detroit","MI",7623
2008,"July 8, 2008","Regular season","San Antonio Stars","New York Liberty","AT&T Center","San Antonio","TX",6107
2008,"July 8, 2008","Regular season","Sacramento Monarchs","Seattle Storm","ARCO Arena","Sacramento","CA",5727
2008,"July 9, 2008","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",5893
2008,"July 9, 2008","Regular season","Los Angeles Sparks","Houston Comets","Staples Center","Los Angeles","CA",7759
2008,"July 10, 2008","Regular season","Seattle Storm","Phoenix Mercury","KeyArena","Seattle","WA",10454
2008,"July 10, 2008","Regular season","Chicago Sky","San Antonio Silver Stars","UIC Pavilion","Chicago","IL",3040
2008,"July 10, 2008","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",6697
2008,"July 11, 2008","Regular season","Detroit Shock","Washington Mystics","Palace of Auburn Hills","Detroit","MI",8596
2008,"July 11, 2008","Regular season","San Antonio Stars","Atlanta Dream","AT&T Center","San Antonio","TX",10943
2008,"July 12, 2008","Regular season","Indiana Fever","Chicago Sky","Conseco Fieldhouse","Indianapolis","IN",7134
2008,"July 12, 2008","Regular season","New York Liberty","Detroit Shock","Madison Square Garden","New York","NY",8661
2008,"July 12, 2008","Regular season","Minnesota Lynx","Houston Comets","Target Center","Minneapolis","MN",6495
2008,"July 12, 2008","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",7044
2008,"July 12, 2008","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",10833
2008,"July 13, 2008","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",9610
2008,"July 13, 2008","Regular season","Chicago Sky","Atlanta Dream","UIC Pavilion","Chicago","IL",2907
2008,"July 14, 2008","Regular season","Los Angeles Sparks","San Antonio Silver Stars","Staples Center","Los Angeles","CA",11976
2008,"July 15, 2008","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",8244
2008,"July 15, 2008","Regular season","Phoenix Mercury","San Antonio Silver Stars","US Airways Center","Phoenix","AZ",6451
2008,"July 16, 2008","Regular season","Detroit Shock","Chicago Sky","Palace of Auburn Hills","Detroit","MI",15210
2008,"July 16, 2008","Regular season","Indiana Fever","Atlanta Dream","Conseco Fieldhouse","Indianapolis","IN",9303
2008,"July 17, 2008","Regular season","Houston Comets","Minnesota Lynx","Reliant Arena","Houston","TX",7261
2008,"July 17, 2008","Regular season","New York Liberty","Washington Mystics","Madison Square Garden","New York","NY",8344
2008,"July 17, 2008","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",7981
2008,"July 18, 2008","Regular season","Washington Mystics","Detroit Shock","Verizon Center","Washington","DC",6834
2008,"July 18, 2008","Regular season","Indiana Fever","Seattle Storm","Conseco Fieldhouse","Indianapolis","IN",7450
2008,"July 18, 2008","Regular season","Chicago Sky","Connecticut Sun","UIC Pavilion","Chicago","IL",3379
2008,"July 18, 2008","Regular season","Sacramento Monarchs","Atlanta Dream","ARCO Arena","Sacramento","CA",7236
2008,"July 19, 2008","Regular season","New York Liberty","Indiana Fever","Arthur Ashe Stadium","Queens","NY",19393
2008,"July 19, 2008","Regular season","San Antonio Stars","Minnesota Lynx","AT&T Center","San Antonio","TX",8614
2008,"July 19, 2008","Regular season","Houston Comets","Los Angeles Sparks","Reliant Arena","Houston","TX",7261
2008,"July 19, 2008","Regular season","Phoenix Mercury","Atlanta Dream","US Airways Center","Phoenix","AZ",7913
2008,"July 20, 2008","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",7367
2008,"July 20, 2008","Regular season","Washington Mystics","Seattle Storm","Verizon Center","Washington","DC",8543
2008,"July 20, 2008","Regular season","Detroit Shock","Sacramento Monarchs","Palace of Auburn Hills","Detroit","MI",9138
2008,"July 22, 2008","Regular season","Atlanta Dream","Sacramento Monarchs","Philips Arena","Atlanta","GA",10431
2008,"July 22, 2008","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",12276
2008,"July 22, 2008","Regular season","Detroit Shock","Los Angeles Sparks","Palace of Auburn Hills","Detroit","MI",12930
2008,"July 22, 2008","Regular season","Chicago Sky","Indiana Fever","UIC Pavilion","Chicago","IL",3035
2008,"July 22, 2008","Regular season","Houston Comets","Phoenix Mercury","Reliant Arena","Houston","TX",6134
2008,"July 23, 2008","Regular season","Washington Mystics","New York Liberty","Verizon Center","Washington","DC",16121
2008,"July 24, 2008","Regular season","San Antonio Stars","Chicago Sky","AT&T Center","San Antonio","TX",9372
2008,"July 24, 2008","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",11946
2008,"July 24, 2008","Regular season","Connecticut Sun","Los Angeles Sparks","Mohegan Sun Arena","Uncasville","CT",9518
2008,"July 24, 2008","Regular season","Indiana Fever","Minnesota Lynx","Conseco Fieldhouse","Indianapolis","IN",6010
2008,"July 24, 2008","Regular season","Houston Comets","Detroit Shock","Reliant Arena","Houston","TX",7261
2008,"July 25, 2008","Regular season","New York Liberty","Los Angeles Sparks","Madison Square Garden","New York","NY",12918
2008,"July 25, 2008","Regular season","Atlanta Dream","Washington Mystics","Philips Arena","Atlanta","GA",8279
2008,"July 25, 2008","Regular season","Minnesota Lynx","San Antonio Silver Stars","Target Center","Minneapolis","MN",7247
2008,"July 25, 2008","Regular season","Phoenix Mercury","Seattle Storm","US Airways Center","Phoenix","AZ",8323
2008,"July 26, 2008","Regular season","Houston Comets","Chicago Sky","Reliant Arena","Houston","TX",6569
2008,"July 26, 2008","Regular season","Sacramento Monarchs","Indiana Fever","ARCO Arena","Sacramento","CA",7082
2008,"July 27, 2008","Regular season","Atlanta Dream","New York Liberty","Philips Arena","Atlanta","GA",8759
2008,"July 27, 2008","Regular season","Washington Mystics","Connecticut Sun","Verizon Center","Washington","DC",9357
2008,"July 27, 2008","Regular season","Detroit Shock","San Antonio Silver Stars","Palace of Auburn Hills","Detroit","MI",9537
2008,"July 27, 2008","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",9433
2008,"July 27, 2008","Regular season","Phoenix Mercury","Indiana Fever","US Airways Center","Phoenix","AZ",7924
2008,"July 27, 2008","Regular season","Seattle Storm","Sacramento Monarchs","KeyArena","Seattle","WA",8651
2008,"August 28, 2008","Regular season","Indiana Fever","Connecticut Sun","Conseco Fieldhouse","Indianapolis","IN",6435
2008,"August 28, 2008","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",8566
2008,"August 28, 2008","Regular season","Phoenix Mercury","San Antonio Silver Stars","US Airways Center","Phoenix","AZ",7931
2008,"August 28, 2008","Regular season","Seattle Storm","Houston Comets","KeyArena","Seattle","WA",8320
2008,"August 28, 2008","Regular season","Los Angeles Sparks","Sacramento Monarchs","Staples Center","Los Angeles","CA",8480
2008,"August 29, 2008","Regular season","Washington Mystics","Chicago Sky","Verizon Center","Washington","DC",10043
2008,"August 29, 2008","Regular season","Atlanta Dream","Connecticut Sun","Philips Arena","Atlanta","GA",11442
2008,"August 29, 2008","Regular season","Detroit Shock","New York Liberty","Palace of Auburn Hills","Detroit","MI",11516
2008,"August 30, 2008","Regular season","Indiana Fever","Atlanta Dream","Conseco Fieldhouse","Indianapolis","IN",9280
2008,"August 30, 2008","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",6980
2008,"August 30, 2008","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",9156
2008,"August 30, 2008","Regular season","Los Angeles Sparks","San Antonio Silver Stars","Staples Center","Los Angeles","CA",9923
2008,"August 31, 2008","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",9518
2008,"August 31, 2008","Regular season","Chicago Sky","Detroit Shock","UIC Pavilion","Chicago","IL",4197
2008,"September 1, 2008","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",9072
2008,"September 2, 2008","Regular season","Washington Mystics","Indiana Fever","Verizon Center","Washington","DC",7244
2008,"September 2, 2008","Regular season","Atlanta Dream","Seattle Storm","Philips Arena","Atlanta","GA",7390
2008,"September 2, 2008","Regular season","Houston Comets","New York Liberty","Reliant Arena","Houston","TX",5166
2008,"September 3, 2008","Regular season","Phoenix Mercury","Minnesota Lynx","US Airways Center","Phoenix","AZ",7722
2008,"September 4, 2008","Regular season","Chicago Sky","Seattle Storm","UIC Pavilion","Chicago","IL",3829
2008,"September 5, 2008","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",8088
2008,"September 5, 2008","Regular season","New York Liberty","Atlanta Dream","Madison Square Garden","New York","NY",7039
2008,"September 5, 2008","Regular season","Detroit Shock","Indiana Fever","Palace of Auburn Hills","Detroit","MI",9287
2008,"September 5, 2008","Regular season","San Antonio Stars","Los Angeles Sparks","AT&T Center","San Antonio","TX",9531
2008,"September 5, 2008","Regular season","Phoenix Mercury","Sacramento Monarchs","US Airways Center","Phoenix","AZ",10527
2008,"September 6, 2008","Regular season","Washington Mystics","Detroit Shock","Verizon Center","Washington","DC",9976
2008,"September 6, 2008","Regular season","Houston Comets","Los Angeles Sparks","Reliant Arena","Houston","TX",7035
2008,"September 6, 2008","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",9339
2008,"September 7, 2008","Regular season","Connecticut Sun","San Antonio Silver Stars","Mohegan Sun Arena","Uncasville","CT",7956
2008,"September 7, 2008","Regular season","New York Liberty","Chicago Sky","Madison Square Garden","New York","NY",7903
2008,"September 7, 2008","Regular season","Phoenix Mercury","Houston Comets","US Airways Center","Phoenix","AZ",10261
2008,"September 7, 2008","Regular season","Sacramento Monarchs","Minnesota Lynx","ARCO Arena","Sacramento","CA",7999
2008,"September 8, 2008","Regular season","Atlanta Dream","Indiana Fever","Philips Arena","Atlanta","GA",7706
2008,"September 9, 2008","Regular season","Detroit Shock","Phoenix Mercury","Palace of Auburn Hills","Detroit","MI",7495
2008,"September 9, 2008","Regular season","New York Liberty","San Antonio Silver Stars","Madison Square Garden","New York","NY",7994
2008,"September 9, 2008","Regular season","Chicago Sky","Washington Mystics","UIC Pavilion","Chicago","IL",3087
2008,"September 9, 2008","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",6706
2008,"September 9, 2008","Regular season","Houston Comets","Connecticut Sun","Reliant Arena","Houston","TX",5769
2008,"September 9, 2008","Regular season","Sacramento Monarchs","Seattle Storm","ARCO Arena","Sacramento","CA",11644
2008,"September 11, 2008","Regular season","Indiana Fever","New York Liberty","Conseco Fieldhouse","Indianapolis","IN",7062
2008,"September 11, 2008","Regular season","Detroit Shock","Washington Mystics","Palace of Auburn Hills","Detroit","MI",8145
2008,"September 11, 2008","Regular season","San Antonio Stars","Connecticut Sun","AT&T Center","San Antonio","TX",6791
2008,"September 11, 2008","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",9060
2008,"September 12, 2008","Regular season","Minnesota Lynx","Phoenix Mercury","Target Center","Minneapolis","MN",8343
2008,"September 12, 2008","Regular season","Chicago Sky","New York Liberty","UIC Pavilion","Chicago","IL",5681
2008,"September 12, 2008","Regular season","Seattle Storm","Atlanta Dream","KeyArena","Seattle","WA",9686
2008,"September 13, 2008","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",8652
2008,"September 13, 2008","Regular season","San Antonio Stars","Sacramento Monarchs","AT&T Center","San Antonio","TX",9770
2008,"September 14, 2008","Regular season","Indiana Fever","Phoenix Mercury","Conseco Fieldhouse","Indianapolis","IN",8776
2008,"September 14, 2008","Regular season","New York Liberty","Detroit Shock","Madison Square Garden","New York","NY",10042
2008,"September 14, 2008","Regular season","Washington Mystics","Minnesota Lynx","Verizon Center","Washington","DC",10438
2008,"September 14, 2008","Regular season","Chicago Sky","Houston Comets","UIC Pavilion","Chicago","IL",4917
2008,"September 14, 2008","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",13142
2008,"September 15, 2008","Regular season","Houston Comets","Sacramento Monarchs","Strahan Coliseum","SanMarcos","TX",5586
