"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2018,"June 3, 2018","Regular season","Washington Mystics","Connecticut Sun","Capital One Arena","Washington","DC",5176
2018,"June 3, 2018","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",13500
2018,"June 3, 2018","Regular season","Chicago Sky","Las Vegas Aces","Wintrust Arena","Chicago","IL",5052
2018,"June 5, 2018","Regular season","New York Liberty","Phoenix Mercury","Madison Square Garden","New York","NY",7215
2018,"June 5, 2018","Regular season","Atlanta Dream","Connecticut Sun","McCamish Pavilion","Atlanta","GA",2830
2018,"June 7, 2018","Regular season","Washington Mystics","Minnesota Lynx","Capital One Arena","Washington","DC",8587
2018,"June 7, 2018","Regular season","New York Liberty","Connecticut Sun","Westchester County Center","White Plains","NY",1581
2018,"June 7, 2018","Regular season","Los Angeles Sparks","Seattle Storm","Staples Center","Los Angeles","CA",9204
2018,"June 8, 2018","Regular season","Las Vegas Aces","Atlanta Dream","Mandalay Bay Events Center","Las Vegas","NV",5913
2018,"June 8, 2018","Regular season","Indiana Fever","Dallas Wings","Bankers Life Fieldhouse","Indianapolis","IN",5675
2018,"June 8, 2018","Regular season","Phoenix Mercury","Chicago Sky","Talking Stick Resort Arena","Phoenix","AZ",8834
2018,"June 9, 2018","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",6771
2018,"June 10, 2018","Regular season","New York Liberty","Indiana Fever","Westchester County Center","White Plains","NY",1537
2018,"June 10, 2018","Regular season","Los Angeles Sparks","Chicago Sky","Staples Center","Los Angeles","CA",8239
2018,"June 10, 2018","Regular season","Phoenix Mercury","Las Vegas Aces","Talking Stick Resort Arena","Phoenix","AZ",8471
2018,"June 10, 2018","Regular season","Seattle Storm","Atlanta Dream","KeyArena","Seattle","WA",6345
2018,"June 12, 2018","Regular season","Indiana Fever","Las Vegas Aces","Bankers Life Fieldhouse","Indianapolis","IN",5437
2018,"June 12, 2018","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",4026
2018,"June 12, 2018","Regular season","Seattle Storm","Chicago Sky","KeyArena","Seattle","WA",4353
2018,"June 12, 2018","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",9215
2018,"June 13, 2018","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",7696
2018,"June 13, 2018","Regular season","New York Liberty","Las Vegas Aces","Westchester County Center","White Plains","NY",1419
2018,"June 14, 2018","Regular season","Atlanta Dream","Indiana Fever","McCamish Pavilion","Atlanta","GA",6561
2018,"June 15, 2018","Regular season","Washington Mystics","Los Angeles Sparks","Capital One Arena","Washington","DC",5289
2018,"June 15, 2018","Regular season","Dallas Wings","Las Vegas Aces","College Park Center","Arlington","TX",4549
2018,"June 15, 2018","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",7094
2018,"June 16, 2018","Regular season","Indiana Fever","Atlanta Dream","Bankers Life Fieldhouse","Indianapolis","IN",6234
2018,"June 16, 2018","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",9114
2018,"June 16, 2018","Regular season","Phoenix Mercury","Connecticut Sun","Talking Stick Resort Arena","Phoenix","AZ",12497
2018,"June 17, 2018","Regular season","Chicago Sky","Los Angeles Sparks","Wintrust Arena","Chicago","IL",5584
2018,"June 17, 2018","Regular season","Las Vegas Aces","Phoenix Mercury","Mandalay Bay Events Center","Las Vegas","NV",4432
2018,"June 19, 2018","Regular season","New York Liberty","Atlanta Dream","Westchester County Center","White Plains","NY",1627
2018,"June 19, 2018","Regular season","Washington Mystics","Chicago Sky","Capital One Arena","Washington","DC",4206
2018,"June 19, 2018","Regular season","Minnesota Lynx","Dallas Wings","Target Center","Minneapolis","MN",8023
2018,"June 19, 2018","Regular season","Seattle Storm","Las Vegas Aces","KeyArena","Seattle","WA",6395
2018,"June 19, 2018","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",8857
2018,"June 22, 2018","Regular season","Atlanta Dream","Connecticut Sun","McCamish Pavilion","Atlanta","GA",4047
2018,"June 22, 2018","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",5672
2018,"June 22, 2018","Regular season","Chicago Sky","Washington Mystics","Wintrust Arena","Chicago","IL",5831
2018,"June 22, 2018","Regular season","Las Vegas Aces","New York Liberty","Mandalay Bay Events Center","Las Vegas","NV",5478
2018,"June 22, 2018","Regular season","Phoenix Mercury","Minnesota Lynx","Talking Stick Resort Arena","Phoenix","AZ",11349
2018,"June 22, 2018","Regular season","Seattle Storm","Indiana Fever","KeyArena","Seattle","WA",8142
2018,"June 24, 2018","Regular season","Dallas Wings","Seattle Storm","College Park Center","Arlington","TX",4084
2018,"June 24, 2018","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",9203
2018,"June 24, 2018","Regular season","Indiana Fever","Connecticut Sun","Bankers Life Fieldhouse","Indianapolis","IN",5458
2018,"June 24, 2018","Regular season","Las Vegas Aces","Minnesota Lynx","Mandalay Bay Events Center","Las Vegas","NV",4814
2018,"June 24, 2018","Regular season","Chicago Sky","Phoenix Mercury","Wintrust Arena","Chicago","IL",4741
2018,"June 26, 2018","Regular season","New York Liberty","Phoenix Mercury","Westchester County Center","White Plains","NY",1839
2018,"June 26, 2018","Regular season","Washington Mystics","Connecticut Sun","Capital One Arena","Washington","DC",4139
2018,"June 26, 2018","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",8634
2018,"June 26, 2018","Regular season","Los Angeles Sparks","Dallas Wings","Staples Center","Los Angeles","CA",10002
2018,"June 27, 2018","Regular season","Chicago Sky","Atlanta Dream","Wintrust Arena","Chicago","IL",8521
2018,"June 27, 2018","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",5112
2018,"June 27, 2018","Regular season","Las Vegas Aces","Dallas Wings","Mandalay Bay Events Center","Las Vegas","NV",5246
2018,"June 28, 2018","Regular season","Washington Mystics","New York Liberty","Capital One Arena","Washington","DC",4473
2018,"June 28, 2018","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",8447
2018,"June 29, 2018","Regular season","Indiana Fever","Phoenix Mercury","Bankers Life Fieldhouse","Indianapolis","IN",7241
2018,"June 29, 2018","Regular season","New York Liberty","Chicago Sky","Westchester County Center","White Plains","NY",1837
2018,"June 29, 2018","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",9209
2018,"June 29, 2018","Regular season","Las Vegas Aces","Los Angeles Sparks","Mandalay Bay Events Center","Las Vegas","NV",5124
2018,"June 30, 2018","Regular season","Washington Mystics","Phoenix Mercury","Capital One Arena","Washington","DC",6218
2018,"July 1, 2018","Regular season","Dallas Wings","Minnesota Lynx","College Park Center","Arlington","TX",4448
2018,"July 1, 2018","Regular season","Los Angeles Sparks","Las Vegas Aces","Staples Center","Los Angeles","CA",12003
2018,"July 1, 2018","Regular season","Indiana Fever","Atlanta Dream","Bankers Life Fieldhouse","Indianapolis","IN",5277
2018,"July 1, 2018","Regular season","Chicago Sky","New York Liberty","Wintrust Arena","Chicago","IL",5382
2018,"July 1, 2018","Regular season","Seattle Storm","Connecticut Sun","KeyArena","Seattle","WA",9307
2018,"July 3, 2018","Regular season","New York Liberty","Seattle Storm","Westchester County Center","White Plains","NY",1749
2018,"July 3, 2018","Regular season","Dallas Wings","Chicago Sky","College Park Center","Arlington","TX",4012
2018,"July 3, 2018","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",8632
2018,"July 3, 2018","Regular season","Los Angeles Sparks","Connecticut Sun","Staples Center","Los Angeles","CA",6280
2018,"July 5, 2018","Regular season","Washington Mystics","New York Liberty","Capital One Arena","Washington","DC",4674
2018,"July 5, 2018","Regular season","Dallas Wings","Indiana Fever","College Park Center","Arlington","TX",4043
2018,"July 5, 2018","Regular season","Minnesota Lynx","Los Angeles Sparks","Target Center","Minneapolis","MN",9303
2018,"July 5, 2018","Regular season","Las Vegas Aces","Chicago Sky","Mandalay Bay Events Center","Las Vegas","NV",4699
2018,"July 5, 2018","Regular season","Phoenix Mercury","Connecticut Sun","Talking Stick Resort Arena","Phoenix","AZ",8599
2018,"July 6, 2018","Regular season","Atlanta Dream","Seattle Storm","McCamish Pavilion","Atlanta","GA",3935
2018,"July 7, 2018","Regular season","Los Angeles Sparks","Washington Mystics","Staples Center","Los Angeles","CA",10163
2018,"July 7, 2018","Regular season","Chicago Sky","Minnesota Lynx","Wintrust Arena","Chicago","IL",6139
2018,"July 7, 2018","Regular season","Las Vegas Aces","Connecticut Sun","Mandalay Bay Events Center","Las Vegas","NV",3363
2018,"July 8, 2018","Regular season","Atlanta Dream","Phoenix Mercury","McCamish Pavilion","Atlanta","GA",3952
2018,"July 8, 2018","Regular season","New York Liberty","Dallas Wings","Westchester County Center","White Plains","NY",1719
2018,"July 8, 2018","Regular season","Seattle Storm","Washington Mystics","KeyArena","Seattle","WA",8724
2018,"July 10, 2018","Regular season","Seattle Storm","Los Angeles Sparks","KeyArena","Seattle","WA",9686
2018,"July 10, 2018","Regular season","Dallas Wings","Phoenix Mercury","College Park Center","Arlington","TX",4034
2018,"July 10, 2018","Regular season","Chicago Sky","Las Vegas Aces","Wintrust Arena","Chicago","IL",7696
2018,"July 11, 2018","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",7413
2018,"July 11, 2018","Regular season","Washington Mystics","Atlanta Dream","Capital One Arena","Washington","DC",11354
2018,"July 11, 2018","Regular season","Indiana Fever","Minnesota Lynx","Bankers Life Fieldhouse","Indianapolis","IN",10006
2018,"July 12, 2018","Regular season","Los Angeles Sparks","Dallas Wings","Staples Center","Los Angeles","CA",13502
2018,"July 13, 2018","Regular season","Atlanta Dream","Indiana Fever","McCamish Pavilion","Atlanta","GA",3807
2018,"July 13, 2018","Regular season","Connecticut Sun","Phoenix Mercury","Mohegan Sun Arena","Uncasville","CT",7696
2018,"July 13, 2018","Regular season","Washington Mystics","Chicago Sky","Capital One Arena","Washington","DC",5858
2018,"July 13, 2018","Regular season","Minnesota Lynx","Las Vegas Aces","Target Center","Minneapolis","MN",9813
2018,"July 14, 2018","Regular season","Seattle Storm","Dallas Wings","KeyArena","Seattle","WA",9686
2018,"July 15, 2018","Regular season","Atlanta Dream","Washington Mystics","McCamish Pavilion","Atlanta","GA",3880
2018,"July 15, 2018","Regular season","New York Liberty","Chicago Sky","Westchester County Center","White Plains","NY",2073
2018,"July 15, 2018","Regular season","Indiana Fever","Phoenix Mercury","Bankers Life Fieldhouse","Indianapolis","IN",6302
2018,"July 15, 2018","Regular season","Las Vegas Aces","Los Angeles Sparks","Mandalay Bay Events Center","Las Vegas","NV",4810
2018,"July 15, 2018","Regular season","Minnesota Lynx","Connecticut Sun","Target Center","Minneapolis","MN",9234
2018,"July 17, 2018","Regular season","Dallas Wings","New York Liberty","College Park Center","Arlington","TX",6459
2018,"July 17, 2018","Regular season","Connecticut Sun","Atlanta Dream","Mohegan Sun Arena","Uncasville","CT",5555
2018,"July 18, 2018","Regular season","Chicago Sky","Seattle Storm","Wintrust Arena","Chicago","IL",10024
2018,"July 18, 2018","Regular season","Minnesota Lynx","Indiana Fever","Target Center","Minneapolis","MN",17933
2018,"July 19, 2018","Regular season","Atlanta Dream","New York Liberty","McCamish Pavilion","Atlanta","GA",3074
2018,"July 19, 2018","Regular season","Dallas Wings","Washington Mystics","College Park Center","Arlington","TX",4411
2018,"July 19, 2018","Regular season","Phoenix Mercury","Las Vegas Aces","Talking Stick Resort Arena","Phoenix","AZ",8587
2018,"July 20, 2018","Regular season","Connecticut Sun","Seattle Storm","Mohegan Sun Arena","Uncasville","CT",7908
2018,"July 20, 2018","Regular season","Chicago Sky","Dallas Wings","Wintrust Arena","Chicago","IL",4962
2018,"July 20, 2018","Regular season","Los Angeles Sparks","Indiana Fever","Staples Center","Los Angeles","CA",10532
2018,"July 21, 2018","Regular season","New York Liberty","Washington Mystics","Westchester County Center","White Plains","NY",2005
2018,"July 21, 2018","Regular season","Phoenix Mercury","Minnesota Lynx","Talking Stick Resort Arena","Phoenix","AZ",11473
2018,"July 22, 2018","Regular season","Atlanta Dream","Seattle Storm","McCamish Pavilion","Atlanta","GA",4916
2018,"July 22, 2018","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",4935
2018,"July 22, 2018","Regular season","Las Vegas Aces","Indiana Fever","Mandalay Bay Events Center","Las Vegas","NV",5368
2018,"July 22, 2018","Regular season","Chicago Sky","Los Angeles Sparks","Wintrust Arena","Chicago","IL",6477
2018,"July 24, 2018","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",5125
2018,"July 24, 2018","Regular season","Indiana Fever","Seattle Storm","Bankers Life Fieldhouse","Indianapolis","IN",5908
2018,"July 24, 2018","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",9830
2018,"July 24, 2018","Regular season","Los Angeles Sparks","Atlanta Dream","Staples Center","Los Angeles","CA",9324
2018,"July 25, 2018","Regular season","Phoenix Mercury","Chicago Sky","Talking Stick Resort Arena","Phoenix","AZ",10338
2018,"July 31, 2018","Regular season","Atlanta Dream","Washington Mystics","McCamish Pavilion","Atlanta","GA",3648
2018,"July 31, 2018","Regular season","Dallas Wings","Chicago Sky","College Park Center","Arlington","TX",3696
2018,"July 31, 2018","Regular season","Phoenix Mercury","Seattle Storm","Talking Stick Resort Arena","Phoenix","AZ",10005
2018,"August 1, 2018","Regular season","Connecticut Sun","New York Liberty","Mohegan Sun Arena","Uncasville","CT",6412
2018,"August 1, 2018","Regular season","Las Vegas Aces","Phoenix Mercury","Mandalay Bay Events Center","Las Vegas","NV",5129
2018,"August 2, 2018","Regular season","Indiana Fever","Dallas Wings","Bankers Life Fieldhouse","Indianapolis","IN",5981
2018,"August 2, 2018","Regular season","Los Angeles Sparks","Minnesota Lynx","Staples Center","Los Angeles","CA",9542
2018,"August 3, 2018","Regular season","Atlanta Dream","Chicago Sky","McCamish Pavilion","Atlanta","GA",5120
2018,"August 3, 2018","Regular season","Seattle Storm","Minnesota Lynx","KeyArena","Seattle","WA",12064
2018,"August 4, 2018","Regular season","New York Liberty","Indiana Fever","Westchester County Center","White Plains","NY",2225
2018,"August 5, 2018","Regular season","Connecticut Sun","Las Vegas Aces","Mohegan Sun Arena","Uncasville","CT",6791
2018,"August 5, 2018","Regular season","Dallas Wings","Washington Mystics","College Park Center","Arlington","TX",5623
2018,"August 5, 2018","Regular season","Los Angeles Sparks","Phoenix Mercury","Staples Center","Los Angeles","CA",19076
2018,"August 5, 2018","Regular season","Minnesota Lynx","Atlanta Dream","Target Center","Minneapolis","MN",9333
2018,"August 6, 2018","Regular season","New York Liberty","Seattle Storm","Madison Square Garden","New York","NY",12488
2018,"August 7, 2018","Regular season","Atlanta Dream","Las Vegas Aces","McCamish Pavilion","Atlanta","GA",4033
2018,"August 7, 2018","Regular season","Indiana Fever","Seattle Storm","Bankers Life Fieldhouse","Indianapolis","IN",6401
2018,"August 7, 2018","Regular season","Chicago Sky","Minnesota Lynx","Wintrust Arena","Chicago","IL",6388
2018,"August 7, 2018","Regular season","Phoenix Mercury","Washington Mystics","Talking Stick Resort Arena","Phoenix","AZ",7769
2018,"August 8, 2018","Regular season","New York Liberty","Los Angeles Sparks","Westchester County Center","White Plains","NY",2481
2018,"August 8, 2018","Regular season","Dallas Wings","Connecticut Sun","College Park Center","Arlington","TX",3483
2018,"August 9, 2018","Regular season","Washington Mystics","Seattle Storm","Capital One Arena","Washington","DC",6808
2018,"August 9, 2018","Regular season","Atlanta Dream","Los Angeles Sparks","McCamish Pavilion","Atlanta","GA",4235
2018,"August 9, 2018","Regular season","Las Vegas Aces","Minnesota Lynx","Mandalay Bay Events Center","Las Vegas","NV",4497
2018,"August 10, 2018","Regular season","Chicago Sky","Connecticut Sun","Wintrust Arena","Chicago","IL",5976
2018,"August 10, 2018","Regular season","Phoenix Mercury","Indiana Fever","Talking Stick Resort Arena","Phoenix","AZ",8860
2018,"August 11, 2018","Regular season","Atlanta Dream","Dallas Wings","McCamish Pavilion","Atlanta","GA",4937
2018,"August 11, 2018","Regular season","Las Vegas Aces","Indiana Fever","Mandalay Bay Events Center","Las Vegas","NV",5213
2018,"August 12, 2018","Regular season","New York Liberty","Atlanta Dream","Westchester County Center","White Plains","NY",2362
2018,"August 12, 2018","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",7687
2018,"August 12, 2018","Regular season","Washington Mystics","Dallas Wings","Capital One Arena","Washington","DC",6362
2018,"August 12, 2018","Regular season","Phoenix Mercury","Los Angeles Sparks","Talking Stick Resort Arena","Phoenix","AZ",10618
2018,"August 12, 2018","Regular season","Minnesota Lynx","Seattle Storm","Target Center","Minneapolis","MN",9123
2018,"August 14, 2018","Regular season","Connecticut Sun","Dallas Wings","Mohegan Sun Arena","Uncasville","CT",6365
2018,"August 14, 2018","Regular season","Minnesota Lynx","Chicago Sky","Target Center","Minneapolis","MN",9730
2018,"August 14, 2018","Regular season","Los Angeles Sparks","New York Liberty","Staples Center","Los Angeles","CA",11067
2018,"August 15, 2018","Regular season","Indiana Fever","Washington Mystics","Bankers Life Fieldhouse","Indianapolis","IN",7636
2018,"August 15, 2018","Regular season","Las Vegas Aces","New York Liberty","Mandalay Bay Events Center","Las Vegas","NV",7159
2018,"August 17, 2018","Regular season","Connecticut Sun","Minnesota Lynx","Mohegan Sun Arena","Uncasville","CT",7089
2018,"August 17, 2018","Regular season","Washington Mystics","Los Angeles Sparks","Capital One Arena","Washington","DC",7400
2018,"August 17, 2018","Regular season","Dallas Wings","Las Vegas Aces","College Park Center","Arlington","TX",6209
2018,"August 17, 2018","Regular season","Phoenix Mercury","Atlanta Dream","Talking Stick Resort Arena","Phoenix","AZ",11177
2018,"August 17, 2018","Regular season","Seattle Storm","New York Liberty","KeyArena","Seattle","WA",10873
2018,"August 18, 2018","Regular season","Indiana Fever","Chicago Sky","Bankers Life Fieldhouse","Indianapolis","IN",8442
2018,"August 19, 2018","Regular season","Connecticut Sun","Los Angeles Sparks","Mohegan Sun Arena","Uncasville","CT",8040
2018,"August 19, 2018","Regular season","Las Vegas Aces","Atlanta Dream","Mandalay Bay Events Center","Las Vegas","NV",5737
2018,"August 19, 2018","Regular season","Phoenix Mercury","New York Liberty","Talking Stick Resort Arena","Phoenix","AZ",13106
2018,"August 19, 2018","Regular season","Chicago Sky","Indiana Fever","Wintrust Arena","Chicago","IL",7118
2018,"August 19, 2018","Regular season","Seattle Storm","Dallas Wings","KeyArena","Seattle","WA",12574
2018,"August 19, 2018","Regular season","Minnesota Lynx","Washington Mystics","Target Center","Minneapolis","MN",13013
