"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
1997,"July 12, 1997","Regular season","Charlotte Sting","Cleveland Rockers","Time Warner Cable Arena","Charlotte","NC",6166
1997,"July 12, 1997","Regular season","Utah Starzz","Phoenix Mercury","EnergySolutions Arena","Salt Lake City","UT",7076
1997,"July 13, 1997","Regular season","Los Angeles Sparks","Phoenix Mercury","Great Western Forum","Los Angeles","CA",10494
1997,"July 14, 1997","Regular season","Cleveland Rockers","New York Liberty","Quicken Loans Arena","Cleveland","OH",6749
1997,"July 14, 1997","Regular season","Houston Comets","Utah Starzz","Compaq Center","Houston","TX",6882
1997,"July 15, 1997","Regular season","New York Liberty","Cleveland Rockers","Madison Square Garden","New York","NY",8554
1997,"July 15, 1997","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",8420
1997,"July 16, 1997","Regular season","Charlotte Sting","Utah Starzz","Time Warner Cable Arena","Charlotte","NC",6110
1997,"July 16, 1997","Regular season","Phoenix Mercury","Sacramento Monarchs","US Airways Center","Phoenix","AZ",12636
1997,"July 16, 1997","Regular season","Los Angeles Sparks","Houston Comets","Great Western Forum","Los Angeles","CA",7240
1997,"July 17, 1997","Regular season","Cleveland Rockers","Charlotte Sting","Quicken Loans Arena","Cleveland","OH",4301
1997,"July 17, 1997","Regular season","New York Liberty","Utah Starzz","Madison Square Garden","New York","NY",9017
1997,"July 18, 1997","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",6270
1997,"July 19, 1997","Regular season","New York Liberty","Los Angeles Sparks","Madison Square Garden","New York","NY",16236
1997,"July 19, 1997","Regular season","Cleveland Rockers","Utah Starzz","Quicken Loans Arena","Cleveland","OH",6485
1997,"July 21, 1997","Regular season","Charlotte Sting","Los Angeles Sparks","Time Warner Cable Arena","Charlotte","NC",6336
1997,"July 21, 1997","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",5913
1997,"July 22, 1997","Regular season","New York Liberty","Utah Starzz","Madison Square Garden","New York","NY",9011
1997,"July 22, 1997","Regular season","Phoenix Mercury","Houston Comets","US Airways Center","Phoenix","AZ",12581
1997,"July 23, 1997","Regular season","Charlotte Sting","New York Liberty","Time Warner Cable Arena","Charlotte","NC",7266
1997,"July 23, 1997","Regular season","Los Angeles Sparks","Cleveland Rockers","Great Western Forum","Los Angeles","CA",6815
1997,"July 25, 1997","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",15648
1997,"July 25, 1997","Regular season","Sacramento Monarchs","Houston Comets","ARCO Arena","Sacramento","CA",6402
1997,"July 26, 1997","Regular season","Utah Starzz","Cleveland Rockers","EnergySolutions Arena","Salt Lake City","UT",7108
1997,"July 26, 1997","Regular season","New York Liberty","Charlotte Sting","Madison Square Garden","New York","NY",11502
1997,"July 27, 1997","Regular season","Sacramento Monarchs","Los Angeles Sparks","ARCO Arena","Sacramento","CA",8629
1997,"July 28, 1997","Regular season","Phoenix Mercury","Cleveland Rockers","US Airways Center","Phoenix","AZ",11012
1997,"July 29, 1997","Regular season","Houston Comets","Cleveland Rockers","Compaq Center","Houston","TX",8071
1997,"July 30, 1997","Regular season","New York Liberty","Sacramento Monarchs","Madison Square Garden","New York","NY",11934
1997,"July 30, 1997","Regular season","Charlotte Sting","Phoenix Mercury","Time Warner Cable Arena","Charlotte","NC",9166
1997,"July 30, 1997","Regular season","Los Angeles Sparks","Utah Starzz","Great Western Forum","Los Angeles","CA",7231
1997,"July 31, 1997","Regular season","Cleveland Rockers","Phoenix Mercury","Quicken Loans Arena","Cleveland","OH",7014
1997,"August 1, 1997","Regular season","Charlotte Sting","Sacramento Monarchs","Time Warner Cable Arena","Charlotte","NC",6871
1997,"August 1, 1997","Regular season","Los Angeles Sparks","Houston Comets","Great Western Forum","Los Angeles","CA",8009
1997,"August 2, 1997","Regular season","New York Liberty","Phoenix Mercury","Madison Square Garden","New York","NY",14660
1997,"August 2, 1997","Regular season","Cleveland Rockers","Sacramento Monarchs","Quicken Loans Arena","Cleveland","OH",7541
1997,"August 2, 1997","Regular season","Utah Starzz","Houston Comets","EnergySolutions Arena","Salt Lake City","UT",8561
1997,"August 3, 1997","Regular season","Los Angeles Sparks","Charlotte Sting","Great Western Forum","Los Angeles","CA",8792
1997,"August 4, 1997","Regular season","Utah Starzz","Charlotte Sting","EnergySolutions Arena","Salt Lake City","UT",6526
1997,"August 4, 1997","Regular season","Phoenix Mercury","Sacramento Monarchs","US Airways Center","Phoenix","AZ",10898
1997,"August 5, 1997","Regular season","Cleveland Rockers","Houston Comets","Quicken Loans Arena","Cleveland","OH",6678
1997,"August 5, 1997","Regular season","New York Liberty","Los Angeles Sparks","Madison Square Garden","New York","NY",16944
1997,"August 6, 1997","Regular season","Phoenix Mercury","Utah Starzz","US Airways Center","Phoenix","AZ",11694
1997,"August 6, 1997","Regular season","Sacramento Monarchs","Charlotte Sting","ARCO Arena","Sacramento","CA",5795
1997,"August 7, 1997","Regular season","Cleveland Rockers","Los Angeles Sparks","Quicken Loans Arena","Cleveland","OH",9238
1997,"August 7, 1997","Regular season","Houston Comets","Phoenix Mercury","Compaq Center","Houston","TX",10001
1997,"August 8, 1997","Regular season","Sacramento Monarchs","Utah Starzz","ARCO Arena","Sacramento","CA",6150
1997,"August 9, 1997","Regular season","Houston Comets","Los Angeles Sparks","Compaq Center","Houston","TX",14358
1997,"August 9, 1997","Regular season","Charlotte Sting","Phoenix Mercury","Time Warner Cable Arena","Charlotte","NC",10139
1997,"August 10, 1997","Regular season","Sacramento Monarchs","New York Liberty","ARCO Arena","Sacramento","CA",10162
1997,"August 11, 1997","Regular season","Charlotte Sting","Houston Comets","Time Warner Cable Arena","Charlotte","NC",6055
1997,"August 11, 1997","Regular season","Utah Starzz","Cleveland Rockers","EnergySolutions Arena","Salt Lake City","UT",7319
1997,"August 12, 1997","Regular season","Houston Comets","Utah Starzz","Compaq Center","Houston","TX",7084
1997,"August 12, 1997","Regular season","Phoenix Mercury","New York Liberty","US Airways Center","Phoenix","AZ",16371
1997,"August 12, 1997","Regular season","Sacramento Monarchs","Cleveland Rockers","ARCO Arena","Sacramento","CA",6706
1997,"August 14, 1997","Regular season","Charlotte Sting","Sacramento Monarchs","Time Warner Cable Arena","Charlotte","NC",6045
1997,"August 14, 1997","Regular season","Phoenix Mercury","Cleveland Rockers","US Airways Center","Phoenix","AZ",11818
1997,"August 15, 1997","Regular season","New York Liberty","Sacramento Monarchs","Madison Square Garden","New York","NY",15855
1997,"August 16, 1997","Regular season","Charlotte Sting","Houston Comets","Time Warner Cable Arena","Charlotte","NC",18937
1997,"August 16, 1997","Regular season","Utah Starzz","Los Angeles Sparks","EnergySolutions Arena","Salt Lake City","UT",8970
1997,"August 17, 1997","Regular season","New York Liberty","Houston Comets","Madison Square Garden","New York","NY",17499
1997,"August 17, 1997","Regular season","Cleveland Rockers","Charlotte Sting","Quicken Loans Arena","Cleveland","OH",10555
1997,"August 17, 1997","Regular season","Phoenix Mercury","Utah Starzz","US Airways Center","Phoenix","AZ",14591
1997,"August 18, 1997","Regular season","Los Angeles Sparks","Phoenix Mercury","Great Western Forum","Los Angeles","CA",10496
1997,"August 19, 1997","Regular season","Utah Starzz","New York Liberty","EnergySolutions Arena","Salt Lake City","UT",8234
1997,"August 19, 1997","Regular season","Houston Comets","Charlotte Sting","Compaq Center","Houston","TX",8123
1997,"August 20, 1997","Regular season","Sacramento Monarchs","Phoenix Mercury","ARCO Arena","Sacramento","CA",10484
1997,"August 20, 1997","Regular season","Los Angeles Sparks","New York Liberty","Great Western Forum","Los Angeles","CA",14457
1997,"August 21, 1997","Regular season","Houston Comets","Cleveland Rockers","Compaq Center","Houston","TX",9631
1997,"August 21, 1997","Regular season","Utah Starzz","Charlotte Sting","EnergySolutions Arena","Salt Lake City","UT",8148
1997,"August 22, 1997","Regular season","Phoenix Mercury","Charlotte Sting","US Airways Center","Phoenix","AZ",15114
1997,"August 22, 1997","Regular season","Los Angeles Sparks","Sacramento Monarchs","Great Western Forum","Los Angeles","CA",10975
1997,"August 23, 1997","Regular season","Cleveland Rockers","New York Liberty","Quicken Loans Arena","Cleveland","OH",13766
1997,"August 24, 1997","Regular season","New York Liberty","Cleveland Rockers","Madison Square Garden","New York","NY",18051
1997,"August 24, 1997","Regular season","Charlotte Sting","Utah Starzz","Time Warner Cable Arena","Charlotte","NC",8028
1997,"August 24, 1997","Regular season","Houston Comets","Sacramento Monarchs","Compaq Center","Houston","TX",14252
1997,"August 24, 1997","Regular season","Phoenix Mercury","Los Angeles Sparks","US Airways Center","Phoenix","AZ",17747
