"SEASON_ID","TEAM_ID","team_name","opponent","GAME_ID","GAME_DATE","rolling_wins_44","rolling_games_44","win_flag","dow","month","TEAM_ABBREVIATION","MATCHUP","WL","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","PLUS_MINUS","VIDEO_AVAILABLE","game_date","isHome","isAway","near_sellout","opponent_abbrev","Season","Opponent","attendance","caitlin_clark_game"
"22018","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1021800016",2018-05-25,25,44,0,"Fri","5","NYL","NYL vs. MIN","L","200","27","72","0.375","5","24","0.208","13","18","0.722","11","23","34","11","4","2","6","20","72","-6","1",2018-05-25,TRUE,FALSE,NA,"MIN","2018","Minnesota Lynx",2315,0
"22018","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1021800024",2018-05-29,25,44,1,"Tue","5","NYL","NYL vs. DAL","W","200","36","69","0.522","9","22","0.409","13","16","0.813","7","25","32","22","11","3","14","21","94","5","1",2018-05-29,TRUE,FALSE,NA,"DAL","2018","Dallas Wings",1516,0
"22018","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1021800037",2018-06-05,26,44,0,"Tue","6","NYL","NYL vs. PHO","L","200","31","75","0.413","9","28","0.321","3","5","0.6","19","20","39","19","6","0","17","19","74","-6","1",2018-06-05,TRUE,FALSE,NA,"PHO","2018","Phoenix Mercury",7215,0
"22018","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1021800039",2018-06-07,25,44,0,"Thu","6","NYL","NYL vs. CON","L","200","32","69","0.464","7","25","0.28","15","19","0.789","6","29","35","25","3","5","14","21","86","-2","1",2018-06-07,TRUE,FALSE,NA,"CON","2018","Connecticut Sun",1581,0
"22018","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1021800046",2018-06-10,25,44,1,"Sun","6","NYL","NYL vs. IND","W","200","26","57","0.456","13","24","0.542","13","18","0.722","3","19","22","19","6","5","15","20","78","3","1",2018-06-10,TRUE,FALSE,NA,"IND","2018","Indiana Fever",1537,0
"22018","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1021800055",2018-06-13,25,44,0,"Wed","6","NYL","NYL vs. LVA","L","200","28","66","0.424","4","24","0.167","3","6","0.5","7","19","26","19","6","4","14","23","63","-15","1",2018-06-13,TRUE,FALSE,NA,"LVA","2018","Las Vegas Aces",1419,0
"22018","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1021800065",2018-06-19,25,44,1,"Tue","6","NYL","NYL vs. ATL","W","200","29","74","0.392","5","20","0.25","16","20","0.8","7","31","38","23","12","0","14","27","79","7","1",2018-06-19,TRUE,FALSE,NA,"ATL","2018","Atlanta Dream",1627,0
"22018","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1021800081",2018-06-26,25,44,0,"Tue","6","NYL","NYL vs. PHO","L","200","27","66","0.409","8","19","0.421","7","12","0.583","8","23","31","19","7","1","16","22","69","-14","1",2018-06-26,TRUE,FALSE,NA,"PHO","2018","Phoenix Mercury",1839,0
"22018","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1021800091",2018-06-29,24,44,0,"Fri","6","NYL","NYL vs. CHI","L","200","39","77","0.506","8","19","0.421","13","16","0.813","13","20","33","24","11","1","11","23","99","-4","1",2018-06-29,TRUE,FALSE,NA,"CHI","2018","Chicago Sky",1837,0
"22018","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1021800100",2018-07-03,24,44,0,"Tue","7","NYL","NYL vs. SEA","L","200","26","68","0.382","5","13","0.385","5","8","0.625","9","22","31","20","6","1","15","9","62","-15","1",2018-07-03,TRUE,FALSE,NA,"SEA","2018","Seattle Storm",1749,0
"22018","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1021800114",2018-07-08,22,44,0,"Sun","7","NYL","NYL vs. DAL","L","200","30","75","0.4","8","24","0.333","19","28","0.679","14","16","30","17","5","2","6","22","87","-10","1",2018-07-08,TRUE,FALSE,NA,"DAL","2018","Dallas Wings",1719,0
"22018","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1021800129",2018-07-15,22,44,1,"Sun","7","NYL","NYL vs. CHI","W","200","41","67","0.612","5","15","0.333","20","26","0.769","11","22","33","27","12","2","15","24","107","23","1",2018-07-15,TRUE,FALSE,NA,"CHI","2018","Chicago Sky",2073,0
"22018","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1021800143",2018-07-21,22,44,0,"Sat","7","NYL","NYL vs. WAS","L","200","29","63","0.46","8","23","0.348","12","13","0.923","4","19","23","18","4","2","14","20","78","-17","1",2018-07-21,TRUE,FALSE,NA,"WAS","2018","Washington Mystics",2005,0
"22018","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1021800164",2018-08-04,21,44,0,"Sat","8","NYL","NYL vs. IND","L","200","20","63","0.317","4","23","0.174","11","14","0.786","7","32","39","14","5","3","20","19","55","-13","1",2018-08-04,TRUE,FALSE,NA,"IND","2018","Indiana Fever",2225,0
"22018","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1021800169",2018-08-06,21,44,0,"Mon","8","NYL","NYL vs. SEA","L","200","34","72","0.472","6","16","0.375","6","8","0.75","10","32","42","23","3","2","20","16","80","-16","1",2018-08-06,TRUE,FALSE,NA,"SEA","2018","Seattle Storm",12488,0
"22018","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1021800174",2018-08-08,20,44,0,"Wed","8","NYL","NYL vs. LAS","L","200","32","69","0.464","7","16","0.438","10","12","0.833","12","30","42","22","6","4","14","16","81","-1","1",2018-08-08,TRUE,FALSE,NA,"LAS","2018","Los Angeles Sparks",2481,0
"22018","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1021800183",2018-08-12,19,44,0,"Sun","8","NYL","NYL vs. ATL","L","200","32","66","0.485","2","17","0.118","11","14","0.786","7","35","42","22","5","1","16","23","77","-9","1",2018-08-12,TRUE,FALSE,NA,"ATL","2018","Atlanta Dream",2362,0
"22019","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1021900002",2019-05-24,17,44,0,"Fri","5","NYL","NYL vs. IND","L","200","28","70","0.4","5","14","0.357","19","23","0.826","13","27","40","14","4","4","16","25","80","-1","1",2019-05-24,TRUE,FALSE,NA,"IND","2019","Indiana Fever",1965,0
"22019","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1021900017",2019-06-04,15,44,0,"Tue","6","NYL","NYL vs. LAS","L","200","27","68","0.397","5","15","0.333","14","18","0.778","9","31","40","15","7","8","17","18","73","-5","1",2019-06-04,TRUE,FALSE,NA,"LAS","2019","Los Angeles Sparks",3579,0
"22019","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1021900024",2019-06-07,14,44,0,"Fri","6","NYL","NYL vs. WAS","L","200","33","72","0.458","9","27","0.333","10","11","0.909","10","25","35","16","7","5","17","25","85","-9","1",2019-06-07,TRUE,FALSE,NA,"WAS","2019","Washington Mystics",1567,0
"22019","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1021900027",2019-06-09,13,44,1,"Sun","6","NYL","NYL vs. LVA","W","200","32","81","0.395","6","26","0.231","18","21","0.857","12","34","46","21","7","8","10","19","88","10","1",2019-06-09,TRUE,FALSE,NA,"LVA","2019","Las Vegas Aces",1447,0
"22019","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1021900034",2019-06-12,13,44,1,"Wed","6","NYL","NYL vs. MIN","W","200","30","65","0.462","5","23","0.217","10","13","0.769","7","30","37","22","13","2","19","13","75","6","1",2019-06-12,TRUE,FALSE,NA,"MIN","2019","Minnesota Lynx",1181,0
"22019","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1021900047",2019-06-19,12,44,0,"Wed","6","NYL","NYL vs. CHI","L","200","32","81","0.395","10","22","0.455","9","11","0.818","6","26","32","24","3","3","9","18","83","-8","1",2019-06-19,TRUE,FALSE,NA,"CHI","2019","Chicago Sky",1585,0
"22019","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1021900064",2019-06-28,10,44,1,"Fri","6","NYL","NYL vs. DAL","W","200","27","70","0.386","4","15","0.267","11","18","0.611","11","27","38","18","5","2","9","13","69","1","1",2019-06-28,TRUE,FALSE,NA,"DAL","2019","Dallas Wings",2191,0
"22019","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1021900081",2019-07-07,12,44,0,"Sun","7","NYL","NYL vs. LVA","L","200","22","74","0.297","6","22","0.273","8","8","1","12","20","32","15","5","5","20","21","58","-32","1",2019-07-07,TRUE,FALSE,NA,"LVA","2019","Las Vegas Aces",1971,0
"22019","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1021900108",2019-07-20,11,44,1,"Sat","7","NYL","NYL vs. LAS","W","200","24","52","0.462","8","11","0.727","27","39","0.692","4","27","31","17","7","3","15","25","83","5","1",2019-07-20,TRUE,FALSE,NA,"LAS","2019","Los Angeles Sparks",2195,0
"22019","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1021900129",2019-08-04,11,44,0,"Sun","8","NYL","NYL vs. CON","L","200","31","71","0.437","4","22","0.182","13","15","0.867","8","25","33","20","4","5","17","21","79","-15","1",2019-08-04,TRUE,FALSE,NA,"CON","2019","Connecticut Sun",1927,0
"22019","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1021900141",2019-08-11,11,44,0,"Sun","8","NYL","NYL vs. SEA","L","200","27","64","0.422","6","24","0.25","9","12","0.75","11","20","31","18","7","2","19","24","69","-15","1",2019-08-11,TRUE,FALSE,NA,"SEA","2019","Seattle Storm",7715,0
"22019","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1021900145",2019-08-13,11,44,0,"Tue","8","NYL","NYL vs. MIN","L","200","29","66","0.439","8","18","0.444","7","13","0.538","8","27","35","19","5","2","19","23","73","-16","1",2019-08-13,TRUE,FALSE,NA,"MIN","2019","Minnesota Lynx",1570,0
"22019","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1021900167",2019-08-23,11,44,0,"Fri","8","NYL","NYL vs. ATL","L","200","32","75","0.427","7","18","0.389","16","25","0.64","10","28","38","28","5","4","12","27","87","-3","1",2019-08-23,TRUE,FALSE,NA,"ATL","2019","Atlanta Dream",1831,0
"22019","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1021900176",2019-08-27,11,44,0,"Tue","8","NYL","NYL vs. PHO","L","200","33","71","0.465","8","21","0.381","8","9","0.889","7","18","25","19","3","1","11","22","82","-13","1",2019-08-27,TRUE,FALSE,NA,"PHO","2019","Phoenix Mercury",1693,0
"22019","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1021900183",2019-08-30,10,44,0,"Fri","8","NYL","NYL vs. CON","L","200","33","76","0.434","10","24","0.417","8","10","0.8","11","23","34","24","5","1","13","20","84","-10","1",2019-08-30,TRUE,FALSE,NA,"CON","2019","Connecticut Sun",1791,0
"22019","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1021900189",2019-09-03,9,44,0,"Tue","9","NYL","NYL vs. WAS","L","200","27","62","0.435","6","18","0.333","17","22","0.773","5","18","23","16","10","4","14","18","77","-16","1",2019-09-03,TRUE,FALSE,NA,"WAS","2019","Washington Mystics",1558,0
"22019","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1021900197",2019-09-06,9,44,0,"Fri","9","NYL","NYL vs. IND","L","200","33","75","0.44","8","22","0.364","7","10","0.7","10","29","39","25","8","3","19","29","81","-5","2",2019-09-06,TRUE,FALSE,NA,"IND","2019","Indiana Fever",2301,0
"22020","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1022001001",2020-07-25,10,44,0,"Sat","7","NYL","NYL vs. SEA","L","200","23","66","0.348","6","28","0.214","19","22","0.864","5","32","37","14","5","5","20","15","71","-16","1",2020-07-25,TRUE,FALSE,NA,"SEA",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1022001022",2020-08-02,10,44,0,"Sun","8","NYL","NYL vs. PHO","L","200","18","73","0.247","5","35","0.143","26","29","0.897","10","24","34","13","4","2","14","30","67","-29","1",2020-08-02,TRUE,FALSE,NA,"PHO",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1022001028",2020-08-05,10,44,0,"Wed","8","NYL","NYL vs. MIN","L","200","25","64","0.391","8","26","0.308","8","11","0.727","9","21","30","18","8","3","24","16","66","-26","1",2020-08-05,TRUE,FALSE,NA,"MIN",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1022001040",2020-08-09,11,44,0,"Sun","8","NYL","NYL vs. LVA","L","200","28","64","0.438","10","28","0.357","10","16","0.625","6","24","30","17","5","3","16","23","76","-2","1",2020-08-09,TRUE,FALSE,NA,"LVA",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1022001052",2020-08-13,11,44,0,"Thu","8","NYL","NYL vs. IND","L","200","24","68","0.353","10","26","0.385","21","26","0.808","8","23","31","12","6","4","8","18","79","-7","1",2020-08-13,TRUE,FALSE,NA,"IND",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1022001070",2020-08-20,11,44,0,"Thu","8","NYL","NYL vs. CHI","L","200","30","69","0.435","3","19","0.158","22","23","0.957","7","28","35","15","8","7","16","19","85","-16","1",2020-08-20,TRUE,FALSE,NA,"CHI",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1022001100",2020-09-01,11,44,0,"Tue","9","NYL","NYL vs. CON","L","200","19","55","0.345","6","22","0.273","21","27","0.778","3","32","35","13","7","6","19","20","65","-5","1",2020-09-01,TRUE,FALSE,NA,"CON",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1022001106",2020-09-03,10,44,0,"Thu","9","NYL","NYL vs. ATL","L","200","19","73","0.26","6","35","0.171","12","17","0.706","12","35","47","10","8","5","17","12","56","-6","1",2020-09-03,TRUE,FALSE,NA,"ATL",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1022001118",2020-09-08,9,44,0,"Tue","9","NYL","NYL vs. LAS","L","200","22","58","0.379","12","35","0.343","14","16","0.875","4","22","26","18","7","4","17","18","70","-26","1",2020-09-08,TRUE,FALSE,NA,"LAS",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1022001130",2020-09-12,9,44,0,"Sat","9","NYL","NYL vs. WAS","L","200","21","55","0.382","9","24","0.375","7","8","0.875","5","30","35","16","6","6","26","9","58","-17","1",2020-09-12,TRUE,FALSE,NA,"WAS",NA,NA,NA,0
"22020","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1022001089",2020-09-13,8,44,0,"Sun","9","NYL","NYL vs. DAL","L","200","32","67","0.478","3","19","0.158","12","17","0.706","6","28","34","18","4","4","16","21","79","-3","1",2020-09-13,TRUE,FALSE,NA,"DAL",NA,NA,NA,0
"22021","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1022100001",2021-05-14,7,44,1,"Fri","5","NYL","NYL vs. IND","W","200","31","66","0.47","13","26","0.5","15","18","0.833","3","25","28","20","5","2","14","20","90","3","1",2021-05-14,TRUE,FALSE,NA,"IND","2021","Indiana Fever",1139,0
"22021","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1022100009",2021-05-18,7,44,1,"Tue","5","NYL","NYL vs. MIN","W","200","30","67","0.448","12","27","0.444","14","16","0.875","3","37","40","24","4","4","17","17","86","11","1",2021-05-18,TRUE,FALSE,NA,"MIN","2021","Minnesota Lynx",815,0
"22021","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1022100024",2021-05-24,9,44,1,"Mon","5","NYL","NYL vs. DAL","W","200","28","60","0.467","10","25","0.4","22","27","0.815","10","23","33","19","7","3","15","23","88","7","1",2021-05-24,TRUE,FALSE,NA,"DAL","2021","Dallas Wings",894,0
"22021","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1022100033",2021-05-29,9,44,0,"Sat","5","NYL","NYL vs. ATL","L","225","27","69","0.391","14","34","0.412","19","21","0.905","4","32","36","23","9","3","21","9","87","-3","1",2021-05-29,TRUE,FALSE,NA,"ATL","2021","Atlanta Dream",1235,0
"22021","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1022100042",2021-06-03,9,44,0,"Thu","6","NYL","NYL vs. LVA","L","200","33","81","0.407","9","30","0.3","7","9","0.778","10","28","38","25","8","4","11","21","82","-12","1",2021-06-03,TRUE,FALSE,NA,"LVA","2021","Las Vegas Aces",1389,0
"22021","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1022100080",2021-06-22,11,44,0,"Tue","6","NYL","NYL vs. CHI","L","200","29","68","0.426","6","28","0.214","8","11","0.727","3","29","32","19","3","9","16","12","72","-20","1",2021-06-22,TRUE,FALSE,NA,"CHI","2021","Chicago Sky",1419,0
"22021","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1022100084",2021-06-24,11,44,0,"Thu","6","NYL","NYL vs. CHI","L","200","25","67","0.373","4","25","0.16","14","18","0.778","9","28","37","13","3","3","21","19","68","-23","1",2021-06-24,TRUE,FALSE,NA,"CHI","2021","Chicago Sky",2148,0
"22021","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1022100103",2021-07-03,11,44,1,"Sat","7","NYL","NYL vs. WAS","W","200","29","64","0.453","8","20","0.4","16","19","0.842","3","36","39","16","5","5","12","20","82","3","1",2021-07-03,TRUE,FALSE,NA,"WAS","2021","Washington Mystics",1615,0
"22021","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1022100106",2021-07-05,12,44,1,"Mon","7","NYL","NYL vs. DAL","W","200","40","71","0.563","15","31","0.484","4","8","0.5","6","23","29","27","8","5","16","17","99","3","1",2021-07-05,TRUE,FALSE,NA,"DAL","2021","Dallas Wings",1677,0
"22021","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1022100116",2021-07-11,13,44,0,"Sun","7","NYL","NYL vs. CON","L","200","17","56","0.304","9","29","0.31","11","17","0.647","5","29","34","15","0","1","16","11","54","-17","1",2021-07-11,TRUE,FALSE,NA,"CON","2021","Connecticut Sun",1988,0
"22021","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1022100131",2021-08-18,12,44,1,"Wed","8","NYL","NYL vs. SEA","W","200","31","60","0.517","12","25","0.48","9","10","0.9","5","26","31","19","6","4","21","13","83","4","1",2021-08-18,TRUE,FALSE,NA,"SEA","2021","Seattle Storm",2103,0
"22021","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1022100135",2021-08-20,13,44,0,"Fri","8","NYL","NYL vs. SEA","L","200","27","70","0.386","12","30","0.4","17","19","0.895","5","24","29","19","7","5","10","18","83","-16","1",2021-08-20,TRUE,FALSE,NA,"SEA","2021","Seattle Storm",3889,0
"22021","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1022100139",2021-08-22,13,44,0,"Sun","8","NYL","NYL vs. LAS","L","200","26","63","0.413","16","35","0.457","15","18","0.833","5","30","35","23","7","2","26","23","83","-3","1",2021-08-22,TRUE,FALSE,NA,"LAS","2021","Los Angeles Sparks",0,0
"22021","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1022100145",2021-08-25,13,44,0,"Wed","8","NYL","NYL vs. PHO","L","200","28","74","0.378","13","36","0.361","10","12","0.833","10","23","33","19","7","4","8","10","79","-27","1",2021-08-25,TRUE,FALSE,NA,"PHO","2021","Phoenix Mercury",1872,0
"22021","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1022100149",2021-08-27,13,44,0,"Fri","8","NYL","NYL vs. PHO","L","200","25","67","0.373","10","33","0.303","4","4","1","3","32","35","20","4","4","17","19","64","-16","1",2021-08-27,TRUE,FALSE,NA,"PHO","2021","Phoenix Mercury",2315,0
"22021","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1022100185",2021-09-17,12,44,1,"Fri","9","NYL","NYL vs. WAS","W","200","33","64","0.516","10","22","0.455","15","18","0.833","7","27","34","24","5","1","13","21","91","11","1",2021-09-17,TRUE,FALSE,NA,"WAS","2021","Washington Mystics",3615,0
"22022","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1022200005",2022-05-07,13,44,1,"Sat","5","NYL","NYL vs. CON","W","200","28","59","0.475","10","25","0.4","15","21","0.714","7","20","27","17","9","4","17","25","81","2","1",2022-05-07,TRUE,FALSE,NA,"CON","2022","Connecticut Sun",6829,0
"22022","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1022200017",2022-05-13,14,44,0,"Fri","5","NYL","NYL vs. IND","L","225","29","80","0.363","10","25","0.4","18","21","0.857","5","28","33","17","12","4","17","22","86","-6","1",2022-05-13,TRUE,FALSE,NA,"IND","2022","Indiana Fever",3289,0
"22022","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1022200021",2022-05-15,14,44,0,"Sun","5","NYL","NYL vs. DAL","L","200","29","60","0.483","7","22","0.318","6","11","0.545","4","24","28","18","7","4","18","20","71","-10","1",2022-05-15,TRUE,FALSE,NA,"DAL","2022","Dallas Wings",3095,0
"22022","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1022200023",2022-05-17,13,44,0,"Tue","5","NYL","NYL vs. CON","L","200","22","52","0.423","7","22","0.318","14","18","0.778","5","23","28","13","9","2","32","22","65","-27","1",2022-05-17,TRUE,FALSE,NA,"CON","2022","Connecticut Sun",3054,0
"22022","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1022200057",2022-06-01,13,44,1,"Wed","6","NYL","NYL vs. IND","W","200","28","62","0.452","11","33","0.333","20","24","0.833","8","31","39","18","2","9","12","16","87","13","1",2022-06-01,TRUE,FALSE,NA,"IND","2022","Indiana Fever",4079,0
"22022","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1022200063",2022-06-05,15,44,0,"Sun","6","NYL","NYL vs. MIN","L","200","32","71","0.451","4","30","0.133","9","13","0.692","8","26","34","17","9","4","11","17","77","-7","1",2022-06-05,TRUE,FALSE,NA,"MIN","2022","Minnesota Lynx",4119,0
"22022","1611661313","NEW YORK LIBERTY","MINNESOTA LYNX","1022200069",2022-06-07,15,44,1,"Tue","6","NYL","NYL vs. MIN","W","200","32","69","0.464","12","33","0.364","12","15","0.8","9","26","35","21","5","5","14","14","88","19","1",2022-06-07,TRUE,FALSE,NA,"MIN","2022","Minnesota Lynx",3196,0
"22022","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1022200079",2022-06-12,16,44,0,"Sun","6","NYL","NYL vs. CHI","L","200","32","66","0.485","11","23","0.478","11","12","0.917","2","24","26","22","4","6","14","18","86","-2","1",2022-06-12,TRUE,FALSE,NA,"CHI","2022","Chicago Sky",4810,0
"22022","1611661313","NEW YORK LIBERTY","WASHINGTON MYSTICS","1022200088",2022-06-16,15,44,1,"Thu","6","NYL","NYL vs. WAS","W","200","31","69","0.449","6","31","0.194","9","13","0.692","5","33","38","21","9","3","11","14","77","12","1",2022-06-16,TRUE,FALSE,NA,"WAS","2022","Washington Mystics",4168,0
"22022","1611661313","NEW YORK LIBERTY","SEATTLE STORM","1022200092",2022-06-19,15,44,0,"Sun","6","NYL","NYL vs. SEA","L","200","30","75","0.4","10","27","0.37","2","5","0.4","8","35","43","20","5","4","14","15","72","-9","1",2022-06-19,TRUE,FALSE,NA,"SEA","2022","Seattle Storm",6859,0
"22022","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1022200119",2022-06-30,15,44,0,"Thu","6","NYL","NYL vs. ATL","L","225","26","66","0.394","10","31","0.323","19","24","0.792","6","29","35","19","7","7","19","26","81","-11","1",2022-06-30,TRUE,FALSE,NA,"ATL","2022","Atlanta Dream",6161,0
"22022","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1022200138",2022-07-12,15,44,0,"Tue","7","NYL","NYL vs. LVA","L","200","34","76","0.447","15","31","0.484","18","22","0.818","9","18","27","24","8","4","12","25","101","-6","1",2022-07-12,TRUE,FALSE,NA,"LVA","2022","Las Vegas Aces",5201,0
"22022","1611661313","NEW YORK LIBERTY","LAS VEGAS ACES","1022200143",2022-07-14,15,44,0,"Thu","7","NYL","NYL vs. LVA","L","200","22","63","0.349","8","26","0.308","22","25","0.88","5","25","30","18","5","5","12","15","74","-34","1",2022-07-14,TRUE,FALSE,NA,"LVA","2022","Las Vegas Aces",9896,0
"22022","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1022200164",2022-07-23,14,44,1,"Sat","7","NYL","NYL vs. CHI","W","200","31","72","0.431","7","18","0.389","14","15","0.933","11","30","41","22","7","3","20","24","83","3","1",2022-07-23,TRUE,FALSE,NA,"CHI","2022","Chicago Sky",6926,0
"22022","1611661313","NEW YORK LIBERTY","PHOENIX MERCURY","1022200178",2022-07-31,14,44,1,"Sun","7","NYL","NYL vs. PHO","W","200","35","71","0.493","12","26","0.462","7","9","0.778","10","32","42","32","5","0","17","15","89","20","1",2022-07-31,TRUE,FALSE,NA,"PHO","2022","Phoenix Mercury",6433,0
"22022","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1022200183",2022-08-02,15,44,1,"Tue","8","NYL","NYL vs. LAS","W","200","37","64","0.578","11","26","0.423","17","19","0.895","10","29","39","25","10","2","20","13","102","29","1",2022-08-02,TRUE,FALSE,NA,"LAS","2022","Los Angeles Sparks",4891,0
"22022","1611661313","NEW YORK LIBERTY","LOS ANGELES SPARKS","1022200187",2022-08-03,15,44,1,"Wed","8","NYL","NYL vs. LAS","W","200","23","73","0.315","7","28","0.25","11","14","0.786","10","29","39","17","8","3","13","14","64","3","1",2022-08-03,TRUE,FALSE,NA,"LAS","2022","Los Angeles Sparks",5315,0
"22022","1611661313","NEW YORK LIBERTY","ATLANTA DREAM","1022200212",2022-08-14,16,44,1,"Sun","8","NYL","NYL vs. ATL","W","200","27","60","0.45","15","32","0.469","18","22","0.818","4","30","34","23","3","4","16","18","87","4","1",2022-08-14,TRUE,FALSE,NA,"ATL","2022","Atlanta Dream",7561,0
"22023","1611661313","NEW YORK LIBERTY","INDIANA FEVER","1022300008",2023-05-21,17,44,1,"Sun","5","NYL","NYL vs. IND","W","200","33","68","0.485","14","29","0.483","10","11","0.909","7","29","36","28","7","5","18","20","90","17","1",2023-05-21,TRUE,FALSE,NA,"IND","2023","Indiana Fever",8575,0
"22023","1611661313","NEW YORK LIBERTY","CONNECTICUT SUN","1022300016",2023-05-27,18,44,1,"Sat","5","NYL","NYL vs. CON","W","200","32","68","0.471","9","22","0.409","8","13","0.615","11","28","39","25","10","5","13","17","81","16","1",2023-05-27,TRUE,FALSE,NA,"CON","2023","Connecticut Sun",7102,0
"22023","1611661313","NEW YORK LIBERTY","CHICAGO SKY","1022300033",2023-06-04,21,44,0,"Sun","6","NYL","NYL vs. CHI","L","200","33","74","0.446","6","25","0.24","10","14","0.714","7","34","41","25","7","1","17","24","82","-4","1",2023-06-04,TRUE,FALSE,NA,"CHI","2023","Chicago Sky",7225,0
"22023","1611661313","NEW YORK LIBERTY","DALLAS WINGS","1022300046",2023-06-11,22,44,1,"Sun","6","NYL","NYL vs. DAL","W","200","39","70","0.557","13","28","0.464","11","14","0.786","5","33","38","31","3","3","11","19","102","9","1",2023-06-11,TRUE,FALSE,NA,"DAL","2023","Dallas Wings",7615,0
