"Season","Date","Game Type","Team","Opponent","Arena","City","State","Attendance"
2025,"August 13, 2025","Regular season","Connecticut Sun","Chicago Sky","Mohegan Sun Arena","Uncasville","CT",6848
2025,"August 13, 2025","Regular season","Washington Mystics","Golden State Valkyries","CareFirst Arena","Washington","DC",4200
2025,"August 13, 2025","Regular season","Las Vegas Aces","New York Liberty","Michelob ULTRA Arena","Las Vegas","NV",10417
2025,"August 13, 2025","Regular season","Seattle Storm","Atlanta Dream","Climate Pledge Arena","Seattle","WA",10687
2025,"August 15, 2025","Regular season","Indiana Fever","Washington Mystics","Gainbridge Fieldhouse","Indianapolis","IN",16006
2025,"August 15, 2025","Regular season","Chicago Sky","Golden State Valkyries","Wintrust Arena","Chicago","IL",7804
2025,"August 15, 2025","Regular season","Dallas Wings","Los Angeles Sparks","College Park Center","Arlington","TX",6116
2025,"August 15, 2025","Regular season","Atlanta Dream","Seattle Storm","Rogers Arena","Vancouver","BC",15892
2025,"August 15, 2025","Regular season","Phoenix Mercury","Las Vegas Aces","PHX Arena","Phoenix","AZ",10850
2025,"August 16, 2025","Regular season","Minnesota Lynx","New York Liberty","Target Center","Minneapolis","MN",10810
2025,"August 17, 2025","Regular season","Connecticut Sun","Indiana Fever","Mohegan Sun Arena","Uncasville","CT",8910
2025,"August 17, 2025","Regular season","Washington Mystics","Los Angeles Sparks","CareFirst Arena","Washington","DC",4200
2025,"August 17, 2025","Regular season","Las Vegas Aces","Dallas Wings","Michelob ULTRA Arena","Las Vegas","NV",10418
2025,"August 17, 2025","Regular season","Seattle Storm","Phoenix Mercury","Climate Pledge Arena","Seattle","WA",14169
2025,"August 17, 2025","Regular season","Golden State Valkyries","Atlanta Dream","Chase Center","San Francisco","CA",18064
2025,"August 19, 2025","Regular season","New York Liberty","Minnesota Lynx","Barclays Center","Brooklyn","NY",16864
2025,"August 19, 2025","Regular season","Washington Mystics","Connecticut Sun","CareFirst Arena","Washington","DC",4200
2025,"August 19, 2025","Regular season","Chicago Sky","Seattle Storm","Wintrust Arena","Chicago","IL",6724
2025,"August 19, 2025","Regular season","Las Vegas Aces","Atlanta Dream","Michelob ULTRA Arena","Las Vegas","NV",10420
2025,"August 19, 2025","Regular season","Golden State Valkyries","Phoenix Mercury","Chase Center","San Francisco","CA",18064
2025,"August 20, 2025","Regular season","Los Angeles Sparks","Dallas Wings","Crypto.com Arena","Los Angeles","CA",13598
2025,"August 21, 2025","Regular season","Connecticut Sun","Washington Mystics","Mohegan Sun Arena","Uncasville","CT",7144
2025,"August 21, 2025","Regular season","New York Liberty","Chicago Sky","Barclays Center","Brooklyn","NY",15887
2025,"August 21, 2025","Regular season","Atlanta Dream","Minnesota Lynx","Gateway Center Arena @ College Park","Atlanta","GA",3265
2025,"August 21, 2025","Regular season","Las Vegas Aces","Phoenix Mercury","Michelob ULTRA Arena","Las Vegas","NV",10460
2025,"August 22, 2025","Regular season","Indiana Fever","Minnesota Lynx","Gainbridge Fieldhouse","Indianapolis","IN",15121
2025,"August 22, 2025","Regular season","Dallas Wings","Seattle Storm","College Park Center","Arlington","TX",6063
